date,HSIC,isPartial
2013-04-04,28,False
2013-04-05,29,False
2013-04-06,33,False
2013-04-07,33,False
2013-04-08,54,False
2013-04-09,0,False
2013-04-10,28,False
2013-04-11,56,False
2013-04-12,29,False
2013-04-13,34,False
2013-04-14,0,False
2013-04-15,56,False
2013-04-16,0,False
2013-04-17,56,False
2013-04-18,84,False
2013-04-19,0,False
2013-04-20,0,False
2013-04-21,0,False
2013-04-22,0,False
2013-04-23,28,False
2013-04-24,84,False
2013-04-25,0,False
2013-04-26,29,False
2013-04-27,0,False
2013-04-28,0,False
2013-04-29,56,False
2013-04-30,28,False
2013-05-01,30,False
2013-05-02,56,False
2013-05-03,30,False
2013-05-04,0,False
2013-05-05,0,False
2013-05-06,0,False
2013-05-07,28,False
2013-05-08,0,False
2013-05-09,58,False
2013-05-10,0,False
2013-05-11,0,False
2013-05-12,0,False
2013-05-13,27,False
2013-05-14,27,False
2013-05-15,27,False
2013-05-16,28,False
2013-05-17,0,False
2013-05-18,0,False
2013-05-19,0,False
2013-05-20,56,False
2013-05-21,27,False
2013-05-22,81,False
2013-05-23,28,False
2013-05-24,87,False
2013-05-25,67,False
2013-05-26,34,False
2013-05-27,28,False
2013-05-28,27,False
2013-05-29,54,False
2013-05-30,56,False
2013-05-31,86,False
2013-06-01,33,False
2013-06-02,0,False
2013-06-03,0,False
2013-06-04,0,False
2013-06-05,55,False
2013-06-06,28,False
2013-06-07,29,False
2013-06-08,34,False
2013-06-09,33,False
2013-06-10,0,False
2013-06-11,54,False
2013-06-12,27,False
2013-06-13,28,False
2013-06-14,29,False
2013-06-15,0,False
2013-06-16,0,False
2013-06-17,54,False
2013-06-18,27,False
2013-06-19,0,False
2013-06-20,56,False
2013-06-21,58,False
2013-06-22,68,False
2013-06-23,0,False
2013-06-24,82,False
2013-06-25,55,False
2013-06-26,0,False
2013-06-27,0,False
2013-06-28,29,False
2013-06-29,0,False
