date,HSIC,isPartial
2013-02-19,52,False
2013-02-20,42,False
2013-02-21,21,False
2013-02-22,33,False
2013-02-23,37,False
2013-02-24,0,False
2013-02-25,0,False
2013-02-26,61,False
2013-02-27,20,False
2013-02-28,42,False
2013-03-01,22,False
2013-03-02,0,False
2013-03-03,24,False
2013-03-04,41,False
2013-03-05,21,False
2013-03-06,20,False
2013-03-07,0,False
2013-03-08,53,False
2013-03-09,24,False
2013-03-10,24,False
2013-03-11,41,False
2013-03-12,30,False
2013-03-13,0,False
2013-03-14,0,False
2013-03-15,42,False
2013-03-16,0,False
2013-03-17,0,False
2013-03-18,0,False
2013-03-19,80,False
2013-03-20,41,False
2013-03-21,21,False
2013-03-22,21,False
2013-03-23,24,False
2013-03-24,48,False
2013-03-25,40,False
2013-03-26,41,False
2013-03-27,42,False
2013-03-28,22,False
2013-03-29,35,False
2013-03-30,25,False
2013-03-31,26,False
2013-04-01,42,False
2013-04-02,20,False
2013-04-03,20,False
2013-04-04,60,False
2013-04-05,42,False
2013-04-06,24,False
2013-04-07,0,False
2013-04-08,0,False
2013-04-09,0,False
2013-04-10,30,False
2013-04-11,41,False
2013-04-12,32,False
2013-04-13,24,False
2013-04-14,0,False
2013-04-15,61,False
2013-04-16,20,False
2013-04-17,20,False
2013-04-18,72,False
2013-04-19,21,False
2013-04-20,25,False
2013-04-21,0,False
2013-04-22,50,False
2013-04-23,51,False
2013-04-24,41,False
2013-04-25,31,False
2013-04-26,43,False
2013-04-27,24,False
2013-04-28,0,False
2013-04-29,41,False
2013-04-30,21,False
2013-05-01,22,False
2013-05-02,62,False
2013-05-03,0,False
2013-05-04,0,False
2013-05-05,0,False
2013-05-06,0,False
2013-05-07,20,False
2013-05-08,31,False
2013-05-09,53,False
2013-05-10,0,False
2013-05-11,24,False
2013-05-12,0,False
2013-05-13,61,False
2013-05-14,59,False
2013-05-15,30,False
2013-05-16,30,False
2013-05-17,21,False
2013-05-18,24,False
2013-05-19,24,False
2013-05-20,31,False
2013-05-21,39,False
2013-05-22,40,False
2013-05-23,30,False
2013-05-24,31,False
2013-05-25,0,False
2013-05-26,24,False
2013-05-27,21,False
2013-05-28,49,False
2013-05-29,30,False
2013-05-30,41,False
2013-05-31,42,False
2013-06-01,24,False
2013-06-02,36,False
2013-06-03,0,False
2013-06-04,40,False
2013-06-05,40,False
2013-06-06,20,False
2013-06-07,42,False
2013-06-08,25,False
2013-06-09,36,False
2013-06-10,40,False
2013-06-11,39,False
2013-06-12,30,False
2013-06-13,40,False
2013-06-14,43,False
2013-06-15,0,False
2013-06-16,0,False
2013-06-17,40,False
2013-06-18,20,False
2013-06-19,40,False
2013-06-20,61,False
2013-06-21,21,False
2013-06-22,25,False
2013-06-23,24,False
2013-06-24,41,False
2013-06-25,0,False
2013-06-26,20,False
2013-06-27,41,False
2013-06-28,42,False
2013-06-29,25,False
2013-06-30,0,False
2013-07-01,20,False
2013-07-02,41,False
2013-07-03,51,False
2013-07-04,54,False
2013-07-05,22,False
2013-07-06,0,False
2013-07-07,26,False
2013-07-08,21,False
2013-07-09,41,False
2013-07-10,41,False
2013-07-11,83,False
2013-07-12,65,False
2013-07-13,0,False
2013-07-14,0,False
2013-07-15,41,False
2013-07-16,41,False
2013-07-17,53,False
2013-07-18,32,False
2013-07-19,33,False
2013-07-20,25,False
2013-07-21,0,False
2013-07-22,41,False
2013-07-23,40,False
2013-07-24,41,False
2013-07-25,0,False
2013-07-26,32,False
2013-07-27,0,False
2013-07-28,25,False
2013-07-29,51,False
2013-07-30,40,False
2013-07-31,20,False
2013-08-01,0,False
2013-08-02,54,False
2013-08-03,0,False
2013-08-04,0,False
2013-08-05,41,False
2013-08-06,62,False
2013-08-07,31,False
2013-08-08,0,False
2013-08-09,55,False
2013-08-10,0,False
2013-08-11,0,False
2013-08-12,20,False
2013-08-13,81,False
2013-08-14,42,False
2013-08-15,32,False
2013-08-16,54,False
2013-08-17,25,False
2013-08-18,0,False
2013-08-19,31,False
2013-08-20,40,False
2013-08-21,20,False
2013-08-22,21,False
2013-08-23,21,False
2013-08-24,24,False
2013-08-25,24,False
2013-08-26,39,False
2013-08-27,39,False
2013-08-28,0,False
2013-08-29,20,False
2013-08-30,42,False
2013-08-31,24,False
2013-09-01,0,False
2013-09-02,61,False
2013-09-03,19,False
2013-09-04,39,False
2013-09-05,100,False
2013-09-06,41,False
2013-09-07,23,False
2013-09-08,46,False
2013-09-09,38,False
2013-09-10,19,False
2013-09-11,19,False
2013-09-12,78,False
2013-09-13,91,False
2013-09-14,23,False
2013-09-15,23,False
2013-09-16,0,False
2013-09-17,19,False
2013-09-18,19,False
2013-09-19,19,False
2013-09-20,0,False
2013-09-21,0,False
2013-09-22,0,False
2013-09-23,0,False
2013-09-24,38,False
2013-09-25,58,False
2013-09-26,20,False
2013-09-27,21,False
2013-09-28,23,False
2013-09-29,23,False
2013-09-30,19,False
2013-10-01,47,False
2013-10-02,39,False
2013-10-03,29,False
2013-10-04,30,False
2013-10-05,45,False
2013-10-06,0,False
2013-10-07,29,False
2013-10-08,29,False
2013-10-09,19,False
2013-10-10,0,False
2013-10-11,20,False
2013-10-12,0,False
2013-10-13,0,False
2013-10-14,20,False
2013-10-15,58,False
2013-10-16,0,False
2013-10-17,0,False
2013-10-18,40,False
2013-10-19,23,False
2013-10-20,22,False
2013-10-21,28,False
2013-10-22,19,False
2013-10-23,19,False
2013-10-24,38,False
2013-10-25,30,False
2013-10-26,23,False
2013-10-27,22,False
2013-10-28,0,False
2013-10-29,19,False
2013-10-30,38,False
2013-10-31,0,False
2013-11-01,21,False
2013-11-02,23,False
2013-11-03,22,False
2013-11-04,38,False
2013-11-05,66,False
2013-11-06,37,False
