date,HSIC,isPartial
2017-01-19,12,False
2017-01-20,12,False
2017-01-21,0,False
2017-01-22,14,False
2017-01-23,0,False
2017-01-24,12,False
2017-01-25,0,False
2017-01-26,12,False
2017-01-27,12,False
2017-01-28,0,False
2017-01-29,0,False
2017-01-30,12,False
2017-01-31,0,False
2017-02-01,24,False
2017-02-02,24,False
2017-02-03,12,False
2017-02-04,0,False
2017-02-05,13,False
2017-02-06,12,False
2017-02-07,24,False
2017-02-08,0,False
2017-02-09,24,False
2017-02-10,12,False
2017-02-11,14,False
2017-02-12,27,False
2017-02-13,12,False
2017-02-14,47,False
2017-02-15,12,False
2017-02-16,24,False
2017-02-17,12,False
2017-02-18,14,False
2017-02-19,14,False
2017-02-20,0,False
2017-02-21,12,False
2017-02-22,0,False
2017-02-23,0,False
2017-02-24,25,False
2017-02-25,0,False
2017-02-26,0,False
2017-02-27,0,False
2017-02-28,12,False
2017-03-01,11,False
2017-03-02,23,False
2017-03-03,37,False
2017-03-04,0,False
2017-03-05,0,False
2017-03-06,22,False
2017-03-07,22,False
2017-03-08,0,False
2017-03-09,23,False
2017-03-10,24,False
2017-03-11,14,False
2017-03-12,0,False
2017-03-13,33,False
2017-03-14,12,False
2017-03-15,35,False
2017-03-16,24,False
2017-03-17,0,False
2017-03-18,0,False
2017-03-19,0,False
2017-03-20,0,False
2017-03-21,12,False
2017-03-22,12,False
2017-03-23,12,False
2017-03-24,12,False
2017-03-25,0,False
2017-03-26,13,False
2017-03-27,24,False
2017-03-28,35,False
2017-03-29,12,False
2017-03-30,12,False
2017-03-31,0,False
2017-04-01,14,False
2017-04-02,14,False
2017-04-03,0,False
2017-04-04,35,False
2017-04-05,12,False
2017-04-06,24,False
2017-04-07,12,False
2017-04-08,0,False
2017-04-09,0,False
2017-04-10,12,False
2017-04-11,24,False
2017-04-12,24,False
2017-04-13,13,False
2017-04-14,14,False
2017-04-15,0,False
2017-04-16,14,False
2017-04-17,0,False
2017-04-18,0,False
2017-04-19,12,False
2017-04-20,0,False
2017-04-21,0,False
2017-04-22,0,False
2017-04-23,13,False
2017-04-24,35,False
2017-04-25,24,False
2017-04-26,12,False
2017-04-27,0,False
2017-04-28,12,False
2017-04-29,0,False
2017-04-30,42,False
2017-05-01,0,False
2017-05-02,0,False
2017-05-03,0,False
2017-05-04,0,False
2017-05-05,25,False
2017-05-06,0,False
2017-05-07,13,False
2017-05-08,23,False
2017-05-09,12,False
2017-05-10,47,False
2017-05-11,12,False
2017-05-12,12,False
2017-05-13,14,False
2017-05-14,14,False
2017-05-15,13,False
2017-05-16,38,False
2017-05-17,25,False
2017-05-18,25,False
2017-05-19,26,False
2017-05-20,0,False
2017-05-21,0,False
2017-05-22,25,False
2017-05-23,12,False
2017-05-24,0,False
2017-05-25,52,False
2017-05-26,41,False
2017-05-27,30,False
2017-05-28,15,False
2017-05-29,0,False
2017-05-30,0,False
2017-05-31,12,False
2017-06-01,13,False
2017-06-02,13,False
2017-06-03,0,False
