date,HSIC,isPartial
2013-11-06,16,False
2013-11-07,17,False
2013-11-08,0,False
2013-11-09,20,False
2013-11-10,29,False
2013-11-11,16,False
2013-11-12,41,False
2013-11-13,25,False
2013-11-14,17,False
2013-11-15,17,False
2013-11-16,20,False
2013-11-17,19,False
2013-11-18,65,False
2013-11-19,33,False
2013-11-20,49,False
2013-11-21,25,False
2013-11-22,34,False
2013-11-23,0,False
2013-11-24,38,False
2013-11-25,32,False
2013-11-26,16,False
2013-11-27,16,False
2013-11-28,17,False
2013-11-29,17,False
2013-11-30,19,False
2013-12-01,54,False
2013-12-02,47,False
2013-12-03,16,False
2013-12-04,0,False
2013-12-05,49,False
2013-12-06,25,False
2013-12-07,0,False
2013-12-08,19,False
2013-12-09,16,False
2013-12-10,24,False
2013-12-11,41,False
2013-12-12,33,False
2013-12-13,17,False
2013-12-14,0,False
2013-12-15,19,False
2013-12-16,33,False
2013-12-17,25,False
2013-12-18,17,False
2013-12-19,0,False
2013-12-20,18,False
2013-12-21,20,False
2013-12-22,0,False
2013-12-23,0,False
2013-12-24,30,False
2013-12-25,0,False
2013-12-26,28,False
2013-12-27,27,False
2013-12-28,20,False
2013-12-29,0,False
2013-12-30,35,False
2013-12-31,0,False
2014-01-01,21,False
2014-01-02,51,False
2014-01-03,26,False
2014-01-04,19,False
2014-01-05,0,False
2014-01-06,16,False
2014-01-07,24,False
2014-01-08,32,False
2014-01-09,0,False
2014-01-10,33,False
2014-01-11,0,False
2014-01-12,0,False
2014-01-13,31,False
2014-01-14,16,False
2014-01-15,16,False
2014-01-16,24,False
2014-01-17,33,False
2014-01-18,37,False
2014-01-19,18,False
2014-01-20,16,False
2014-01-21,15,False
2014-01-22,23,False
2014-01-23,23,False
2014-01-24,32,False
2014-01-25,18,False
2014-01-26,36,False
2014-01-27,31,False
2014-01-28,31,False
2014-01-29,23,False
2014-01-30,16,False
2014-01-31,16,False
2014-02-01,0,False
2014-02-02,18,False
2014-02-03,31,False
2014-02-04,31,False
2014-02-05,23,False
2014-02-06,0,False
2014-02-07,26,False
2014-02-08,18,False
2014-02-09,18,False
2014-02-10,15,False
2014-02-11,61,False
2014-02-12,38,False
2014-02-13,23,False
2014-02-14,16,False
2014-02-15,37,False
2014-02-16,27,False
2014-02-17,31,False
2014-02-18,46,False
2014-02-19,39,False
2014-02-20,0,False
2014-02-21,40,False
2014-02-22,0,False
2014-02-23,18,False
2014-02-24,46,False
2014-02-25,15,False
2014-02-26,15,False
2014-02-27,31,False
2014-02-28,16,False
2014-03-01,73,False
2014-03-02,18,False
2014-03-03,31,False
2014-03-04,16,False
2014-03-05,31,False
2014-03-06,32,False
2014-03-07,16,False
2014-03-08,18,False
2014-03-09,18,False
2014-03-10,16,False
2014-03-11,23,False
2014-03-12,0,False
2014-03-13,47,False
2014-03-14,16,False
2014-03-15,18,False
2014-03-16,0,False
2014-03-17,16,False
2014-03-18,31,False
2014-03-19,15,False
2014-03-20,16,False
2014-03-21,32,False
2014-03-22,18,False
2014-03-23,18,False
2014-03-24,0,False
2014-03-25,76,False
2014-03-26,0,False
2014-03-27,16,False
2014-03-28,16,False
2014-03-29,0,False
2014-03-30,36,False
2014-03-31,0,False
2014-04-01,23,False
2014-04-02,39,False
2014-04-03,31,False
2014-04-04,0,False
2014-04-05,18,False
2014-04-06,0,False
2014-04-07,23,False
2014-04-08,46,False
2014-04-09,31,False
2014-04-10,31,False
2014-04-11,33,False
2014-04-12,0,False
2014-04-13,37,False
2014-04-14,23,False
2014-04-15,47,False
2014-04-16,16,False
2014-04-17,25,False
2014-04-18,36,False
2014-04-19,19,False
2014-04-20,20,False
2014-04-21,17,False
2014-04-22,62,False
2014-04-23,15,False
2014-04-24,31,False
2014-04-25,0,False
2014-04-26,18,False
2014-04-27,18,False
2014-04-28,0,False
2014-04-29,23,False
2014-04-30,16,False
2014-05-01,0,False
2014-05-02,0,False
2014-05-03,18,False
2014-05-04,0,False
2014-05-05,39,False
2014-05-06,38,False
2014-05-07,15,False
2014-05-08,23,False
