date,HSIC,isPartial
2014-03-16,21,False
2014-03-17,0,False
2014-03-18,18,False
2014-03-19,36,False
2014-03-20,18,False
2014-03-21,19,False
2014-03-22,0,False
2014-03-23,21,False
2014-03-24,18,False
2014-03-25,70,False
2014-03-26,18,False
2014-03-27,18,False
2014-03-28,0,False
2014-03-29,21,False
2014-03-30,42,False
2014-03-31,0,False
2014-04-01,54,False
2014-04-02,55,False
2014-04-03,18,False
2014-04-04,0,False
2014-04-05,0,False
2014-04-06,21,False
2014-04-07,0,False
2014-04-08,53,False
2014-04-09,36,False
2014-04-10,37,False
2014-04-11,0,False
2014-04-12,22,False
2014-04-13,0,False
2014-04-14,18,False
2014-04-15,0,False
2014-04-16,0,False
2014-04-17,0,False
2014-04-18,84,False
2014-04-19,0,False
2014-04-20,0,False
2014-04-21,0,False
2014-04-22,72,False
2014-04-23,0,False
2014-04-24,37,False
2014-04-25,0,False
2014-04-26,0,False
2014-04-27,21,False
2014-04-28,53,False
2014-04-29,54,False
2014-04-30,0,False
2014-05-01,0,False
2014-05-02,0,False
2014-05-03,0,False
2014-05-04,0,False
2014-05-05,18,False
2014-05-06,0,False
2014-05-07,0,False
2014-05-08,18,False
2014-05-09,0,False
2014-05-10,0,False
2014-05-11,21,False
2014-05-12,0,False
2014-05-13,36,False
2014-05-14,0,False
2014-05-15,0,False
2014-05-16,0,False
2014-05-17,44,False
2014-05-18,0,False
2014-05-19,18,False
2014-05-20,18,False
2014-05-21,0,False
2014-05-22,0,False
2014-05-23,21,False
2014-05-24,49,False
2014-05-25,0,False
2014-05-26,0,False
2014-05-27,39,False
2014-05-28,0,False
2014-05-29,20,False
2014-05-30,21,False
2014-05-31,0,False
2014-06-01,0,False
2014-06-02,40,False
2014-06-03,0,False
2014-06-04,20,False
2014-06-05,20,False
2014-06-06,0,False
2014-06-07,0,False
2014-06-08,0,False
2014-06-09,0,False
2014-06-10,41,False
2014-06-11,20,False
2014-06-12,0,False
2014-06-13,21,False
2014-06-14,0,False
2014-06-15,0,False
2014-06-16,0,False
2014-06-17,0,False
2014-06-18,20,False
2014-06-19,0,False
2014-06-20,21,False
2014-06-21,0,False
2014-06-22,25,False
2014-06-23,41,False
2014-06-24,40,False
2014-06-25,40,False
2014-06-26,0,False
2014-06-27,0,False
2014-06-28,0,False
2014-06-29,0,False
2014-06-30,0,False
2014-07-01,41,False
2014-07-02,21,False
2014-07-03,0,False
2014-07-04,0,False
2014-07-05,25,False
2014-07-06,25,False
2014-07-07,41,False
2014-07-08,0,False
2014-07-09,41,False
2014-07-10,20,False
2014-07-11,0,False
2014-07-12,0,False
2014-07-13,0,False
2014-07-14,0,False
2014-07-15,81,False
2014-07-16,0,False
2014-07-17,21,False
2014-07-18,21,False
2014-07-19,0,False
2014-07-20,0,False
2014-07-21,20,False
2014-07-22,0,False
2014-07-23,42,False
2014-07-24,0,False
2014-07-25,21,False
2014-07-26,0,False
2014-07-27,0,False
2014-07-28,20,False
2014-07-29,21,False
2014-07-30,21,False
2014-07-31,0,False
2014-08-01,43,False
2014-08-02,0,False
2014-08-03,0,False
2014-08-04,0,False
2014-08-05,41,False
2014-08-06,0,False
2014-08-07,59,False
2014-08-08,0,False
2014-08-09,25,False
2014-08-10,0,False
2014-08-11,20,False
2014-08-12,0,False
2014-08-13,0,False
2014-08-14,21,False
2014-08-15,22,False
2014-08-16,25,False
2014-08-17,0,False
2014-08-18,0,False
2014-08-19,40,False
2014-08-20,100,False
2014-08-21,60,False
2014-08-22,21,False
2014-08-23,24,False
2014-08-24,0,False
2014-08-25,0,False
2014-08-26,39,False
2014-08-27,0,False
2014-08-28,61,False
2014-08-29,0,False
2014-08-30,0,False
2014-08-31,0,False
2014-09-01,39,False
2014-09-02,57,False
2014-09-03,0,False
2014-09-04,19,False
2014-09-05,20,False
2014-09-06,47,False
2014-09-07,0,False
2014-09-08,0,False
2014-09-09,0,False
2014-09-10,0,False
2014-09-11,19,False
2014-09-12,0,False
2014-09-13,0,False
2014-09-14,0,False
2014-09-15,19,False
2014-09-16,19,False
2014-09-17,0,False
2014-09-18,19,False
2014-09-19,0,False
2014-09-20,23,False
2014-09-21,22,False
2014-09-22,0,False
2014-09-23,19,False
2014-09-24,19,False
2014-09-25,0,False
2014-09-26,40,False
2014-09-27,0,False
2014-09-28,23,False
2014-09-29,19,False
2014-09-30,0,False
2014-10-01,19,False
2014-10-02,0,False
2014-10-03,0,False
2014-10-04,0,False
2014-10-05,0,False
2014-10-06,0,False
2014-10-07,0,False
2014-10-08,0,False
2014-10-09,0,False
2014-10-10,0,False
2014-10-11,0,False
2014-10-12,23,False
2014-10-13,19,False
2014-10-14,19,False
2014-10-15,19,False
2014-10-16,19,False
2014-10-17,20,False
2014-10-18,0,False
2014-10-19,0,False
2014-10-20,18,False
2014-10-21,0,False
2014-10-22,0,False
2014-10-23,0,False
2014-10-24,0,False
2014-10-25,0,False
2014-10-26,0,False
2014-10-27,19,False
2014-10-28,18,False
2014-10-29,0,False
2014-10-30,19,False
2014-10-31,0,False
2014-11-01,23,False
2014-11-02,22,False
2014-11-03,0,False
2014-11-04,18,False
2014-11-05,55,False
2014-11-06,18,False
2014-11-07,39,False
2014-11-08,0,False
2014-11-09,22,False
2014-11-10,0,False
