date,GOOGL,isPartial
2016-09-11,72,False
2016-09-12,88,False
2016-09-13,85,False
2016-09-14,82,False
2016-09-15,91,False
2016-09-16,88,False
2016-09-17,80,False
2016-09-18,70,False
2016-09-19,87,False
2016-09-20,85,False
2016-09-21,96,False
2016-09-22,100,False
2016-09-23,87,False
2016-09-24,77,False
2016-09-25,72,False
2016-09-26,83,False
2016-09-27,96,False
2016-09-28,86,False
2016-09-29,91,False
2016-09-30,92,False
2016-10-01,74,False
2016-10-02,75,False
2016-10-03,86,False
2016-10-04,90,False
2016-10-05,90,False
2016-10-06,91,False
2016-10-07,87,False
2016-10-08,79,False
2016-10-09,78,False
2016-10-10,86,False
2016-10-11,83,False
2016-10-12,85,False
2016-10-13,94,False
2016-10-14,89,False
2016-10-15,84,False
2016-10-16,75,False
2016-10-17,88,False
2016-10-18,91,False
2016-10-19,87,False
2016-10-20,86,False
2016-10-21,90,False
2016-10-22,82,False
2016-10-23,87,False
2016-10-24,86,False
2016-10-25,93,False
2016-10-26,89,False
2016-10-27,96,False
2016-10-28,90,False
2016-10-29,76,False
2016-10-30,81,False
2016-10-31,88,False
2016-11-01,88,False
2016-11-02,99,False
2016-11-03,90,False
2016-11-04,88,False
2016-11-05,81,False
2016-11-06,73,False
2016-11-07,85,False
2016-11-08,92,False
2016-11-09,81,False
2016-11-10,92,False
2016-11-11,86,False
2016-11-12,78,False
2016-11-13,76,False
2016-11-14,91,False
2016-11-15,88,False
2016-11-16,98,False
2016-11-17,88,False
2016-11-18,91,False
2016-11-19,82,False
2016-11-20,71,False
2016-11-21,77,False
2016-11-22,83,False
2016-11-23,77,False
2016-11-24,75,False
2016-11-25,76,False
2016-11-26,71,False
2016-11-27,73,False
2016-11-28,80,False
2016-11-29,88,False
2016-11-30,82,False
2016-12-01,86,False
2016-12-02,86,False
2016-12-03,72,False
2016-12-04,74,False
2016-12-05,79,False
2016-12-06,80,False
2016-12-07,86,False
2016-12-08,84,False
2016-12-09,79,False
2016-12-10,71,False
2016-12-11,67,False
2016-12-12,86,False
2016-12-13,86,False
2016-12-14,83,False
2016-12-15,80,False
2016-12-16,81,False
2016-12-17,74,False
2016-12-18,76,False
2016-12-19,78,False
2016-12-20,83,False
2016-12-21,77,False
2016-12-22,81,False
2016-12-23,77,False
2016-12-24,74,False
2016-12-25,75,False
2016-12-26,69,False
2016-12-27,69,False
2016-12-28,75,False
2016-12-29,79,False
2016-12-30,72,False
2016-12-31,69,False
2017-01-01,73,False
2017-01-02,69,False
2017-01-03,82,False
2017-01-04,79,False
2017-01-05,84,False
2017-01-06,77,False
2017-01-07,68,False
2017-01-08,68,False
2017-01-09,83,False
2017-01-10,83,False
2017-01-11,81,False
2017-01-12,77,False
2017-01-13,79,False
2017-01-14,70,False
2017-01-15,67,False
2017-01-16,78,False
2017-01-17,85,False
2017-01-18,82,False
2017-01-19,88,False
2017-01-20,79,False
2017-01-21,70,False
2017-01-22,77,False
2017-01-23,84,False
2017-01-24,85,False
2017-01-25,87,False
2017-01-26,85,False
2017-01-27,90,False
2017-01-28,69,False
2017-01-29,76,False
2017-01-30,88,False
2017-01-31,91,False
2017-02-01,82,False
2017-02-02,85,False
2017-02-03,83,False
2017-02-04,72,False
2017-02-05,71,False
2017-02-06,79,False
2017-02-07,82,False
2017-02-08,86,False
2017-02-09,79,False
2017-02-10,80,False
2017-02-11,66,False
2017-02-12,67,False
2017-02-13,87,False
2017-02-14,83,False
2017-02-15,83,False
2017-02-16,78,False
2017-02-17,73,False
2017-02-18,74,False
2017-02-19,68,False
2017-02-20,76,False
2017-02-21,82,False
2017-02-22,86,False
2017-02-23,87,False
2017-02-24,79,False
2017-02-25,68,False
2017-02-26,71,False
2017-02-27,77,False
2017-02-28,85,False
2017-03-01,83,False
2017-03-02,83,False
2017-03-03,81,False
2017-03-04,63,False
2017-03-05,68,False
2017-03-06,79,False
2017-03-07,80,False
2017-03-08,80,False
2017-03-09,81,False
2017-03-10,79,False
2017-03-11,67,False
2017-03-12,65,False
2017-03-13,73,False
2017-03-14,78,False
2017-03-15,84,False
2017-03-16,80,False
2017-03-17,75,False
2017-03-18,72,False
2017-03-19,65,False
2017-03-20,84,False
2017-03-21,78,False
2017-03-22,75,False
2017-03-23,82,False
2017-03-24,82,False
2017-03-25,66,False
2017-03-26,67,False
2017-03-27,81,False
2017-03-28,80,False
2017-03-29,73,False
2017-03-30,77,False
2017-03-31,78,False
2017-04-01,69,False
2017-04-02,64,False
2017-04-03,78,False
2017-04-04,76,False
2017-04-05,75,False
2017-04-06,78,False
2017-04-07,75,False
2017-04-08,62,False
2017-04-09,63,False
2017-04-10,74,False
2017-04-11,73,False
2017-04-12,75,False
2017-04-13,71,False
2017-04-14,66,False
2017-04-15,59,False
2017-04-16,64,False
2017-04-17,74,False
2017-04-18,75,False
2017-04-19,71,False
2017-04-20,80,False
2017-04-21,75,False
2017-04-22,66,False
2017-04-23,65,False
2017-04-24,82,False
2017-04-25,82,False
2017-04-26,79,False
2017-04-27,88,False
2017-04-28,85,False
2017-04-29,65,False
2017-04-30,68,False
2017-05-01,78,False
2017-05-02,79,False
2017-05-03,83,False
2017-05-04,81,False
2017-05-05,77,False
2017-05-06,68,False
2017-05-07,60,False
2017-05-08,81,False
2017-05-09,83,False
2017-05-10,80,False
2017-05-11,85,False
2017-05-12,76,False
2017-05-13,69,False
2017-05-14,68,False
2017-05-15,79,False
2017-05-16,79,False
2017-05-17,82,False
2017-05-18,79,False
2017-05-19,74,False
2017-05-20,68,False
2017-05-21,70,False
2017-05-22,72,False
2017-05-23,74,False
2017-05-24,78,False
2017-05-25,76,False
2017-05-26,72,False
2017-05-27,59,False
2017-05-28,63,False
2017-05-29,65,False
