date,GOOGL,isPartial
2013-06-29,78,False
2013-06-30,81,False
2013-07-01,77,False
2013-07-02,76,False
2013-07-03,73,False
2013-07-04,73,False
2013-07-05,75,False
2013-07-06,82,False
2013-07-07,84,False
2013-07-08,78,False
2013-07-09,79,False
2013-07-10,74,False
2013-07-11,74,False
2013-07-12,76,False
2013-07-13,80,False
2013-07-14,84,False
2013-07-15,79,False
2013-07-16,74,False
2013-07-17,74,False
2013-07-18,74,False
2013-07-19,74,False
2013-07-20,77,False
2013-07-21,77,False
2013-07-22,71,False
2013-07-23,71,False
2013-07-24,74,False
2013-07-25,77,False
2013-07-26,74,False
2013-07-27,78,False
2013-07-28,73,False
2013-07-29,75,False
2013-07-30,72,False
2013-07-31,71,False
2013-08-01,74,False
2013-08-02,75,False
2013-08-03,79,False
2013-08-04,76,False
2013-08-05,70,False
2013-08-06,74,False
2013-08-07,77,False
2013-08-08,72,False
2013-08-09,76,False
2013-08-10,82,False
2013-08-11,81,False
2013-08-12,80,False
2013-08-13,75,False
2013-08-14,81,False
2013-08-15,81,False
2013-08-16,80,False
2013-08-17,81,False
2013-08-18,84,False
2013-08-19,80,False
2013-08-20,76,False
2013-08-21,79,False
2013-08-22,78,False
2013-08-23,79,False
2013-08-24,80,False
2013-08-25,76,False
2013-08-26,74,False
2013-08-27,76,False
2013-08-28,73,False
2013-08-29,75,False
2013-08-30,76,False
2013-08-31,77,False
2013-09-01,77,False
2013-09-02,73,False
2013-09-03,74,False
2013-09-04,78,False
2013-09-05,79,False
2013-09-06,78,False
2013-09-07,81,False
2013-09-08,77,False
2013-09-09,77,False
2013-09-10,74,False
2013-09-11,79,False
2013-09-12,78,False
2013-09-13,78,False
2013-09-14,82,False
2013-09-15,80,False
2013-09-16,75,False
2013-09-17,76,False
2013-09-18,79,False
2013-09-19,84,False
2013-09-20,82,False
2013-09-21,85,False
2013-09-22,80,False
2013-09-23,80,False
2013-09-24,82,False
2013-09-25,87,False
2013-09-26,89,False
2013-09-27,100,False
2013-09-28,90,False
2013-09-29,87,False
2013-09-30,84,False
2013-10-01,87,False
2013-10-02,91,False
2013-10-03,87,False
2013-10-04,91,False
2013-10-05,89,False
2013-10-06,89,False
2013-10-07,86,False
2013-10-08,84,False
2013-10-09,87,False
2013-10-10,88,False
2013-10-11,86,False
2013-10-12,83,False
2013-10-13,88,False
2013-10-14,86,False
2013-10-15,89,False
2013-10-16,88,False
2013-10-17,90,False
2013-10-18,88,False
2013-10-19,90,False
2013-10-20,91,False
2013-10-21,91,False
2013-10-22,91,False
2013-10-23,85,False
2013-10-24,90,False
2013-10-25,83,False
2013-10-26,84,False
2013-10-27,87,False
2013-10-28,85,False
2013-10-29,86,False
2013-10-30,82,False
2013-10-31,88,False
2013-11-01,86,False
2013-11-02,90,False
2013-11-03,86,False
2013-11-04,90,False
2013-11-05,93,False
2013-11-06,90,False
2013-11-07,90,False
2013-11-08,86,False
2013-11-09,91,False
2013-11-10,86,False
2013-11-11,87,False
2013-11-12,87,False
2013-11-13,83,False
2013-11-14,91,False
2013-11-15,93,False
2013-11-16,91,False
2013-11-17,88,False
2013-11-18,90,False
2013-11-19,88,False
2013-11-20,90,False
2013-11-21,92,False
2013-11-22,90,False
2013-11-23,91,False
2013-11-24,90,False
2013-11-25,83,False
2013-11-26,89,False
2013-11-27,88,False
2013-11-28,87,False
2013-11-29,87,False
2013-11-30,85,False
2013-12-01,90,False
2013-12-02,87,False
2013-12-03,89,False
2013-12-04,91,False
2013-12-05,85,False
2013-12-06,87,False
2013-12-07,88,False
2013-12-08,86,False
