date,GOOGL,isPartial
2013-02-19,81,False
2013-02-20,85,False
2013-02-21,83,False
2013-02-22,82,False
2013-02-23,89,False
2013-02-24,81,False
2013-02-25,78,False
2013-02-26,81,False
2013-02-27,77,False
2013-02-28,79,False
2013-03-01,83,False
2013-03-02,84,False
2013-03-03,85,False
2013-03-04,81,False
2013-03-05,79,False
2013-03-06,83,False
2013-03-07,80,False
2013-03-08,80,False
2013-03-09,84,False
2013-03-10,82,False
2013-03-11,81,False
2013-03-12,80,False
2013-03-13,78,False
2013-03-14,80,False
2013-03-15,80,False
2013-03-16,84,False
2013-03-17,84,False
2013-03-18,78,False
2013-03-19,79,False
2013-03-20,81,False
2013-03-21,86,False
2013-03-22,82,False
2013-03-23,78,False
2013-03-24,82,False
2013-03-25,83,False
2013-03-26,80,False
2013-03-27,80,False
2013-03-28,79,False
2013-03-29,77,False
2013-03-30,81,False
2013-03-31,81,False
2013-04-01,81,False
2013-04-02,83,False
2013-04-03,79,False
2013-04-04,81,False
2013-04-05,81,False
2013-04-06,80,False
2013-04-07,80,False
2013-04-08,77,False
2013-04-09,77,False
2013-04-10,79,False
2013-04-11,77,False
2013-04-12,81,False
2013-04-13,85,False
2013-04-14,81,False
2013-04-15,82,False
2013-04-16,82,False
2013-04-17,82,False
2013-04-18,82,False
2013-04-19,82,False
2013-04-20,80,False
2013-04-21,80,False
2013-04-22,81,False
2013-04-23,81,False
2013-04-24,78,False
2013-04-25,84,False
2013-04-26,79,False
2013-04-27,86,False
2013-04-28,80,False
2013-04-29,79,False
2013-04-30,81,False
2013-05-01,85,False
2013-05-02,83,False
2013-05-03,80,False
2013-05-04,81,False
2013-05-05,81,False
2013-05-06,81,False
2013-05-07,76,False
2013-05-08,79,False
2013-05-09,82,False
2013-05-10,79,False
2013-05-11,82,False
2013-05-12,81,False
2013-05-13,80,False
2013-05-14,81,False
2013-05-15,82,False
2013-05-16,86,False
2013-05-17,83,False
2013-05-18,81,False
2013-05-19,80,False
2013-05-20,80,False
2013-05-21,81,False
2013-05-22,80,False
2013-05-23,82,False
2013-05-24,79,False
2013-05-25,86,False
2013-05-26,79,False
2013-05-27,78,False
2013-05-28,78,False
2013-05-29,80,False
2013-05-30,79,False
2013-05-31,84,False
2013-06-01,79,False
2013-06-02,79,False
2013-06-03,81,False
2013-06-04,76,False
2013-06-05,76,False
2013-06-06,77,False
2013-06-07,78,False
2013-06-08,86,False
2013-06-09,85,False
2013-06-10,82,False
2013-06-11,80,False
2013-06-12,78,False
2013-06-13,81,False
2013-06-14,78,False
2013-06-15,81,False
2013-06-16,85,False
2013-06-17,81,False
2013-06-18,78,False
2013-06-19,75,False
2013-06-20,80,False
2013-06-21,81,False
2013-06-22,82,False
2013-06-23,86,False
2013-06-24,77,False
2013-06-25,80,False
2013-06-26,81,False
2013-06-27,76,False
2013-06-28,78,False
2013-06-29,81,False
2013-06-30,84,False
2013-07-01,79,False
2013-07-02,76,False
2013-07-03,78,False
2013-07-04,76,False
2013-07-05,81,False
2013-07-06,80,False
2013-07-07,86,False
2013-07-08,77,False
2013-07-09,79,False
2013-07-10,75,False
2013-07-11,75,False
2013-07-12,75,False
2013-07-13,84,False
2013-07-14,85,False
2013-07-15,79,False
2013-07-16,76,False
2013-07-17,76,False
2013-07-18,75,False
2013-07-19,77,False
2013-07-20,82,False
2013-07-21,78,False
2013-07-22,75,False
2013-07-23,71,False
2013-07-24,75,False
2013-07-25,76,False
2013-07-26,71,False
2013-07-27,82,False
2013-07-28,75,False
2013-07-29,76,False
2013-07-30,75,False
2013-07-31,76,False
2013-08-01,77,False
2013-08-02,74,False
2013-08-03,83,False
2013-08-04,82,False
2013-08-05,71,False
2013-08-06,74,False
2013-08-07,78,False
2013-08-08,76,False
2013-08-09,78,False
2013-08-10,82,False
2013-08-11,84,False
