date,GOOGL,isPartial
2017-01-19,91,False
2017-01-20,86,False
2017-01-21,72,False
2017-01-22,72,False
2017-01-23,83,False
2017-01-24,86,False
2017-01-25,87,False
2017-01-26,89,False
2017-01-27,100,False
2017-01-28,70,False
2017-01-29,75,False
2017-01-30,86,False
2017-01-31,88,False
2017-02-01,83,False
2017-02-02,90,False
2017-02-03,85,False
2017-02-04,75,False
2017-02-05,75,False
2017-02-06,86,False
2017-02-07,85,False
2017-02-08,84,False
2017-02-09,83,False
2017-02-10,87,False
2017-02-11,78,False
2017-02-12,78,False
2017-02-13,86,False
2017-02-14,79,False
2017-02-15,89,False
2017-02-16,78,False
2017-02-17,77,False
2017-02-18,80,False
2017-02-19,74,False
2017-02-20,78,False
2017-02-21,83,False
2017-02-22,84,False
2017-02-23,87,False
2017-02-24,81,False
2017-02-25,70,False
2017-02-26,75,False
2017-02-27,78,False
2017-02-28,87,False
2017-03-01,87,False
2017-03-02,85,False
2017-03-03,89,False
2017-03-04,71,False
2017-03-05,68,False
2017-03-06,77,False
2017-03-07,75,False
2017-03-08,86,False
2017-03-09,79,False
2017-03-10,83,False
2017-03-11,66,False
2017-03-12,66,False
2017-03-13,79,False
2017-03-14,79,False
2017-03-15,84,False
2017-03-16,80,False
2017-03-17,79,False
2017-03-18,68,False
2017-03-19,66,False
2017-03-20,80,False
2017-03-21,82,False
2017-03-22,85,False
2017-03-23,79,False
2017-03-24,80,False
2017-03-25,64,False
2017-03-26,63,False
2017-03-27,86,False
2017-03-28,85,False
2017-03-29,82,False
2017-03-30,80,False
2017-03-31,82,False
2017-04-01,67,False
2017-04-02,66,False
2017-04-03,82,False
2017-04-04,77,False
2017-04-05,79,False
2017-04-06,78,False
2017-04-07,79,False
2017-04-08,62,False
2017-04-09,68,False
2017-04-10,75,False
2017-04-11,76,False
2017-04-12,82,False
2017-04-13,78,False
2017-04-14,68,False
2017-04-15,62,False
2017-04-16,62,False
2017-04-17,79,False
2017-04-18,78,False
2017-04-19,78,False
2017-04-20,78,False
2017-04-21,80,False
2017-04-22,68,False
2017-04-23,72,False
