date,GOOGL,isPartial
2017-05-29,73,False
2017-05-30,88,False
2017-05-31,86,False
2017-06-01,86,False
2017-06-02,83,False
2017-06-03,73,False
2017-06-04,74,False
2017-06-05,88,False
2017-06-06,83,False
2017-06-07,85,False
2017-06-08,85,False
2017-06-09,82,False
2017-06-10,75,False
2017-06-11,70,False
2017-06-12,88,False
2017-06-13,84,False
2017-06-14,87,False
2017-06-15,79,False
2017-06-16,75,False
2017-06-17,76,False
2017-06-18,75,False
2017-06-19,82,False
2017-06-20,81,False
2017-06-21,76,False
2017-06-22,78,False
2017-06-23,74,False
2017-06-24,71,False
2017-06-25,67,False
2017-06-26,86,False
2017-06-27,91,False
2017-06-28,82,False
2017-06-29,89,False
2017-06-30,87,False
2017-07-01,72,False
2017-07-02,76,False
2017-07-03,83,False
2017-07-04,81,False
2017-07-05,82,False
2017-07-06,77,False
2017-07-07,82,False
2017-07-08,72,False
2017-07-09,68,False
2017-07-10,79,False
2017-07-11,77,False
2017-07-12,80,False
2017-07-13,79,False
2017-07-14,74,False
2017-07-15,75,False
2017-07-16,74,False
2017-07-17,78,False
2017-07-18,81,False
2017-07-19,77,False
2017-07-20,76,False
2017-07-21,80,False
2017-07-22,70,False
2017-07-23,66,False
2017-07-24,100,False
2017-07-25,99,False
2017-07-26,81,False
2017-07-27,79,False
2017-07-28,73,False
2017-07-29,79,False
2017-07-30,70,False
2017-07-31,82,False
2017-08-01,77,False
2017-08-02,73,False
2017-08-03,78,False
2017-08-04,78,False
2017-08-05,66,False
2017-08-06,67,False
2017-08-07,78,False
2017-08-08,77,False
2017-08-09,77,False
2017-08-10,77,False
2017-08-11,77,False
2017-08-12,65,False
2017-08-13,67,False
2017-08-14,76,False
2017-08-15,80,False
2017-08-16,79,False
2017-08-17,76,False
2017-08-18,72,False
2017-08-19,70,False
2017-08-20,75,False
2017-08-21,80,False
2017-08-22,82,False
2017-08-23,72,False
2017-08-24,84,False
2017-08-25,84,False
2017-08-26,68,False
2017-08-27,65,False
2017-08-28,80,False
2017-08-29,84,False
2017-08-30,83,False
2017-08-31,77,False
2017-09-01,75,False
2017-09-02,63,False
2017-09-03,65,False
2017-09-04,69,False
2017-09-05,85,False
2017-09-06,80,False
2017-09-07,82,False
2017-09-08,76,False
2017-09-09,66,False
2017-09-10,67,False
2017-09-11,83,False
2017-09-12,80,False
2017-09-13,84,False
2017-09-14,88,False
2017-09-15,75,False
2017-09-16,74,False
2017-09-17,68,False
2017-09-18,82,False
2017-09-19,83,False
2017-09-20,78,False
2017-09-21,85,False
2017-09-22,82,False
2017-09-23,70,False
2017-09-24,71,False
2017-09-25,87,False
2017-09-26,90,False
2017-09-27,84,False
2017-09-28,92,False
2017-09-29,82,False
2017-09-30,69,False
2017-10-01,79,False
2017-10-02,83,False
2017-10-03,87,False
2017-10-04,88,False
2017-10-05,83,False
2017-10-06,90,False
2017-10-07,65,False
2017-10-08,76,False
2017-10-09,78,False
2017-10-10,88,False
2017-10-11,92,False
2017-10-12,86,False
2017-10-13,89,False
2017-10-14,71,False
2017-10-15,77,False
2017-10-16,90,False
2017-10-17,87,False
2017-10-18,90,False
2017-10-19,79,False
2017-10-20,86,False
2017-10-21,64,False
2017-10-22,70,False
2017-10-23,87,False
2017-10-24,80,False
2017-10-25,83,False
2017-10-26,95,False
2017-10-27,95,False
2017-10-28,65,False
2017-10-29,65,False
2017-10-30,88,False
2017-10-31,79,False
2017-11-01,76,False
2017-11-02,89,False
2017-11-03,88,False
2017-11-04,68,False
2017-11-05,68,False
2017-11-06,87,False
2017-11-07,89,False
2017-11-08,89,False
2017-11-09,87,False
2017-11-10,80,False
2017-11-11,75,False
2017-11-12,69,False
2017-11-13,86,False
2017-11-14,92,False
2017-11-15,86,False
2017-11-16,84,False
2017-11-17,92,False
2017-11-18,71,False
2017-11-19,69,False
2017-11-20,86,False
2017-11-21,77,False
2017-11-22,81,False
2017-11-23,72,False
2017-11-24,74,False
2017-11-25,65,False
2017-11-26,73,False
2017-11-27,84,False
2017-11-28,84,False
2017-11-29,90,False
2017-11-30,87,False
2017-12-01,88,False
2017-12-02,70,False
2017-12-03,73,False
2017-12-04,86,False
2017-12-05,88,False
2017-12-06,82,False
2017-12-07,82,False
2017-12-08,84,False
2017-12-09,68,False
2017-12-10,67,False
2017-12-11,79,False
2017-12-12,83,False
2017-12-13,78,False
2017-12-14,81,False
2017-12-15,84,False
2017-12-16,70,False
2017-12-17,67,False
2017-12-18,77,False
2017-12-19,80,False
2017-12-20,81,False
2017-12-21,75,False
2017-12-22,70,False
2017-12-23,67,False
2017-12-24,63,False
2017-12-25,68,False
2017-12-26,66,False
2017-12-27,69,False
2017-12-28,66,False
2017-12-29,65,False
2017-12-30,66,False
2017-12-31,61,False
2018-01-01,62,False
2018-01-02,73,False
2018-01-03,77,False
2018-01-04,72,False
2018-01-05,78,False
2018-01-06,64,False
2018-01-07,67,False
2018-01-08,77,False
2018-01-09,75,False
2018-01-10,79,False
2018-01-11,83,False
2018-01-12,74,False
2018-01-13,69,False
2018-01-14,64,False
2018-01-15,70,False
2018-01-16,79,False
2018-01-17,75,False
2018-01-18,82,False
2018-01-19,79,False
2018-01-20,60,False
2018-01-21,64,False
2018-01-22,77,False
2018-01-23,71,False
2018-01-24,81,False
2018-01-25,85,False
2018-01-26,81,False
2018-01-27,68,False
2018-01-28,67,False
2018-01-29,82,False
2018-01-30,82,False
2018-01-31,80,False
2018-02-01,91,False
2018-02-02,92,False
2018-02-03,65,False
2018-02-04,61,False
2018-02-05,78,False
2018-02-06,85,False
2018-02-07,81,False
2018-02-08,83,False
2018-02-09,86,False
2018-02-10,60,False
2018-02-11,65,False
2018-02-12,79,False
2018-02-13,76,False
