date,GOOGL,isPartial
2018-02-13,91,False
2018-02-14,85,False
2018-02-15,87,False
2018-02-16,88,False
2018-02-17,67,False
2018-02-18,65,False
2018-02-19,76,False
2018-02-20,85,False
2018-02-21,89,False
2018-02-22,87,False
2018-02-23,83,False
2018-02-24,69,False
2018-02-25,67,False
2018-02-26,89,False
2018-02-27,88,False
2018-02-28,83,False
2018-03-01,82,False
2018-03-02,85,False
2018-03-03,67,False
2018-03-04,66,False
2018-03-05,81,False
2018-03-06,81,False
2018-03-07,91,False
2018-03-08,88,False
2018-03-09,84,False
2018-03-10,70,False
2018-03-11,64,False
2018-03-12,81,False
2018-03-13,80,False
2018-03-14,83,False
2018-03-15,82,False
2018-03-16,80,False
2018-03-17,66,False
2018-03-18,66,False
2018-03-19,88,False
2018-03-20,85,False
2018-03-21,80,False
2018-03-22,85,False
2018-03-23,85,False
2018-03-24,64,False
2018-03-25,68,False
2018-03-26,87,False
2018-03-27,84,False
2018-03-28,88,False
2018-03-29,80,False
2018-03-30,70,False
2018-03-31,67,False
2018-04-01,61,False
2018-04-02,74,False
2018-04-03,86,False
2018-04-04,83,False
2018-04-05,77,False
2018-04-06,78,False
2018-04-07,68,False
2018-04-08,64,False
2018-04-09,77,False
2018-04-10,85,False
2018-04-11,78,False
2018-04-12,80,False
2018-04-13,83,False
2018-04-14,60,False
2018-04-15,59,False
2018-04-16,79,False
2018-04-17,82,False
2018-04-18,87,False
2018-04-19,84,False
2018-04-20,78,False
2018-04-21,65,False
2018-04-22,65,False
2018-04-23,100,False
2018-04-24,97,False
2018-04-25,87,False
2018-04-26,89,False
2018-04-27,83,False
2018-04-28,63,False
2018-04-29,64,False
2018-04-30,81,False
2018-05-01,77,False
2018-05-02,82,False
2018-05-03,81,False
2018-05-04,84,False
2018-05-05,65,False
2018-05-06,64,False
2018-05-07,83,False
2018-05-08,81,False
2018-05-09,84,False
2018-05-10,85,False
2018-05-11,82,False
2018-05-12,63,False
2018-05-13,66,False
2018-05-14,87,False
2018-05-15,84,False
2018-05-16,80,False
2018-05-17,81,False
2018-05-18,80,False
2018-05-19,57,False
2018-05-20,59,False
2018-05-21,74,False
2018-05-22,77,False
2018-05-23,84,False
2018-05-24,80,False
2018-05-25,74,False
2018-05-26,61,False
2018-05-27,58,False
2018-05-28,67,False
2018-05-29,75,False
2018-05-30,83,False
2018-05-31,78,False
2018-06-01,75,False
