date,INTU,isPartial
2017-01-19,45,False
2017-01-20,47,False
2017-01-21,80,False
2017-01-22,65,False
2017-01-23,55,False
2017-01-24,47,False
2017-01-25,59,False
2017-01-26,62,False
2017-01-27,60,False
2017-01-28,74,False
2017-01-29,47,False
2017-01-30,47,False
2017-01-31,58,False
2017-02-01,52,False
2017-02-02,41,False
2017-02-03,52,False
2017-02-04,85,False
2017-02-05,64,False
2017-02-06,46,False
2017-02-07,47,False
2017-02-08,62,False
2017-02-09,51,False
2017-02-10,49,False
2017-02-11,74,False
2017-02-12,71,False
2017-02-13,54,False
2017-02-14,55,False
2017-02-15,54,False
2017-02-16,47,False
2017-02-17,47,False
2017-02-18,55,False
2017-02-19,47,False
2017-02-20,37,False
2017-02-21,36,False
2017-02-22,48,False
2017-02-23,60,False
2017-02-24,74,False
2017-02-25,63,False
2017-02-26,57,False
2017-02-27,49,False
2017-02-28,41,False
2017-03-01,46,False
2017-03-02,36,False
2017-03-03,46,False
2017-03-04,66,False
2017-03-05,57,False
2017-03-06,42,False
2017-03-07,50,False
2017-03-08,48,False
2017-03-09,38,False
2017-03-10,57,False
2017-03-11,63,False
2017-03-12,51,False
2017-03-13,57,False
2017-03-14,44,False
2017-03-15,42,False
2017-03-16,64,False
2017-03-17,53,False
2017-03-18,66,False
2017-03-19,60,False
2017-03-20,45,False
2017-03-21,45,False
2017-03-22,60,False
2017-03-23,48,False
2017-03-24,51,False
2017-03-25,66,False
2017-03-26,42,False
2017-03-27,46,False
2017-03-28,42,False
2017-03-29,50,False
2017-03-30,61,False
2017-03-31,60,False
2017-04-01,78,False
2017-04-02,70,False
2017-04-03,48,False
2017-04-04,56,False
2017-04-05,57,False
2017-04-06,37,False
2017-04-07,57,False
2017-04-08,58,False
2017-04-09,69,False
2017-04-10,60,False
2017-04-11,60,False
2017-04-12,70,False
2017-04-13,76,False
2017-04-14,91,False
2017-04-15,96,False
2017-04-16,95,False
2017-04-17,95,False
2017-04-18,60,False
2017-04-19,49,False
2017-04-20,41,False
2017-04-21,55,False
2017-04-22,48,False
2017-04-23,37,False
2017-04-24,44,False
2017-04-25,55,False
2017-04-26,56,False
2017-04-27,45,False
2017-04-28,62,False
2017-04-29,68,False
2017-04-30,96,False
2017-05-01,100,False
2017-05-02,46,False
2017-05-03,56,False
2017-05-04,51,False
2017-05-05,47,False
2017-05-06,43,False
2017-05-07,47,False
2017-05-08,40,False
2017-05-09,52,False
2017-05-10,50,False
2017-05-11,58,False
2017-05-12,40,False
2017-05-13,67,False
2017-05-14,50,False
2017-05-15,56,False
2017-05-16,39,False
2017-05-17,44,False
2017-05-18,45,False
2017-05-19,62,False
2017-05-20,70,False
2017-05-21,61,False
2017-05-22,43,False
2017-05-23,50,False
2017-05-24,69,False
2017-05-25,66,False
2017-05-26,54,False
2017-05-27,59,False
2017-05-28,64,False
2017-05-29,99,False
2017-05-30,67,False
2017-05-31,61,False
2017-06-01,43,False
2017-06-02,62,False
2017-06-03,56,False
2017-06-04,50,False
2017-06-05,38,False
2017-06-06,51,False
2017-06-07,37,False
2017-06-08,53,False
2017-06-09,49,False
2017-06-10,52,False
2017-06-11,44,False
2017-06-12,55,False
2017-06-13,48,False
2017-06-14,42,False
2017-06-15,51,False
2017-06-16,54,False
2017-06-17,58,False
2017-06-18,34,False
2017-06-19,32,False
2017-06-20,56,False
2017-06-21,49,False
2017-06-22,62,False
2017-06-23,69,False
2017-06-24,67,False
2017-06-25,71,False
2017-06-26,58,False
2017-06-27,62,False
2017-06-28,78,False
2017-06-29,73,False
2017-06-30,83,False
2017-07-01,59,False
2017-07-02,75,False
2017-07-03,54,False
2017-07-04,63,False
2017-07-05,55,False
2017-07-06,58,False
2017-07-07,57,False
2017-07-08,59,False
2017-07-09,71,False
2017-07-10,45,False
2017-07-11,57,False
2017-07-12,62,False
2017-07-13,39,False
2017-07-14,69,False
2017-07-15,67,False
2017-07-16,56,False
2017-07-17,49,False
2017-07-18,46,False
2017-07-19,38,False
2017-07-20,50,False
2017-07-21,48,False
2017-07-22,68,False
2017-07-23,55,False
2017-07-24,69,False
2017-07-25,45,False
2017-07-26,71,False
2017-07-27,58,False
2017-07-28,68,False
2017-07-29,86,False
2017-07-30,69,False
2017-07-31,56,False
2017-08-01,67,False
2017-08-02,63,False
2017-08-03,61,False
2017-08-04,74,False
2017-08-05,74,False
2017-08-06,59,False
2017-08-07,68,False
2017-08-08,49,False
2017-08-09,51,False
2017-08-10,57,False
2017-08-11,69,False
2017-08-12,64,False
2017-08-13,67,False
2017-08-14,88,False
2017-08-15,76,False
2017-08-16,64,False
2017-08-17,63,False
2017-08-18,52,False
2017-08-19,52,False
2017-08-20,55,False
2017-08-21,57,False
2017-08-22,54,False
2017-08-23,56,False
2017-08-24,72,False
2017-08-25,61,False
2017-08-26,62,False
2017-08-27,68,False
2017-08-28,88,False
2017-08-29,61,False
2017-08-30,69,False
2017-08-31,59,False
2017-09-01,55,False
2017-09-02,57,False
2017-09-03,73,False
2017-09-04,58,False
2017-09-05,55,False
2017-09-06,66,False
2017-09-07,45,False
2017-09-08,57,False
2017-09-09,74,False
2017-09-10,57,False
2017-09-11,41,False
2017-09-12,48,False
2017-09-13,62,False
2017-09-14,66,False
2017-09-15,65,False
2017-09-16,75,False
2017-09-17,62,False
2017-09-18,67,False
2017-09-19,82,False
2017-09-20,58,False
2017-09-21,72,False
2017-09-22,61,False
2017-09-23,55,False
2017-09-24,59,False
2017-09-25,49,False
2017-09-26,47,False
2017-09-27,68,False
2017-09-28,48,False
2017-09-29,59,False
2017-09-30,88,False
2017-10-01,67,False
2017-10-02,57,False
2017-10-03,56,False
2017-10-04,49,False
2017-10-05,46,False
2017-10-06,45,False
