date,INTU,isPartial
2014-09-22,32,False
2014-09-23,49,False
2014-09-24,44,False
2014-09-25,37,False
2014-09-26,35,False
2014-09-27,54,False
2014-09-28,42,False
2014-09-29,41,False
2014-09-30,38,False
2014-10-01,36,False
2014-10-02,46,False
2014-10-03,42,False
2014-10-04,56,False
2014-10-05,33,False
2014-10-06,48,False
2014-10-07,53,False
2014-10-08,54,False
2014-10-09,45,False
2014-10-10,49,False
2014-10-11,53,False
2014-10-12,41,False
2014-10-13,37,False
2014-10-14,42,False
2014-10-15,39,False
2014-10-16,40,False
2014-10-17,34,False
2014-10-18,42,False
2014-10-19,65,False
2014-10-20,37,False
2014-10-21,32,False
2014-10-22,33,False
2014-10-23,45,False
2014-10-24,39,False
2014-10-25,60,False
2014-10-26,40,False
2014-10-27,38,False
2014-10-28,43,False
2014-10-29,51,False
2014-10-30,34,False
2014-10-31,47,False
2014-11-01,49,False
2014-11-02,43,False
2014-11-03,49,False
2014-11-04,49,False
2014-11-05,27,False
2014-11-06,52,False
2014-11-07,38,False
2014-11-08,41,False
2014-11-09,43,False
2014-11-10,46,False
2014-11-11,49,False
2014-11-12,43,False
2014-11-13,43,False
2014-11-14,52,False
2014-11-15,62,False
2014-11-16,48,False
2014-11-17,45,False
2014-11-18,41,False
2014-11-19,49,False
2014-11-20,65,False
2014-11-21,50,False
2014-11-22,64,False
2014-11-23,43,False
2014-11-24,59,False
2014-11-25,55,False
2014-11-26,60,False
2014-11-27,77,False
2014-11-28,100,False
2014-11-29,80,False
2014-11-30,68,False
2014-12-01,77,False
