date,INTU,isPartial
2014-12-01,55,False
2014-12-02,49,False
2014-12-03,48,False
2014-12-04,46,False
2014-12-05,55,False
2014-12-06,59,False
2014-12-07,59,False
2014-12-08,55,False
2014-12-09,45,False
2014-12-10,47,False
2014-12-11,46,False
2014-12-12,50,False
2014-12-13,63,False
2014-12-14,61,False
2014-12-15,55,False
2014-12-16,42,False
2014-12-17,69,False
2014-12-18,64,False
2014-12-19,58,False
2014-12-20,72,False
2014-12-21,67,False
2014-12-22,63,False
2014-12-23,84,False
2014-12-24,98,False
2014-12-25,55,False
2014-12-26,95,False
2014-12-27,77,False
2014-12-28,79,False
2014-12-29,88,False
2014-12-30,65,False
2014-12-31,88,False
2015-01-01,100,False
2015-01-02,61,False
2015-01-03,41,False
2015-01-04,47,False
2015-01-05,38,False
2015-01-06,34,False
2015-01-07,37,False
2015-01-08,34,False
2015-01-09,40,False
2015-01-10,37,False
2015-01-11,40,False
2015-01-12,49,False
2015-01-13,40,False
2015-01-14,30,False
2015-01-15,37,False
2015-01-16,36,False
2015-01-17,38,False
2015-01-18,41,False
2015-01-19,34,False
2015-01-20,33,False
2015-01-21,33,False
2015-01-22,31,False
2015-01-23,33,False
2015-01-24,40,False
2015-01-25,44,False
2015-01-26,35,False
2015-01-27,30,False
2015-01-28,35,False
2015-01-29,37,False
2015-01-30,37,False
2015-01-31,38,False
2015-02-01,25,False
2015-02-02,29,False
2015-02-03,37,False
2015-02-04,25,False
2015-02-05,33,False
2015-02-06,30,False
2015-02-07,32,False
2015-02-08,32,False
2015-02-09,30,False
2015-02-10,33,False
2015-02-11,27,False
2015-02-12,43,False
2015-02-13,36,False
2015-02-14,38,False
2015-02-15,34,False
2015-02-16,32,False
2015-02-17,29,False
2015-02-18,27,False
2015-02-19,34,False
2015-02-20,36,False
2015-02-21,31,False
2015-02-22,28,False
2015-02-23,33,False
2015-02-24,34,False
2015-02-25,30,False
2015-02-26,34,False
2015-02-27,42,False
2015-02-28,35,False
2015-03-01,30,False
2015-03-02,33,False
2015-03-03,29,False
2015-03-04,38,False
2015-03-05,29,False
2015-03-06,27,False
2015-03-07,34,False
2015-03-08,31,False
2015-03-09,28,False
2015-03-10,25,False
2015-03-11,29,False
2015-03-12,36,False
2015-03-13,33,False
2015-03-14,37,False
2015-03-15,29,False
2015-03-16,39,False
2015-03-17,29,False
2015-03-18,36,False
2015-03-19,27,False
2015-03-20,32,False
2015-03-21,31,False
2015-03-22,31,False
2015-03-23,32,False
2015-03-24,25,False
2015-03-25,27,False
2015-03-26,26,False
2015-03-27,36,False
2015-03-28,40,False
2015-03-29,30,False
2015-03-30,32,False
2015-03-31,37,False
2015-04-01,39,False
2015-04-02,48,False
2015-04-03,86,False
2015-04-04,58,False
2015-04-05,90,False
2015-04-06,62,False
2015-04-07,32,False
2015-04-08,33,False
2015-04-09,35,False
2015-04-10,32,False
2015-04-11,26,False
2015-04-12,31,False
2015-04-13,31,False
2015-04-14,31,False
2015-04-15,31,False
2015-04-16,27,False
2015-04-17,30,False
2015-04-18,37,False
2015-04-19,29,False
2015-04-20,35,False
2015-04-21,31,False
2015-04-22,27,False
2015-04-23,21,False
2015-04-24,27,False
2015-04-25,42,False
2015-04-26,26,False
2015-04-27,28,False
2015-04-28,32,False
2015-04-29,34,False
2015-04-30,30,False
2015-05-01,34,False
2015-05-02,38,False
2015-05-03,51,False
2015-05-04,52,False
2015-05-05,29,False
2015-05-06,31,False
2015-05-07,30,False
2015-05-08,31,False
2015-05-09,38,False
2015-05-10,29,False
2015-05-11,35,False
2015-05-12,29,False
2015-05-13,27,False
2015-05-14,44,False
2015-05-15,32,False
2015-05-16,39,False
2015-05-17,32,False
2015-05-18,34,False
2015-05-19,35,False
2015-05-20,34,False
2015-05-21,42,False
2015-05-22,37,False
2015-05-23,37,False
2015-05-24,43,False
2015-05-25,54,False
2015-05-26,34,False
2015-05-27,34,False
2015-05-28,36,False
2015-05-29,35,False
2015-05-30,39,False
2015-05-31,40,False
2015-06-01,35,False
2015-06-02,46,False
2015-06-03,39,False
2015-06-04,42,False
2015-06-05,33,False
2015-06-06,42,False
2015-06-07,47,False
2015-06-08,34,False
2015-06-09,32,False
2015-06-10,30,False
2015-06-11,34,False
2015-06-12,39,False
2015-06-13,44,False
2015-06-14,45,False
2015-06-15,40,False
2015-06-16,27,False
2015-06-17,31,False
2015-06-18,41,False
2015-06-19,39,False
2015-06-20,43,False
2015-06-21,45,False
2015-06-22,38,False
2015-06-23,32,False
2015-06-24,38,False
2015-06-25,38,False
2015-06-26,37,False
2015-06-27,45,False
2015-06-28,50,False
2015-06-29,53,False
2015-06-30,36,False
2015-07-01,38,False
2015-07-02,44,False
2015-07-03,43,False
2015-07-04,44,False
2015-07-05,43,False
2015-07-06,38,False
2015-07-07,50,False
2015-07-08,40,False
2015-07-09,38,False
2015-07-10,33,False
2015-07-11,41,False
2015-07-12,51,False
2015-07-13,34,False
2015-07-14,40,False
2015-07-15,41,False
2015-07-16,39,False
2015-07-17,31,False
2015-07-18,45,False
2015-07-19,37,False
2015-07-20,36,False
2015-07-21,41,False
2015-07-22,45,False
2015-07-23,36,False
2015-07-24,38,False
2015-07-25,36,False
2015-07-26,42,False
2015-07-27,39,False
2015-07-28,51,False
2015-07-29,41,False
2015-07-30,56,False
2015-07-31,39,False
2015-08-01,52,False
2015-08-02,43,False
2015-08-03,43,False
2015-08-04,45,False
2015-08-05,48,False
2015-08-06,47,False
2015-08-07,38,False
2015-08-08,40,False
2015-08-09,48,False
2015-08-10,57,False
2015-08-11,85,False
2015-08-12,77,False
2015-08-13,57,False
2015-08-14,40,False
2015-08-15,56,False
2015-08-16,59,False
2015-08-17,46,False
2015-08-18,42,False
