date,INTU,isPartial
2014-07-24,19,False
2014-07-25,33,False
2014-07-26,23,False
2014-07-27,24,False
2014-07-28,32,False
2014-07-29,35,False
2014-07-30,42,False
2014-07-31,46,False
2014-08-01,33,False
2014-08-02,30,False
2014-08-03,34,False
2014-08-04,28,False
2014-08-05,24,False
2014-08-06,48,False
2014-08-07,42,False
2014-08-08,36,False
2014-08-09,40,False
2014-08-10,42,False
2014-08-11,48,False
2014-08-12,40,False
2014-08-13,43,False
2014-08-14,37,False
2014-08-15,44,False
2014-08-16,29,False
2014-08-17,56,False
2014-08-18,32,False
2014-08-19,33,False
2014-08-20,28,False
2014-08-21,31,False
2014-08-22,40,False
2014-08-23,29,False
2014-08-24,43,False
2014-08-25,61,False
2014-08-26,34,False
2014-08-27,28,False
2014-08-28,33,False
2014-08-29,37,False
2014-08-30,26,False
2014-08-31,31,False
2014-09-01,32,False
2014-09-02,39,False
2014-09-03,29,False
2014-09-04,41,False
2014-09-05,32,False
2014-09-06,29,False
2014-09-07,28,False
2014-09-08,42,False
2014-09-09,28,False
2014-09-10,39,False
2014-09-11,25,False
2014-09-12,23,False
2014-09-13,35,False
2014-09-14,32,False
2014-09-15,34,False
2014-09-16,32,False
2014-09-17,26,False
2014-09-18,27,False
2014-09-19,27,False
2014-09-20,48,False
2014-09-21,36,False
2014-09-22,28,False
2014-09-23,33,False
2014-09-24,39,False
2014-09-25,32,False
2014-09-26,37,False
2014-09-27,49,False
2014-09-28,38,False
2014-09-29,39,False
2014-09-30,35,False
2014-10-01,27,False
2014-10-02,44,False
2014-10-03,34,False
2014-10-04,42,False
2014-10-05,27,False
2014-10-06,49,False
2014-10-07,39,False
2014-10-08,45,False
2014-10-09,38,False
2014-10-10,41,False
2014-10-11,45,False
2014-10-12,32,False
2014-10-13,41,False
2014-10-14,43,False
2014-10-15,32,False
2014-10-16,31,False
2014-10-17,30,False
2014-10-18,26,False
2014-10-19,53,False
2014-10-20,38,False
2014-10-21,32,False
2014-10-22,30,False
2014-10-23,37,False
2014-10-24,31,False
2014-10-25,66,False
2014-10-26,39,False
2014-10-27,33,False
2014-10-28,42,False
2014-10-29,44,False
2014-10-30,37,False
2014-10-31,31,False
2014-11-01,39,False
2014-11-02,44,False
2014-11-03,46,False
2014-11-04,35,False
2014-11-05,22,False
2014-11-06,44,False
2014-11-07,27,False
2014-11-08,38,False
2014-11-09,45,False
2014-11-10,36,False
2014-11-11,35,False
2014-11-12,42,False
2014-11-13,38,False
2014-11-14,55,False
2014-11-15,58,False
2014-11-16,49,False
2014-11-17,37,False
2014-11-18,36,False
2014-11-19,31,False
2014-11-20,56,False
2014-11-21,46,False
2014-11-22,50,False
2014-11-23,44,False
2014-11-24,48,False
2014-11-25,50,False
2014-11-26,60,False
2014-11-27,56,False
2014-11-28,76,False
2014-11-29,62,False
2014-11-30,58,False
2014-12-01,56,False
2014-12-02,38,False
2014-12-03,41,False
2014-12-04,55,False
2014-12-05,50,False
2014-12-06,57,False
2014-12-07,71,False
2014-12-08,58,False
2014-12-09,46,False
2014-12-10,54,False
2014-12-11,60,False
2014-12-12,57,False
2014-12-13,65,False
