date,INTU,isPartial
2014-02-27,25,False
2014-02-28,32,False
2014-03-01,38,False
2014-03-02,33,False
2014-03-03,29,False
2014-03-04,18,False
2014-03-05,24,False
2014-03-06,28,False
2014-03-07,32,False
2014-03-08,36,False
2014-03-09,28,False
2014-03-10,38,False
2014-03-11,24,False
2014-03-12,23,False
2014-03-13,19,False
2014-03-14,18,False
2014-03-15,31,False
2014-03-16,31,False
2014-03-17,27,False
2014-03-18,24,False
2014-03-19,17,False
2014-03-20,43,False
2014-03-21,32,False
2014-03-22,25,False
2014-03-23,30,False
2014-03-24,23,False
2014-03-25,38,False
2014-03-26,19,False
2014-03-27,36,False
2014-03-28,44,False
2014-03-29,28,False
2014-03-30,25,False
2014-03-31,34,False
2014-04-01,37,False
2014-04-02,20,False
2014-04-03,40,False
2014-04-04,29,False
2014-04-05,25,False
2014-04-06,33,False
2014-04-07,36,False
2014-04-08,22,False
2014-04-09,24,False
2014-04-10,32,False
2014-04-11,38,False
2014-04-12,43,False
2014-04-13,48,False
2014-04-14,36,False
2014-04-15,39,False
2014-04-16,30,False
2014-04-17,46,False
2014-04-18,52,False
2014-04-19,40,False
2014-04-20,65,False
2014-04-21,46,False
2014-04-22,24,False
2014-04-23,28,False
2014-04-24,28,False
2014-04-25,38,False
2014-04-26,22,False
2014-04-27,31,False
2014-04-28,39,False
2014-04-29,22,False
2014-04-30,31,False
2014-05-01,22,False
2014-05-02,35,False
2014-05-03,50,False
2014-05-04,47,False
2014-05-05,42,False
2014-05-06,35,False
2014-05-07,37,False
2014-05-08,35,False
2014-05-09,58,False
2014-05-10,47,False
2014-05-11,31,False
2014-05-12,35,False
2014-05-13,31,False
2014-05-14,21,False
2014-05-15,29,False
2014-05-16,26,False
2014-05-17,23,False
2014-05-18,40,False
2014-05-19,37,False
2014-05-20,20,False
2014-05-21,32,False
2014-05-22,38,False
2014-05-23,49,False
2014-05-24,36,False
2014-05-25,52,False
2014-05-26,61,False
2014-05-27,34,False
2014-05-28,39,False
2014-05-29,50,False
2014-05-30,52,False
2014-05-31,25,False
2014-06-01,19,False
2014-06-02,34,False
2014-06-03,36,False
2014-06-04,39,False
2014-06-05,27,False
2014-06-06,28,False
2014-06-07,39,False
2014-06-08,44,False
2014-06-09,42,False
2014-06-10,32,False
2014-06-11,43,False
2014-06-12,37,False
2014-06-13,31,False
2014-06-14,34,False
2014-06-15,32,False
2014-06-16,26,False
2014-06-17,23,False
2014-06-18,29,False
2014-06-19,32,False
2014-06-20,43,False
2014-06-21,46,False
2014-06-22,36,False
2014-06-23,39,False
2014-06-24,47,False
2014-06-25,40,False
2014-06-26,30,False
2014-06-27,29,False
2014-06-28,42,False
2014-06-29,47,False
2014-06-30,40,False
2014-07-01,40,False
2014-07-02,29,False
2014-07-03,35,False
2014-07-04,44,False
2014-07-05,44,False
2014-07-06,20,False
2014-07-07,48,False
2014-07-08,28,False
2014-07-09,47,False
2014-07-10,36,False
2014-07-11,42,False
2014-07-12,27,False
2014-07-13,40,False
2014-07-14,37,False
2014-07-15,51,False
2014-07-16,37,False
2014-07-17,54,False
2014-07-18,44,False
2014-07-19,42,False
2014-07-20,31,False
2014-07-21,31,False
2014-07-22,29,False
2014-07-23,34,False
2014-07-24,32,False
