date,INTU,isPartial
2016-05-04,23,False
2016-05-05,25,False
2016-05-06,21,False
2016-05-07,30,False
2016-05-08,31,False
2016-05-09,23,False
2016-05-10,31,False
2016-05-11,23,False
2016-05-12,24,False
2016-05-13,25,False
2016-05-14,21,False
2016-05-15,29,False
2016-05-16,30,False
2016-05-17,20,False
2016-05-18,21,False
2016-05-19,29,False
2016-05-20,22,False
2016-05-21,32,False
2016-05-22,26,False
2016-05-23,25,False
2016-05-24,31,False
2016-05-25,29,False
2016-05-26,32,False
2016-05-27,26,False
2016-05-28,30,False
2016-05-29,51,False
2016-05-30,57,False
2016-05-31,37,False
2016-06-01,30,False
2016-06-02,32,False
2016-06-03,38,False
2016-06-04,27,False
2016-06-05,25,False
2016-06-06,22,False
2016-06-07,25,False
2016-06-08,27,False
2016-06-09,26,False
2016-06-10,25,False
2016-06-11,27,False
2016-06-12,38,False
2016-06-13,27,False
2016-06-14,27,False
2016-06-15,25,False
2016-06-16,29,False
2016-06-17,25,False
2016-06-18,38,False
2016-06-19,32,False
2016-06-20,28,False
2016-06-21,22,False
2016-06-22,30,False
2016-06-23,28,False
2016-06-24,31,False
2016-06-25,29,False
2016-06-26,23,False
2016-06-27,35,False
2016-06-28,32,False
2016-06-29,31,False
2016-06-30,41,False
2016-07-01,29,False
2016-07-02,37,False
2016-07-03,37,False
2016-07-04,35,False
2016-07-05,36,False
2016-07-06,26,False
2016-07-07,40,False
2016-07-08,26,False
2016-07-09,29,False
2016-07-10,28,False
2016-07-11,34,False
2016-07-12,28,False
2016-07-13,31,False
2016-07-14,27,False
2016-07-15,36,False
2016-07-16,26,False
2016-07-17,32,False
2016-07-18,30,False
2016-07-19,21,False
2016-07-20,30,False
2016-07-21,39,False
2016-07-22,34,False
2016-07-23,33,False
2016-07-24,36,False
2016-07-25,36,False
2016-07-26,33,False
2016-07-27,35,False
2016-07-28,41,False
2016-07-29,39,False
2016-07-30,32,False
2016-07-31,46,False
2016-08-01,37,False
2016-08-02,37,False
2016-08-03,33,False
2016-08-04,35,False
2016-08-05,35,False
2016-08-06,32,False
2016-08-07,33,False
2016-08-08,45,False
2016-08-09,43,False
2016-08-10,33,False
2016-08-11,44,False
2016-08-12,33,False
2016-08-13,36,False
2016-08-14,27,False
2016-08-15,36,False
2016-08-16,29,False
2016-08-17,31,False
2016-08-18,33,False
2016-08-19,33,False
2016-08-20,33,False
2016-08-21,31,False
2016-08-22,32,False
2016-08-23,36,False
2016-08-24,32,False
2016-08-25,34,False
2016-08-26,34,False
2016-08-27,31,False
2016-08-28,40,False
2016-08-29,44,False
2016-08-30,24,False
2016-08-31,37,False
2016-09-01,28,False
2016-09-02,35,False
2016-09-03,40,False
2016-09-04,35,False
2016-09-05,33,False
2016-09-06,30,False
2016-09-07,29,False
2016-09-08,38,False
2016-09-09,25,False
2016-09-10,44,False
2016-09-11,34,False
2016-09-12,32,False
2016-09-13,26,False
2016-09-14,26,False
2016-09-15,32,False
2016-09-16,36,False
2016-09-17,38,False
2016-09-18,32,False
2016-09-19,31,False
2016-09-20,35,False
2016-09-21,31,False
2016-09-22,22,False
2016-09-23,27,False
2016-09-24,43,False
2016-09-25,36,False
2016-09-26,32,False
2016-09-27,31,False
2016-09-28,37,False
2016-09-29,32,False
2016-09-30,30,False
2016-10-01,45,False
2016-10-02,35,False
2016-10-03,34,False
2016-10-04,51,False
2016-10-05,33,False
2016-10-06,34,False
2016-10-07,33,False
2016-10-08,39,False
2016-10-09,39,False
2016-10-10,28,False
2016-10-11,30,False
2016-10-12,30,False
