date,INTU,isPartial
2013-02-19,28,False
2013-02-20,14,False
2013-02-21,14,False
2013-02-22,29,False
2013-02-23,4,False
2013-02-24,4,False
2013-02-25,34,False
2013-02-26,34,False
2013-02-27,38,False
2013-02-28,28,False
2013-03-01,18,False
2013-03-02,21,False
2013-03-03,12,False
2013-03-04,24,False
2013-03-05,72,False
2013-03-06,34,False
2013-03-07,17,False
2013-03-08,25,False
2013-03-09,24,False
2013-03-10,12,False
2013-03-11,17,False
2013-03-12,33,False
2013-03-13,13,False
2013-03-14,14,False
2013-03-15,7,False
2013-03-16,20,False
2013-03-17,20,False
2013-03-18,20,False
2013-03-19,24,False
2013-03-20,27,False
2013-03-21,38,False
2013-03-22,25,False
2013-03-23,8,False
2013-03-24,24,False
2013-03-25,24,False
2013-03-26,31,False
2013-03-27,24,False
2013-03-28,22,False
2013-03-29,31,False
2013-03-30,12,False
2013-03-31,13,False
2013-04-01,18,False
2013-04-02,17,False
2013-04-03,14,False
2013-04-04,27,False
2013-04-05,14,False
2013-04-06,20,False
2013-04-07,20,False
2013-04-08,23,False
2013-04-09,33,False
2013-04-10,27,False
2013-04-11,14,False
2013-04-12,11,False
2013-04-13,8,False
2013-04-14,12,False
2013-04-15,17,False
2013-04-16,13,False
2013-04-17,20,False
2013-04-18,17,False
2013-04-19,25,False
2013-04-20,16,False
2013-04-21,36,False
2013-04-22,27,False
2013-04-23,31,False
2013-04-24,37,False
2013-04-25,70,False
2013-04-26,43,False
2013-04-27,24,False
2013-04-28,20,False
2013-04-29,20,False
2013-04-30,41,False
2013-05-01,19,False
2013-05-02,38,False
2013-05-03,22,False
2013-05-04,45,False
2013-05-05,29,False
2013-05-06,41,False
2013-05-07,34,False
2013-05-08,20,False
2013-05-09,42,False
2013-05-10,25,False
2013-05-11,16,False
2013-05-12,8,False
2013-05-13,17,False
2013-05-14,30,False
2013-05-15,20,False
2013-05-16,24,False
2013-05-17,46,False
2013-05-18,24,False
2013-05-19,29,False
2013-05-20,31,False
2013-05-21,36,False
2013-05-22,46,False
2013-05-23,20,False
2013-05-24,24,False
2013-05-25,16,False
2013-05-26,20,False
2013-05-27,24,False
2013-05-28,30,False
2013-05-29,46,False
2013-05-30,61,False
2013-05-31,71,False
2013-06-01,12,False
2013-06-02,24,False
2013-06-03,23,False
2013-06-04,27,False
2013-06-05,23,False
2013-06-06,37,False
2013-06-07,31,False
2013-06-08,25,False
2013-06-09,32,False
2013-06-10,26,False
2013-06-11,30,False
2013-06-12,37,False
2013-06-13,44,False
2013-06-14,21,False
2013-06-15,21,False
2013-06-16,21,False
2013-06-17,30,False
2013-06-18,44,False
2013-06-19,37,False
2013-06-20,20,False
2013-06-21,50,False
2013-06-22,42,False
2013-06-23,28,False
2013-06-24,34,False
2013-06-25,47,False
2013-06-26,34,False
2013-06-27,31,False
2013-06-28,50,False
2013-06-29,21,False
2013-06-30,21,False
2013-07-01,51,False
2013-07-02,54,False
2013-07-03,48,False
2013-07-04,36,False
2013-07-05,30,False
2013-07-06,21,False
2013-07-07,25,False
2013-07-08,54,False
2013-07-09,55,False
2013-07-10,55,False
2013-07-11,84,False
2013-07-12,37,False
2013-07-13,43,False
2013-07-14,38,False
2013-07-15,41,False
2013-07-16,48,False
2013-07-17,77,False
2013-07-18,39,False
2013-07-19,40,False
2013-07-20,60,False
2013-07-21,55,False
2013-07-22,58,False
2013-07-23,23,False
2013-07-24,66,False
2013-07-25,64,False
2013-07-26,50,False
2013-07-27,38,False
2013-07-28,50,False
2013-07-29,54,False
2013-07-30,47,False
2013-07-31,55,False
2013-08-01,52,False
2013-08-02,40,False
2013-08-03,38,False
2013-08-04,59,False
2013-08-05,45,False
2013-08-06,38,False
2013-08-07,80,False
2013-08-08,63,False
2013-08-09,51,False
2013-08-10,51,False
2013-08-11,100,False
2013-08-12,79,False
2013-08-13,95,False
2013-08-14,83,False
2013-08-15,61,False
2013-08-16,43,False
2013-08-17,50,False
2013-08-18,49,False
2013-08-19,71,False
2013-08-20,67,False
2013-08-21,47,False
2013-08-22,80,False
2013-08-23,63,False
2013-08-24,86,False
2013-08-25,72,False
2013-08-26,36,False
2013-08-27,39,False
2013-08-28,67,False
2013-08-29,61,False
2013-08-30,45,False
2013-08-31,60,False
2013-09-01,47,False
2013-09-02,53,False
2013-09-03,48,False
2013-09-04,49,False
2013-09-05,60,False
2013-09-06,44,False
2013-09-07,47,False
2013-09-08,66,False
2013-09-09,36,False
2013-09-10,35,False
2013-09-11,55,False
2013-09-12,46,False
2013-09-13,51,False
2013-09-14,42,False
2013-09-15,49,False
2013-09-16,48,False
2013-09-17,35,False
2013-09-18,68,False
2013-09-19,52,False
2013-09-20,65,False
2013-09-21,76,False
2013-09-22,68,False
2013-09-23,75,False
2013-09-24,77,False
2013-09-25,58,False
2013-09-26,72,False
2013-09-27,65,False
