date,INTU,isPartial
2012-08-01,15,False
2012-08-02,23,False
2012-08-03,16,False
2012-08-04,19,False
2012-08-05,28,False
2012-08-06,39,False
2012-08-07,23,False
2012-08-08,31,False
2012-08-09,39,False
2012-08-10,73,False
2012-08-11,47,False
2012-08-12,67,False
2012-08-13,100,False
2012-08-14,70,False
2012-08-15,72,False
2012-08-16,70,False
2012-08-17,25,False
2012-08-18,10,False
2012-08-19,29,False
2012-08-20,8,False
2012-08-21,46,False
2012-08-22,46,False
2012-08-23,31,False
2012-08-24,40,False
2012-08-25,9,False
2012-08-26,37,False
2012-08-27,74,False
2012-08-28,44,False
2012-08-29,67,False
2012-08-30,8,False
2012-08-31,23,False
2012-09-01,27,False
2012-09-02,36,False
2012-09-03,31,False
2012-09-04,15,False
2012-09-05,29,False
2012-09-06,15,False
2012-09-07,32,False
2012-09-08,9,False
2012-09-09,9,False
2012-09-10,29,False
2012-09-11,22,False
2012-09-12,22,False
2012-09-13,7,False
2012-09-14,38,False
2012-09-15,9,False
2012-09-16,0,False
2012-09-17,36,False
2012-09-18,36,False
2012-09-19,29,False
2012-09-20,52,False
2012-09-21,15,False
2012-09-22,35,False
2012-09-23,35,False
2012-09-24,43,False
2012-09-25,14,False
2012-09-26,36,False
2012-09-27,36,False
2012-09-28,62,False
2012-09-29,9,False
2012-09-30,9,False
2012-10-01,29,False
2012-10-02,7,False
2012-10-03,22,False
2012-10-04,21,False
2012-10-05,15,False
2012-10-06,9,False
2012-10-07,42,False
2012-10-08,21,False
2012-10-09,49,False
2012-10-10,42,False
2012-10-11,28,False
2012-10-12,37,False
