date,INTU,isPartial
2015-08-18,25,False
2015-08-19,25,False
2015-08-20,18,False
2015-08-21,23,False
2015-08-22,13,False
2015-08-23,20,False
2015-08-24,23,False
2015-08-25,26,False
2015-08-26,25,False
2015-08-27,24,False
2015-08-28,31,False
2015-08-29,20,False
2015-08-30,26,False
2015-08-31,30,False
2015-09-01,20,False
2015-09-02,18,False
2015-09-03,20,False
2015-09-04,18,False
2015-09-05,17,False
2015-09-06,23,False
2015-09-07,18,False
2015-09-08,19,False
2015-09-09,18,False
2015-09-10,13,False
2015-09-11,17,False
2015-09-12,19,False
2015-09-13,16,False
2015-09-14,16,False
2015-09-15,21,False
2015-09-16,25,False
2015-09-17,19,False
2015-09-18,21,False
2015-09-19,22,False
2015-09-20,25,False
2015-09-21,23,False
2015-09-22,22,False
2015-09-23,28,False
2015-09-24,17,False
2015-09-25,20,False
2015-09-26,23,False
2015-09-27,25,False
2015-09-28,20,False
2015-09-29,23,False
2015-09-30,25,False
2015-10-01,22,False
2015-10-02,20,False
2015-10-03,22,False
2015-10-04,21,False
2015-10-05,22,False
2015-10-06,32,False
2015-10-07,21,False
2015-10-08,19,False
2015-10-09,21,False
2015-10-10,28,False
2015-10-11,22,False
2015-10-12,23,False
2015-10-13,20,False
2015-10-14,21,False
2015-10-15,18,False
2015-10-16,21,False
2015-10-17,27,False
2015-10-18,21,False
2015-10-19,17,False
2015-10-20,17,False
2015-10-21,19,False
2015-10-22,19,False
2015-10-23,27,False
2015-10-24,32,False
2015-10-25,23,False
2015-10-26,21,False
2015-10-27,25,False
2015-10-28,22,False
2015-10-29,25,False
2015-10-30,24,False
2015-10-31,27,False
2015-11-01,26,False
2015-11-02,26,False
2015-11-03,22,False
2015-11-04,24,False
2015-11-05,23,False
2015-11-06,25,False
2015-11-07,31,False
2015-11-08,32,False
2015-11-09,20,False
2015-11-10,17,False
2015-11-11,22,False
2015-11-12,28,False
2015-11-13,29,False
2015-11-14,27,False
2015-11-15,22,False
2015-11-16,22,False
2015-11-17,21,False
2015-11-18,21,False
2015-11-19,21,False
2015-11-20,33,False
2015-11-21,25,False
2015-11-22,29,False
2015-11-23,29,False
2015-11-24,25,False
2015-11-25,24,False
2015-11-26,33,False
2015-11-27,36,False
2015-11-28,42,False
2015-11-29,35,False
2015-11-30,35,False
2015-12-01,31,False
2015-12-02,35,False
2015-12-03,27,False
2015-12-04,28,False
2015-12-05,41,False
2015-12-06,40,False
2015-12-07,40,False
2015-12-08,37,False
2015-12-09,32,False
2015-12-10,26,False
2015-12-11,41,False
2015-12-12,51,False
2015-12-13,44,False
2015-12-14,38,False
2015-12-15,46,False
2015-12-16,34,False
2015-12-17,35,False
2015-12-18,35,False
2015-12-19,39,False
2015-12-20,54,False
2015-12-21,42,False
2015-12-22,47,False
2015-12-23,49,False
2015-12-24,47,False
2015-12-25,47,False
2015-12-26,100,False
2015-12-27,72,False
2015-12-28,77,False
2015-12-29,42,False
2015-12-30,44,False
2015-12-31,50,False
2016-01-01,60,False
2016-01-02,44,False
2016-01-03,37,False
2016-01-04,24,False
2016-01-05,23,False
2016-01-06,27,False
2016-01-07,22,False
2016-01-08,22,False
2016-01-09,29,False
2016-01-10,28,False
2016-01-11,26,False
2016-01-12,26,False
2016-01-13,21,False
2016-01-14,23,False
2016-01-15,25,False
2016-01-16,21,False
2016-01-17,17,False
2016-01-18,23,False
2016-01-19,17,False
2016-01-20,14,False
2016-01-21,17,False
2016-01-22,17,False
2016-01-23,29,False
2016-01-24,23,False
2016-01-25,18,False
2016-01-26,18,False
2016-01-27,20,False
2016-01-28,16,False
