date,INTU,isPartial
2013-06-29,16,False
2013-06-30,5,False
2013-07-01,37,False
2013-07-02,25,False
2013-07-03,25,False
2013-07-04,19,False
2013-07-05,15,False
2013-07-06,15,False
2013-07-07,30,False
2013-07-08,13,False
2013-07-09,17,False
2013-07-10,21,False
2013-07-11,29,False
2013-07-12,8,False
2013-07-13,13,False
2013-07-14,18,False
2013-07-15,23,False
2013-07-16,15,False
2013-07-17,27,False
2013-07-18,18,False
2013-07-19,19,False
2013-07-20,20,False
2013-07-21,24,False
2013-07-22,24,False
2013-07-23,18,False
2013-07-24,27,False
2013-07-25,32,False
2013-07-26,19,False
2013-07-27,11,False
2013-07-28,11,False
2013-07-29,25,False
2013-07-30,13,False
2013-07-31,28,False
2013-08-01,23,False
2013-08-02,21,False
2013-08-03,22,False
2013-08-04,15,False
2013-08-05,18,False
2013-08-06,26,False
2013-08-07,24,False
2013-08-08,26,False
2013-08-09,19,False
2013-08-10,18,False
2013-08-11,40,False
2013-08-12,43,False
2013-08-13,39,False
2013-08-14,24,False
2013-08-15,40,False
2013-08-16,16,False
2013-08-17,22,False
2013-08-18,21,False
2013-08-19,25,False
2013-08-20,33,False
2013-08-21,25,False
2013-08-22,27,False
2013-08-23,29,False
2013-08-24,27,False
2013-08-25,28,False
2013-08-26,20,False
2013-08-27,17,False
2013-08-28,22,False
2013-08-29,15,False
2013-08-30,20,False
2013-08-31,30,False
2013-09-01,26,False
2013-09-02,28,False
2013-09-03,17,False
2013-09-04,20,False
2013-09-05,30,False
2013-09-06,16,False
2013-09-07,21,False
2013-09-08,30,False
2013-09-09,20,False
2013-09-10,16,False
2013-09-11,18,False
2013-09-12,27,False
2013-09-13,29,False
2013-09-14,19,False
2013-09-15,29,False
2013-09-16,25,False
2013-09-17,19,False
2013-09-18,22,False
2013-09-19,24,False
2013-09-20,33,False
2013-09-21,30,False
2013-09-22,25,False
2013-09-23,30,False
2013-09-24,36,False
2013-09-25,18,False
2013-09-26,27,False
2013-09-27,24,False
2013-09-28,20,False
2013-09-29,13,False
2013-09-30,31,False
2013-10-01,36,False
2013-10-02,27,False
2013-10-03,33,False
2013-10-04,28,False
2013-10-05,26,False
2013-10-06,42,False
2013-10-07,32,False
2013-10-08,37,False
2013-10-09,32,False
2013-10-10,25,False
2013-10-11,25,False
2013-10-12,24,False
2013-10-13,20,False
2013-10-14,33,False
2013-10-15,22,False
2013-10-16,24,False
2013-10-17,27,False
2013-10-18,36,False
2013-10-19,22,False
2013-10-20,15,False
2013-10-21,27,False
2013-10-22,22,False
2013-10-23,32,False
2013-10-24,30,False
2013-10-25,19,False
2013-10-26,42,False
2013-10-27,26,False
2013-10-28,22,False
2013-10-29,32,False
2013-10-30,40,False
2013-10-31,33,False
2013-11-01,26,False
2013-11-02,28,False
2013-11-03,18,False
2013-11-04,18,False
2013-11-05,18,False
2013-11-06,34,False
2013-11-07,26,False
2013-11-08,35,False
2013-11-09,26,False
2013-11-10,27,False
2013-11-11,25,False
2013-11-12,23,False
2013-11-13,25,False
2013-11-14,33,False
2013-11-15,31,False
2013-11-16,36,False
2013-11-17,33,False
2013-11-18,26,False
2013-11-19,34,False
2013-11-20,18,False
2013-11-21,28,False
2013-11-22,27,False
2013-11-23,31,False
2013-11-24,36,False
2013-11-25,33,False
2013-11-26,33,False
2013-11-27,34,False
2013-11-28,29,False
2013-11-29,41,False
2013-11-30,37,False
2013-12-01,44,False
2013-12-02,46,False
2013-12-03,48,False
2013-12-04,39,False
2013-12-05,38,False
2013-12-06,30,False
2013-12-07,52,False
2013-12-08,44,False
2013-12-09,27,False
2013-12-10,46,False
2013-12-11,39,False
2013-12-12,39,False
2013-12-13,35,False
2013-12-14,65,False
2013-12-15,50,False
2013-12-16,42,False
2013-12-17,36,False
2013-12-18,35,False
2013-12-19,35,False
2013-12-20,33,False
2013-12-21,67,False
2013-12-22,65,False
2013-12-23,79,False
2013-12-24,65,False
2013-12-25,49,False
2013-12-26,100,False
2013-12-27,88,False
2013-12-28,36,False
2013-12-29,56,False
2013-12-30,60,False
2013-12-31,48,False
2014-01-01,61,False
2014-01-02,40,False
2014-01-03,39,False
2014-01-04,48,False
2014-01-05,30,False
2014-01-06,31,False
2014-01-07,20,False
2014-01-08,23,False
2014-01-09,27,False
2014-01-10,22,False
2014-01-11,23,False
2014-01-12,40,False
2014-01-13,38,False
2014-01-14,26,False
2014-01-15,25,False
2014-01-16,37,False
2014-01-17,27,False
2014-01-18,31,False
2014-01-19,27,False
2014-01-20,34,False
2014-01-21,17,False
2014-01-22,25,False
2014-01-23,31,False
2014-01-24,31,False
2014-01-25,35,False
2014-01-26,23,False
2014-01-27,25,False
2014-01-28,34,False
2014-01-29,22,False
2014-01-30,35,False
2014-01-31,22,False
2014-02-01,12,False
2014-02-02,33,False
2014-02-03,27,False
2014-02-04,30,False
2014-02-05,36,False
2014-02-06,21,False
2014-02-07,29,False
2014-02-08,23,False
2014-02-09,37,False
2014-02-10,26,False
2014-02-11,25,False
2014-02-12,23,False
2014-02-13,22,False
2014-02-14,23,False
2014-02-15,18,False
2014-02-16,29,False
2014-02-17,31,False
2014-02-18,32,False
2014-02-19,23,False
2014-02-20,34,False
2014-02-21,23,False
2014-02-22,24,False
2014-02-23,24,False
2014-02-24,36,False
2014-02-25,28,False
2014-02-26,32,False
2014-02-27,34,False
2014-02-28,38,False
2014-03-01,30,False
2014-03-02,34,False
2014-03-03,26,False
2014-03-04,25,False
2014-03-05,22,False
2014-03-06,23,False
2014-03-07,27,False
2014-03-08,26,False
2014-03-09,29,False
2014-03-10,24,False
2014-03-11,31,False
2014-03-12,18,False
2014-03-13,17,False
2014-03-14,19,False
2014-03-15,21,False
2014-03-16,27,False
