date,MAR,isPartial
2016-09-11,74,False
2016-09-12,82,False
2016-09-13,82,False
2016-09-14,80,False
2016-09-15,74,False
2016-09-16,70,False
2016-09-17,70,False
2016-09-18,71,False
2016-09-19,75,False
2016-09-20,74,False
2016-09-21,70,False
2016-09-22,71,False
2016-09-23,70,False
2016-09-24,71,False
2016-09-25,67,False
2016-09-26,73,False
2016-09-27,74,False
2016-09-28,72,False
2016-09-29,72,False
2016-09-30,69,False
2016-10-01,67,False
2016-10-02,65,False
2016-10-03,69,False
2016-10-04,72,False
2016-10-05,69,False
2016-10-06,69,False
2016-10-07,69,False
2016-10-08,67,False
2016-10-09,66,False
2016-10-10,67,False
2016-10-11,69,False
2016-10-12,70,False
2016-10-13,73,False
2016-10-14,71,False
2016-10-15,68,False
2016-10-16,68,False
2016-10-17,70,False
2016-10-18,74,False
2016-10-19,72,False
2016-10-20,69,False
2016-10-21,67,False
2016-10-22,68,False
2016-10-23,67,False
2016-10-24,71,False
2016-10-25,69,False
2016-10-26,69,False
2016-10-27,70,False
2016-10-28,70,False
2016-10-29,67,False
2016-10-30,69,False
2016-10-31,69,False
2016-11-01,69,False
2016-11-02,70,False
2016-11-03,68,False
2016-11-04,68,False
2016-11-05,65,False
2016-11-06,62,False
2016-11-07,68,False
2016-11-08,68,False
2016-11-09,60,False
2016-11-10,68,False
2016-11-11,70,False
2016-11-12,67,False
2016-11-13,67,False
2016-11-14,70,False
2016-11-15,71,False
2016-11-16,69,False
2016-11-17,68,False
2016-11-18,69,False
2016-11-19,69,False
2016-11-20,66,False
2016-11-21,68,False
2016-11-22,71,False
2016-11-23,68,False
2016-11-24,71,False
2016-11-25,67,False
2016-11-26,66,False
2016-11-27,66,False
2016-11-28,66,False
2016-11-29,67,False
2016-11-30,65,False
2016-12-01,65,False
2016-12-02,66,False
2016-12-03,66,False
2016-12-04,66,False
2016-12-05,69,False
2016-12-06,67,False
2016-12-07,65,False
2016-12-08,65,False
2016-12-09,63,False
2016-12-10,66,False
2016-12-11,63,False
2016-12-12,67,False
2016-12-13,68,False
2016-12-14,67,False
2016-12-15,63,False
2016-12-16,62,False
2016-12-17,64,False
2016-12-18,65,False
2016-12-19,69,False
2016-12-20,71,False
2016-12-21,65,False
2016-12-22,66,False
2016-12-23,61,False
2016-12-24,55,False
2016-12-25,68,False
2016-12-26,81,False
2016-12-27,78,False
2016-12-28,77,False
2016-12-29,77,False
2016-12-30,75,False
2016-12-31,73,False
2017-01-01,71,False
2017-01-02,85,False
2017-01-03,83,False
2017-01-04,78,False
2017-01-05,81,False
2017-01-06,77,False
2017-01-07,80,False
2017-01-08,86,False
2017-01-09,92,False
2017-01-10,81,False
2017-01-11,80,False
2017-01-12,83,False
2017-01-13,85,False
2017-01-14,83,False
2017-01-15,81,False
2017-01-16,85,False
2017-01-17,84,False
2017-01-18,79,False
2017-01-19,85,False
2017-01-20,84,False
2017-01-21,85,False
2017-01-22,90,False
2017-01-23,88,False
2017-01-24,87,False
2017-01-25,84,False
2017-01-26,84,False
2017-01-27,81,False
2017-01-28,80,False
2017-01-29,86,False
2017-01-30,79,False
2017-01-31,82,False
2017-02-01,80,False
2017-02-02,80,False
2017-02-03,80,False
2017-02-04,82,False
2017-02-05,89,False
2017-02-06,78,False
2017-02-07,76,False
2017-02-08,75,False
2017-02-09,77,False
2017-02-10,78,False
2017-02-11,82,False
2017-02-12,79,False
2017-02-13,80,False
2017-02-14,81,False
2017-02-15,76,False
2017-02-16,77,False
2017-02-17,80,False
2017-02-18,89,False
2017-02-19,82,False
2017-02-20,87,False
2017-02-21,99,False
2017-02-22,98,False
2017-02-23,98,False
2017-02-24,94,False
2017-02-25,98,False
2017-02-26,100,False
2017-02-27,83,False
2017-02-28,81,False
2017-03-01,82,False
2017-03-02,86,False
2017-03-03,83,False
2017-03-04,85,False
2017-03-05,83,False
2017-03-06,81,False
2017-03-07,79,False
2017-03-08,73,False
2017-03-09,78,False
2017-03-10,82,False
2017-03-11,78,False
2017-03-12,84,False
2017-03-13,80,False
2017-03-14,80,False
2017-03-15,75,False
2017-03-16,78,False
2017-03-17,78,False
2017-03-18,81,False
2017-03-19,78,False
2017-03-20,82,False
2017-03-21,82,False
2017-03-22,82,False
2017-03-23,84,False
2017-03-24,79,False
2017-03-25,82,False
2017-03-26,78,False
2017-03-27,80,False
2017-03-28,78,False
2017-03-29,77,False
2017-03-30,77,False
2017-03-31,76,False
2017-04-01,69,False
2017-04-02,74,False
2017-04-03,72,False
2017-04-04,72,False
2017-04-05,70,False
2017-04-06,71,False
2017-04-07,72,False
2017-04-08,72,False
2017-04-09,76,False
2017-04-10,78,False
2017-04-11,73,False
2017-04-12,71,False
2017-04-13,73,False
2017-04-14,79,False
2017-04-15,74,False
2017-04-16,70,False
2017-04-17,73,False
2017-04-18,69,False
2017-04-19,67,False
2017-04-20,66,False
2017-04-21,68,False
2017-04-22,70,False
2017-04-23,68,False
2017-04-24,72,False
2017-04-25,73,False
2017-04-26,69,False
2017-04-27,65,False
2017-04-28,69,False
2017-04-29,68,False
2017-04-30,72,False
2017-05-01,68,False
2017-05-02,68,False
2017-05-03,69,False
2017-05-04,67,False
2017-05-05,69,False
2017-05-06,69,False
2017-05-07,70,False
2017-05-08,70,False
2017-05-09,66,False
2017-05-10,65,False
2017-05-11,67,False
2017-05-12,67,False
2017-05-13,67,False
2017-05-14,67,False
2017-05-15,66,False
2017-05-16,67,False
2017-05-17,69,False
2017-05-18,69,False
2017-05-19,72,False
2017-05-20,73,False
2017-05-21,66,False
2017-05-22,71,False
2017-05-23,73,False
2017-05-24,75,False
2017-05-25,72,False
2017-05-26,74,False
2017-05-27,71,False
2017-05-28,74,False
2017-05-29,73,False
