date,MAR,isPartial
2015-08-18,83,False
2015-08-19,80,False
2015-08-20,77,False
2015-08-21,79,False
2015-08-22,81,False
2015-08-23,81,False
2015-08-24,79,False
2015-08-25,77,False
2015-08-26,75,False
2015-08-27,76,False
2015-08-28,77,False
2015-08-29,76,False
2015-08-30,74,False
2015-08-31,76,False
2015-09-01,78,False
2015-09-02,76,False
2015-09-03,75,False
2015-09-04,83,False
2015-09-05,79,False
2015-09-06,79,False
2015-09-07,82,False
2015-09-08,73,False
2015-09-09,70,False
2015-09-10,73,False
2015-09-11,75,False
2015-09-12,71,False
2015-09-13,68,False
2015-09-14,71,False
2015-09-15,71,False
2015-09-16,70,False
2015-09-17,73,False
2015-09-18,69,False
2015-09-19,69,False
2015-09-20,68,False
2015-09-21,72,False
2015-09-22,78,False
2015-09-23,74,False
2015-09-24,75,False
2015-09-25,74,False
2015-09-26,71,False
2015-09-27,71,False
2015-09-28,71,False
2015-09-29,79,False
2015-09-30,74,False
2015-10-01,72,False
2015-10-02,72,False
2015-10-03,69,False
2015-10-04,70,False
2015-10-05,74,False
2015-10-06,70,False
2015-10-07,76,False
2015-10-08,72,False
2015-10-09,70,False
2015-10-10,72,False
2015-10-11,71,False
2015-10-12,68,False
2015-10-13,77,False
2015-10-14,73,False
2015-10-15,70,False
2015-10-16,70,False
2015-10-17,68,False
2015-10-18,69,False
2015-10-19,71,False
2015-10-20,74,False
2015-10-21,71,False
2015-10-22,74,False
2015-10-23,73,False
2015-10-24,71,False
2015-10-25,72,False
2015-10-26,74,False
2015-10-27,71,False
2015-10-28,76,False
2015-10-29,72,False
2015-10-30,71,False
2015-10-31,67,False
2015-11-01,71,False
2015-11-02,77,False
2015-11-03,79,False
2015-11-04,78,False
2015-11-05,74,False
2015-11-06,70,False
2015-11-07,74,False
2015-11-08,73,False
2015-11-09,78,False
2015-11-10,85,False
2015-11-11,100,False
2015-11-12,82,False
2015-11-13,74,False
2015-11-14,66,False
2015-11-15,73,False
2015-11-16,73,False
2015-11-17,74,False
2015-11-18,72,False
2015-11-19,71,False
2015-11-20,68,False
2015-11-21,68,False
2015-11-22,74,False
2015-11-23,78,False
2015-11-24,84,False
2015-11-25,79,False
2015-11-26,71,False
2015-11-27,72,False
2015-11-28,71,False
2015-11-29,71,False
2015-11-30,72,False
2015-12-01,72,False
2015-12-02,72,False
2015-12-03,72,False
2015-12-04,74,False
2015-12-05,78,False
2015-12-06,73,False
2015-12-07,70,False
2015-12-08,71,False
2015-12-09,71,False
2015-12-10,69,False
2015-12-11,67,False
2015-12-12,69,False
2015-12-13,73,False
2015-12-14,71,False
2015-12-15,76,False
2015-12-16,76,False
2015-12-17,69,False
2015-12-18,71,False
2015-12-19,67,False
2015-12-20,70,False
2015-12-21,72,False
2015-12-22,80,False
2015-12-23,73,False
2015-12-24,62,False
2015-12-25,68,False
2015-12-26,84,False
2015-12-27,91,False
2015-12-28,91,False
2015-12-29,85,False
2015-12-30,82,False
2015-12-31,75,False
2016-01-01,76,False
2016-01-02,91,False
2016-01-03,87,False
2016-01-04,93,False
2016-01-05,87,False
2016-01-06,82,False
2016-01-07,82,False
2016-01-08,83,False
2016-01-09,84,False
2016-01-10,85,False
2016-01-11,82,False
2016-01-12,83,False
2016-01-13,84,False
2016-01-14,83,False
2016-01-15,84,False
2016-01-16,85,False
2016-01-17,82,False
2016-01-18,86,False
2016-01-19,82,False
2016-01-20,82,False
2016-01-21,83,False
2016-01-22,85,False
2016-01-23,81,False
2016-01-24,86,False
2016-01-25,86,False
2016-01-26,83,False
2016-01-27,79,False
2016-01-28,78,False
2016-01-29,78,False
2016-01-30,75,False
2016-01-31,80,False
2016-02-01,81,False
2016-02-02,83,False
2016-02-03,79,False
2016-02-04,77,False
2016-02-05,78,False
2016-02-06,76,False
2016-02-07,80,False
2016-02-08,78,False
2016-02-09,77,False
2016-02-10,78,False
2016-02-11,79,False
2016-02-12,78,False
2016-02-13,77,False
2016-02-14,74,False
2016-02-15,71,False
2016-02-16,75,False
2016-02-17,74,False
2016-02-18,74,False
2016-02-19,75,False
2016-02-20,73,False
2016-02-21,76,False
2016-02-22,80,False
2016-02-23,90,False
2016-02-24,87,False
2016-02-25,86,False
2016-02-26,84,False
2016-02-27,82,False
2016-02-28,86,False
2016-02-29,73,False
2016-03-01,73,False
2016-03-02,78,False
2016-03-03,75,False
2016-03-04,78,False
2016-03-05,80,False
2016-03-06,77,False
2016-03-07,78,False
2016-03-08,76,False
2016-03-09,81,False
2016-03-10,76,False
2016-03-11,78,False
2016-03-12,77,False
2016-03-13,74,False
2016-03-14,75,False
2016-03-15,77,False
2016-03-16,77,False
2016-03-17,75,False
2016-03-18,77,False
2016-03-19,75,False
2016-03-20,81,False
2016-03-21,82,False
2016-03-22,85,False
2016-03-23,82,False
2016-03-24,76,False
2016-03-25,83,False
2016-03-26,80,False
2016-03-27,80,False
2016-03-28,84,False
2016-03-29,75,False
2016-03-30,79,False
2016-03-31,79,False
2016-04-01,75,False
2016-04-02,71,False
2016-04-03,72,False
2016-04-04,70,False
2016-04-05,72,False
2016-04-06,70,False
2016-04-07,70,False
2016-04-08,69,False
2016-04-09,69,False
2016-04-10,67,False
2016-04-11,69,False
2016-04-12,70,False
2016-04-13,68,False
2016-04-14,72,False
2016-04-15,69,False
2016-04-16,73,False
2016-04-17,70,False
2016-04-18,74,False
2016-04-19,70,False
2016-04-20,72,False
2016-04-21,73,False
2016-04-22,73,False
2016-04-23,69,False
2016-04-24,72,False
2016-04-25,72,False
2016-04-26,72,False
2016-04-27,70,False
2016-04-28,70,False
2016-04-29,69,False
2016-04-30,68,False
2016-05-01,69,False
2016-05-02,70,False
2016-05-03,71,False
2016-05-04,71,False
