date,MAR,isPartial
2013-02-19,70,False
2013-02-20,70,False
2013-02-21,72,False
2013-02-22,72,False
2013-02-23,71,False
2013-02-24,77,False
2013-02-25,91,False
2013-02-26,100,False
2013-02-27,89,False
2013-02-28,81,False
2013-03-01,85,False
2013-03-02,87,False
2013-03-03,81,False
2013-03-04,79,False
2013-03-05,76,False
2013-03-06,73,False
2013-03-07,77,False
2013-03-08,74,False
2013-03-09,73,False
2013-03-10,73,False
2013-03-11,78,False
2013-03-12,78,False
2013-03-13,74,False
2013-03-14,75,False
2013-03-15,72,False
2013-03-16,72,False
2013-03-17,72,False
2013-03-18,74,False
2013-03-19,76,False
2013-03-20,79,False
2013-03-21,79,False
2013-03-22,75,False
2013-03-23,73,False
2013-03-24,76,False
2013-03-25,80,False
2013-03-26,77,False
2013-03-27,76,False
2013-03-28,75,False
2013-03-29,75,False
2013-03-30,73,False
2013-03-31,74,False
2013-04-01,72,False
2013-04-02,67,False
2013-04-03,66,False
2013-04-04,64,False
2013-04-05,67,False
2013-04-06,67,False
2013-04-07,64,False
2013-04-08,69,False
2013-04-09,65,False
2013-04-10,65,False
2013-04-11,66,False
2013-04-12,66,False
2013-04-13,65,False
2013-04-14,64,False
2013-04-15,70,False
2013-04-16,64,False
2013-04-17,65,False
2013-04-18,65,False
2013-04-19,65,False
2013-04-20,63,False
2013-04-21,64,False
2013-04-22,68,False
2013-04-23,66,False
2013-04-24,68,False
2013-04-25,66,False
2013-04-26,69,False
2013-04-27,65,False
2013-04-28,67,False
2013-04-29,67,False
2013-04-30,67,False
2013-05-01,66,False
2013-05-02,69,False
2013-05-03,70,False
2013-05-04,63,False
2013-05-05,65,False
2013-05-06,69,False
2013-05-07,68,False
2013-05-08,67,False
2013-05-09,68,False
2013-05-10,68,False
2013-05-11,66,False
2013-05-12,64,False
2013-05-13,70,False
2013-05-14,68,False
2013-05-15,70,False
2013-05-16,69,False
2013-05-17,70,False
2013-05-18,67,False
2013-05-19,71,False
2013-05-20,72,False
2013-05-21,70,False
2013-05-22,68,False
2013-05-23,71,False
2013-05-24,71,False
2013-05-25,68,False
2013-05-26,70,False
2013-05-27,70,False
2013-05-28,72,False
2013-05-29,68,False
2013-05-30,70,False
2013-05-31,68,False
2013-06-01,67,False
2013-06-02,70,False
2013-06-03,73,False
2013-06-04,72,False
2013-06-05,70,False
2013-06-06,71,False
2013-06-07,70,False
2013-06-08,71,False
2013-06-09,73,False
2013-06-10,72,False
2013-06-11,71,False
2013-06-12,73,False
2013-06-13,71,False
2013-06-14,73,False
2013-06-15,71,False
2013-06-16,70,False
2013-06-17,74,False
2013-06-18,73,False
2013-06-19,72,False
2013-06-20,70,False
2013-06-21,70,False
2013-06-22,71,False
2013-06-23,72,False
2013-06-24,75,False
2013-06-25,73,False
2013-06-26,73,False
2013-06-27,69,False
2013-06-28,72,False
2013-06-29,73,False
2013-06-30,78,False
2013-07-01,74,False
2013-07-02,76,False
2013-07-03,76,False
2013-07-04,80,False
2013-07-05,81,False
2013-07-06,75,False
2013-07-07,73,False
2013-07-08,78,False
2013-07-09,76,False
