date,MAR,isPartial
2018-02-13,77,False
2018-02-14,78,False
2018-02-15,80,False
2018-02-16,82,False
2018-02-17,83,False
2018-02-18,84,False
2018-02-19,86,False
2018-02-20,85,False
2018-02-21,100,False
2018-02-22,95,False
2018-02-23,98,False
2018-02-24,92,False
2018-02-25,100,False
2018-02-26,91,False
2018-02-27,84,False
2018-02-28,78,False
2018-03-01,82,False
2018-03-02,86,False
2018-03-03,86,False
2018-03-04,86,False
2018-03-05,82,False
2018-03-06,85,False
2018-03-07,86,False
2018-03-08,83,False
2018-03-09,83,False
2018-03-10,86,False
2018-03-11,85,False
2018-03-12,81,False
2018-03-13,81,False
2018-03-14,81,False
2018-03-15,81,False
2018-03-16,82,False
2018-03-17,85,False
2018-03-18,83,False
2018-03-19,84,False
2018-03-20,85,False
2018-03-21,85,False
2018-03-22,89,False
2018-03-23,87,False
2018-03-24,88,False
2018-03-25,87,False
2018-03-26,85,False
2018-03-27,84,False
2018-03-28,85,False
2018-03-29,86,False
2018-03-30,92,False
2018-03-31,90,False
2018-04-01,86,False
2018-04-02,80,False
2018-04-03,76,False
2018-04-04,74,False
2018-04-05,79,False
2018-04-06,77,False
2018-04-07,74,False
2018-04-08,76,False
2018-04-09,76,False
2018-04-10,76,False
2018-04-11,77,False
2018-04-12,76,False
2018-04-13,74,False
2018-04-14,72,False
2018-04-15,74,False
2018-04-16,74,False
2018-04-17,73,False
2018-04-18,75,False
2018-04-19,76,False
2018-04-20,73,False
2018-04-21,75,False
2018-04-22,78,False
2018-04-23,76,False
2018-04-24,74,False
2018-04-25,75,False
2018-04-26,74,False
2018-04-27,78,False
2018-04-28,82,False
2018-04-29,83,False
2018-04-30,77,False
2018-05-01,78,False
2018-05-02,76,False
2018-05-03,77,False
2018-05-04,75,False
2018-05-05,74,False
2018-05-06,77,False
2018-05-07,77,False
2018-05-08,75,False
2018-05-09,77,False
2018-05-10,75,False
2018-05-11,75,False
2018-05-12,74,False
2018-05-13,75,False
2018-05-14,75,False
2018-05-15,73,False
2018-05-16,78,False
2018-05-17,76,False
2018-05-18,76,False
2018-05-19,76,False
2018-05-20,78,False
2018-05-21,79,False
2018-05-22,78,False
2018-05-23,87,False
2018-05-24,82,False
2018-05-25,78,False
2018-05-26,77,False
2018-05-27,80,False
2018-05-28,80,False
2018-05-29,80,False
2018-05-30,84,False
2018-05-31,79,False
2018-06-01,79,False
