date,MAR,isPartial
2011-05-11,79,False
2011-05-12,78,False
2011-05-13,80,False
2011-05-14,82,False
2011-05-15,75,False
2011-05-16,83,False
2011-05-17,83,False
2011-05-18,82,False
2011-05-19,83,False
2011-05-20,82,False
2011-05-21,82,False
2011-05-22,80,False
2011-05-23,79,False
2011-05-24,86,False
2011-05-25,76,False
2011-05-26,82,False
2011-05-27,82,False
2011-05-28,80,False
2011-05-29,80,False
2011-05-30,88,False
2011-05-31,86,False
2011-06-01,81,False
2011-06-02,84,False
2011-06-03,83,False
2011-06-04,80,False
2011-06-05,78,False
2011-06-06,84,False
2011-06-07,80,False
2011-06-08,83,False
2011-06-09,86,False
2011-06-10,83,False
2011-06-11,83,False
2011-06-12,85,False
2011-06-13,90,False
2011-06-14,83,False
2011-06-15,91,False
2011-06-16,89,False
2011-06-17,81,False
2011-06-18,87,False
2011-06-19,85,False
2011-06-20,86,False
2011-06-21,88,False
2011-06-22,88,False
2011-06-23,84,False
2011-06-24,91,False
2011-06-25,87,False
2011-06-26,89,False
2011-06-27,88,False
2011-06-28,90,False
2011-06-29,93,False
2011-06-30,91,False
2011-07-01,87,False
2011-07-02,91,False
2011-07-03,96,False
2011-07-04,93,False
2011-07-05,87,False
2011-07-06,89,False
2011-07-07,87,False
2011-07-08,85,False
2011-07-09,85,False
2011-07-10,85,False
2011-07-11,95,False
2011-07-12,91,False
2011-07-13,94,False
2011-07-14,95,False
2011-07-15,91,False
2011-07-16,90,False
2011-07-17,92,False
2011-07-18,95,False
2011-07-19,99,False
2011-07-20,94,False
2011-07-21,97,False
2011-07-22,94,False
2011-07-23,90,False
2011-07-24,91,False
2011-07-25,96,False
2011-07-26,95,False
2011-07-27,95,False
2011-07-28,96,False
2011-07-29,94,False
2011-07-30,95,False
2011-07-31,94,False
2011-08-01,95,False
2011-08-02,98,False
2011-08-03,99,False
2011-08-04,98,False
2011-08-05,97,False
2011-08-06,92,False
2011-08-07,94,False
2011-08-08,95,False
2011-08-09,95,False
2011-08-10,93,False
2011-08-11,98,False
2011-08-12,100,False
2011-08-13,95,False
2011-08-14,96,False
2011-08-15,91,False
2011-08-16,90,False
2011-08-17,92,False
2011-08-18,91,False
2011-08-19,100,False
2011-08-20,91,False
2011-08-21,88,False
2011-08-22,88,False
2011-08-23,86,False
2011-08-24,90,False
2011-08-25,89,False
2011-08-26,94,False
2011-08-27,90,False
2011-08-28,86,False
2011-08-29,93,False
2011-08-30,94,False
2011-08-31,93,False
2011-09-01,87,False
2011-09-02,88,False
2011-09-03,88,False
2011-09-04,87,False
2011-09-05,93,False
2011-09-06,90,False
2011-09-07,87,False
2011-09-08,88,False
2011-09-09,83,False
2011-09-10,80,False
2011-09-11,79,False
2011-09-12,81,False
2011-09-13,80,False
2011-09-14,80,False
2011-09-15,81,False
2011-09-16,80,False
2011-09-17,83,False
2011-09-18,78,False
2011-09-19,79,False
2011-09-20,76,False
2011-09-21,79,False
2011-09-22,82,False
2011-09-23,86,False
2011-09-24,79,False
2011-09-25,74,False
2011-09-26,82,False
2011-09-27,87,False
2011-09-28,83,False
2011-09-29,83,False
2011-09-30,81,False
2011-10-01,82,False
2011-10-02,79,False
2011-10-03,85,False
2011-10-04,82,False
2011-10-05,80,False
2011-10-06,82,False
2011-10-07,80,False
2011-10-08,79,False
2011-10-09,75,False
2011-10-10,76,False
2011-10-11,85,False
2011-10-12,80,False
2011-10-13,82,False
2011-10-14,77,False
2011-10-15,73,False
2011-10-16,76,False
2011-10-17,77,False
2011-10-18,81,False
2011-10-19,81,False
2011-10-20,82,False
2011-10-21,81,False
2011-10-22,84,False
2011-10-23,79,False
2011-10-24,81,False
2011-10-25,83,False
2011-10-26,81,False
2011-10-27,83,False
2011-10-28,79,False
2011-10-29,76,False
2011-10-30,72,False
2011-10-31,80,False
2011-11-01,75,False
2011-11-02,77,False
2011-11-03,79,False
2011-11-04,80,False
2011-11-05,80,False
2011-11-06,77,False
