date,MAR,isPartial
2015-04-10,72,False
2015-04-11,68,False
2015-04-12,70,False
2015-04-13,73,False
2015-04-14,73,False
2015-04-15,73,False
2015-04-16,71,False
2015-04-17,71,False
2015-04-18,68,False
2015-04-19,70,False
2015-04-20,72,False
2015-04-21,72,False
2015-04-22,70,False
2015-04-23,73,False
2015-04-24,71,False
2015-04-25,69,False
2015-04-26,71,False
2015-04-27,74,False
2015-04-28,73,False
2015-04-29,73,False
2015-04-30,69,False
2015-05-01,70,False
2015-05-02,71,False
2015-05-03,80,False
2015-05-04,85,False
2015-05-05,89,False
2015-05-06,81,False
2015-05-07,78,False
2015-05-08,74,False
2015-05-09,73,False
2015-05-10,75,False
2015-05-11,73,False
2015-05-12,79,False
2015-05-13,79,False
2015-05-14,81,False
2015-05-15,75,False
2015-05-16,73,False
2015-05-17,73,False
2015-05-18,78,False
2015-05-19,79,False
2015-05-20,74,False
2015-05-21,73,False
2015-05-22,73,False
2015-05-23,72,False
2015-05-24,75,False
2015-05-25,75,False
2015-05-26,75,False
2015-05-27,75,False
2015-05-28,73,False
2015-05-29,72,False
2015-05-30,72,False
2015-05-31,75,False
2015-06-01,72,False
2015-06-02,74,False
2015-06-03,72,False
2015-06-04,74,False
2015-06-05,74,False
2015-06-06,73,False
2015-06-07,77,False
2015-06-08,75,False
2015-06-09,75,False
2015-06-10,76,False
2015-06-11,77,False
2015-06-12,75,False
2015-06-13,77,False
2015-06-14,82,False
2015-06-15,77,False
2015-06-16,72,False
2015-06-17,74,False
2015-06-18,79,False
2015-06-19,78,False
2015-06-20,76,False
2015-06-21,77,False
2015-06-22,78,False
2015-06-23,76,False
2015-06-24,76,False
2015-06-25,76,False
2015-06-26,77,False
2015-06-27,77,False
2015-06-28,81,False
2015-06-29,76,False
2015-06-30,79,False
2015-07-01,75,False
2015-07-02,80,False
2015-07-03,82,False
2015-07-04,76,False
2015-07-05,82,False
2015-07-06,80,False
2015-07-07,79,False
2015-07-08,78,False
2015-07-09,77,False
2015-07-10,80,False
2015-07-11,81,False
2015-07-12,83,False
2015-07-13,83,False
2015-07-14,81,False
2015-07-15,83,False
2015-07-16,81,False
2015-07-17,84,False
2015-07-18,80,False
2015-07-19,85,False
2015-07-20,81,False
2015-07-21,87,False
2015-07-22,84,False
2015-07-23,82,False
2015-07-24,88,False
2015-07-25,88,False
2015-07-26,88,False
2015-07-27,83,False
2015-07-28,82,False
2015-07-29,84,False
2015-07-30,84,False
2015-07-31,86,False
2015-08-01,85,False
2015-08-02,86,False
2015-08-03,85,False
2015-08-04,83,False
2015-08-05,83,False
2015-08-06,87,False
2015-08-07,86,False
2015-08-08,88,False
2015-08-09,92,False
2015-08-10,91,False
2015-08-11,81,False
2015-08-12,84,False
2015-08-13,84,False
2015-08-14,84,False
2015-08-15,87,False
2015-08-16,83,False
2015-08-17,80,False
2015-08-18,80,False
2015-08-19,80,False
2015-08-20,79,False
2015-08-21,82,False
2015-08-22,82,False
2015-08-23,82,False
2015-08-24,78,False
2015-08-25,74,False
2015-08-26,76,False
2015-08-27,77,False
2015-08-28,76,False
2015-08-29,74,False
2015-08-30,75,False
2015-08-31,78,False
2015-09-01,78,False
2015-09-02,77,False
2015-09-03,79,False
2015-09-04,80,False
2015-09-05,79,False
2015-09-06,80,False
2015-09-07,84,False
2015-09-08,73,False
2015-09-09,73,False
2015-09-10,72,False
2015-09-11,75,False
2015-09-12,71,False
2015-09-13,69,False
2015-09-14,70,False
2015-09-15,73,False
2015-09-16,71,False
2015-09-17,73,False
2015-09-18,73,False
2015-09-19,67,False
2015-09-20,69,False
2015-09-21,73,False
2015-09-22,77,False
2015-09-23,77,False
2015-09-24,76,False
2015-09-25,74,False
2015-09-26,75,False
2015-09-27,71,False
2015-09-28,73,False
2015-09-29,77,False
2015-09-30,77,False
2015-10-01,71,False
2015-10-02,73,False
2015-10-03,69,False
2015-10-04,68,False
2015-10-05,70,False
2015-10-06,76,False
2015-10-07,75,False
2015-10-08,69,False
2015-10-09,70,False
2015-10-10,70,False
2015-10-11,69,False
2015-10-12,72,False
2015-10-13,78,False
2015-10-14,77,False
2015-10-15,72,False
2015-10-16,72,False
2015-10-17,67,False
2015-10-18,67,False
2015-10-19,69,False
2015-10-20,74,False
2015-10-21,73,False
2015-10-22,72,False
2015-10-23,73,False
2015-10-24,71,False
2015-10-25,72,False
2015-10-26,74,False
2015-10-27,74,False
2015-10-28,77,False
2015-10-29,73,False
2015-10-30,69,False
2015-10-31,69,False
2015-11-01,71,False
2015-11-02,77,False
2015-11-03,80,False
2015-11-04,77,False
2015-11-05,73,False
2015-11-06,72,False
2015-11-07,73,False
2015-11-08,74,False
2015-11-09,78,False
2015-11-10,85,False
2015-11-11,100,False
2015-11-12,83,False
2015-11-13,75,False
2015-11-14,65,False
2015-11-15,72,False
2015-11-16,75,False
2015-11-17,76,False
2015-11-18,74,False
2015-11-19,74,False
2015-11-20,71,False
2015-11-21,71,False
2015-11-22,68,False
2015-11-23,79,False
2015-11-24,85,False
2015-11-25,78,False
2015-11-26,71,False
2015-11-27,69,False
2015-11-28,70,False
2015-11-29,72,False
2015-11-30,73,False
2015-12-01,74,False
2015-12-02,72,False
2015-12-03,79,False
2015-12-04,75,False
2015-12-05,79,False
2015-12-06,75,False
2015-12-07,71,False
2015-12-08,73,False
2015-12-09,75,False
2015-12-10,71,False
2015-12-11,69,False
2015-12-12,69,False
2015-12-13,72,False
2015-12-14,74,False
2015-12-15,77,False
2015-12-16,76,False
2015-12-17,70,False
2015-12-18,73,False
2015-12-19,67,False
2015-12-20,69,False
2015-12-21,71,False
2015-12-22,81,False
2015-12-23,74,False
2015-12-24,60,False
2015-12-25,70,False
