date,MAR,isPartial
2015-12-26,90,False
2015-12-27,97,False
2015-12-28,100,False
2015-12-29,97,False
2015-12-30,92,False
2015-12-31,83,False
2016-01-01,83,False
2016-01-02,100,False
2016-01-03,96,False
2016-01-04,99,False
2016-01-05,96,False
2016-01-06,89,False
2016-01-07,91,False
2016-01-08,93,False
2016-01-09,94,False
2016-01-10,91,False
2016-01-11,93,False
2016-01-12,90,False
2016-01-13,91,False
2016-01-14,90,False
2016-01-15,94,False
2016-01-16,95,False
2016-01-17,91,False
2016-01-18,95,False
2016-01-19,93,False
2016-01-20,90,False
2016-01-21,94,False
2016-01-22,94,False
2016-01-23,92,False
2016-01-24,97,False
2016-01-25,98,False
2016-01-26,92,False
2016-01-27,89,False
2016-01-28,88,False
2016-01-29,87,False
2016-01-30,84,False
2016-01-31,88,False
2016-02-01,87,False
2016-02-02,92,False
2016-02-03,88,False
2016-02-04,86,False
2016-02-05,86,False
2016-02-06,84,False
2016-02-07,91,False
2016-02-08,83,False
2016-02-09,84,False
2016-02-10,86,False
2016-02-11,86,False
2016-02-12,88,False
2016-02-13,82,False
2016-02-14,80,False
2016-02-15,81,False
2016-02-16,83,False
2016-02-17,81,False
2016-02-18,83,False
2016-02-19,83,False
2016-02-20,82,False
2016-02-21,85,False
2016-02-22,89,False
2016-02-23,99,False
2016-02-24,98,False
2016-02-25,93,False
2016-02-26,94,False
2016-02-27,93,False
2016-02-28,92,False
2016-02-29,81,False
2016-03-01,85,False
2016-03-02,87,False
2016-03-03,85,False
2016-03-04,86,False
2016-03-05,86,False
2016-03-06,87,False
2016-03-07,86,False
2016-03-08,85,False
2016-03-09,90,False
2016-03-10,86,False
2016-03-11,86,False
2016-03-12,86,False
2016-03-13,83,False
2016-03-14,84,False
2016-03-15,86,False
2016-03-16,85,False
2016-03-17,86,False
2016-03-18,86,False
2016-03-19,84,False
2016-03-20,88,False
2016-03-21,92,False
2016-03-22,93,False
2016-03-23,91,False
2016-03-24,87,False
2016-03-25,93,False
2016-03-26,90,False
2016-03-27,89,False
2016-03-28,95,False
2016-03-29,88,False
2016-03-30,86,False
2016-03-31,86,False
2016-04-01,83,False
2016-04-02,80,False
2016-04-03,80,False
2016-04-04,80,False
2016-04-05,79,False
2016-04-06,79,False
2016-04-07,77,False
2016-04-08,76,False
2016-04-09,75,False
2016-04-10,77,False
2016-04-11,78,False
2016-04-12,77,False
2016-04-13,75,False
2016-04-14,79,False
2016-04-15,79,False
2016-04-16,79,False
2016-04-17,80,False
2016-04-18,81,False
2016-04-19,78,False
2016-04-20,79,False
2016-04-21,79,False
2016-04-22,81,False
2016-04-23,76,False
2016-04-24,78,False
2016-04-25,80,False
2016-04-26,80,False
2016-04-27,78,False
2016-04-28,78,False
2016-04-29,76,False
2016-04-30,77,False
2016-05-01,76,False
2016-05-02,77,False
2016-05-03,79,False
2016-05-04,79,False
2016-05-05,81,False
2016-05-06,83,False
2016-05-07,78,False
2016-05-08,82,False
2016-05-09,83,False
2016-05-10,84,False
2016-05-11,80,False
2016-05-12,81,False
2016-05-13,77,False
2016-05-14,75,False
2016-05-15,80,False
2016-05-16,83,False
2016-05-17,81,False
2016-05-18,78,False
2016-05-19,80,False
2016-05-20,78,False
2016-05-21,79,False
2016-05-22,83,False
2016-05-23,82,False
2016-05-24,82,False
2016-05-25,76,False
2016-05-26,80,False
2016-05-27,78,False
2016-05-28,76,False
2016-05-29,79,False
2016-05-30,87,False
2016-05-31,85,False
2016-06-01,82,False
2016-06-02,83,False
2016-06-03,80,False
2016-06-04,82,False
2016-06-05,82,False
2016-06-06,83,False
2016-06-07,85,False
2016-06-08,86,False
2016-06-09,85,False
2016-06-10,84,False
2016-06-11,82,False
2016-06-12,82,False
2016-06-13,84,False
2016-06-14,83,False
2016-06-15,79,False
2016-06-16,77,False
2016-06-17,78,False
2016-06-18,80,False
2016-06-19,83,False
2016-06-20,86,False
2016-06-21,84,False
2016-06-22,82,False
2016-06-23,85,False
2016-06-24,83,False
2016-06-25,83,False
2016-06-26,87,False
2016-06-27,82,False
2016-06-28,88,False
2016-06-29,85,False
2016-06-30,84,False
2016-07-01,86,False
2016-07-02,86,False
2016-07-03,92,False
2016-07-04,95,False
2016-07-05,94,False
2016-07-06,91,False
2016-07-07,88,False
2016-07-08,86,False
2016-07-09,88,False
2016-07-10,88,False
2016-07-11,93,False
2016-07-12,93,False
2016-07-13,92,False
2016-07-14,89,False
2016-07-15,91,False
2016-07-16,97,False
2016-07-17,97,False
2016-07-18,97,False
2016-07-19,92,False
2016-07-20,91,False
2016-07-21,91,False
2016-07-22,92,False
2016-07-23,94,False
2016-07-24,96,False
2016-07-25,93,False
2016-07-26,98,False
2016-07-27,95,False
2016-07-28,94,False
2016-07-29,92,False
2016-07-30,94,False
2016-07-31,94,False
2016-08-01,94,False
2016-08-02,91,False
2016-08-03,90,False
2016-08-04,89,False
2016-08-05,87,False
2016-08-06,84,False
2016-08-07,83,False
2016-08-08,85,False
2016-08-09,85,False
2016-08-10,85,False
2016-08-11,87,False
2016-08-12,84,False
2016-08-13,86,False
2016-08-14,85,False
2016-08-15,83,False
2016-08-16,84,False
2016-08-17,83,False
2016-08-18,85,False
2016-08-19,84,False
2016-08-20,81,False
2016-08-21,83,False
2016-08-22,86,False
2016-08-23,88,False
2016-08-24,88,False
2016-08-25,87,False
2016-08-26,87,False
2016-08-27,85,False
2016-08-28,85,False
2016-08-29,85,False
2016-08-30,85,False
2016-08-31,86,False
2016-09-01,85,False
2016-09-02,85,False
2016-09-03,86,False
2016-09-04,87,False
2016-09-05,86,False
2016-09-06,86,False
2016-09-07,89,False
2016-09-08,86,False
2016-09-09,86,False
2016-09-10,84,False
2016-09-11,84,False
