date,MAR,isPartial
2012-10-17,76,False
2012-10-18,74,False
2012-10-19,74,False
2012-10-20,71,False
2012-10-21,72,False
2012-10-22,77,False
2012-10-23,78,False
2012-10-24,77,False
2012-10-25,79,False
2012-10-26,78,False
2012-10-27,76,False
2012-10-28,70,False
2012-10-29,78,False
2012-10-30,83,False
2012-10-31,80,False
2012-11-01,72,False
2012-11-02,71,False
2012-11-03,72,False
2012-11-04,71,False
2012-11-05,77,False
2012-11-06,79,False
2012-11-07,74,False
2012-11-08,75,False
2012-11-09,79,False
2012-11-10,71,False
2012-11-11,73,False
2012-11-12,79,False
2012-11-13,80,False
2012-11-14,79,False
2012-11-15,78,False
2012-11-16,75,False
2012-11-17,72,False
2012-11-18,72,False
2012-11-19,78,False
2012-11-20,79,False
2012-11-21,80,False
2012-11-22,79,False
2012-11-23,77,False
2012-11-24,73,False
2012-11-25,69,False
2012-11-26,73,False
2012-11-27,78,False
2012-11-28,78,False
2012-11-29,78,False
2012-11-30,77,False
2012-12-01,69,False
2012-12-02,70,False
2012-12-03,73,False
2012-12-04,77,False
2012-12-05,74,False
2012-12-06,75,False
2012-12-07,74,False
2012-12-08,68,False
2012-12-09,66,False
2012-12-10,71,False
2012-12-11,73,False
2012-12-12,71,False
2012-12-13,69,False
2012-12-14,70,False
2012-12-15,69,False
2012-12-16,66,False
2012-12-17,70,False
2012-12-18,74,False
2012-12-19,74,False
2012-12-20,70,False
2012-12-21,69,False
2012-12-22,66,False
2012-12-23,64,False
2012-12-24,65,False
2012-12-25,64,False
2012-12-26,85,False
2012-12-27,88,False
2012-12-28,85,False
2012-12-29,80,False
2012-12-30,79,False
2012-12-31,78,False
2013-01-01,72,False
2013-01-02,87,False
2013-01-03,89,False
2013-01-04,87,False
2013-01-05,84,False
2013-01-06,78,False
2013-01-07,91,False
2013-01-08,90,False
2013-01-09,89,False
2013-01-10,87,False
2013-01-11,87,False
2013-01-12,84,False
2013-01-13,86,False
2013-01-14,93,False
2013-01-15,89,False
2013-01-16,90,False
2013-01-17,89,False
2013-01-18,92,False
2013-01-19,87,False
2013-01-20,85,False
2013-01-21,87,False
2013-01-22,88,False
2013-01-23,86,False
2013-01-24,87,False
2013-01-25,89,False
2013-01-26,81,False
2013-01-27,81,False
2013-01-28,85,False
2013-01-29,84,False
2013-01-30,83,False
2013-01-31,82,False
2013-02-01,82,False
2013-02-02,85,False
2013-02-03,79,False
2013-02-04,83,False
2013-02-05,87,False
2013-02-06,85,False
2013-02-07,84,False
2013-02-08,86,False
2013-02-09,85,False
2013-02-10,85,False
2013-02-11,79,False
2013-02-12,79,False
2013-02-13,82,False
2013-02-14,81,False
2013-02-15,82,False
2013-02-16,80,False
2013-02-17,80,False
2013-02-18,82,False
2013-02-19,82,False
