date,MAR,isPartial
2016-05-04,78,False
2016-05-05,79,False
2016-05-06,80,False
2016-05-07,79,False
2016-05-08,81,False
2016-05-09,81,False
2016-05-10,81,False
2016-05-11,81,False
2016-05-12,78,False
2016-05-13,77,False
2016-05-14,77,False
2016-05-15,79,False
2016-05-16,78,False
2016-05-17,78,False
2016-05-18,74,False
2016-05-19,79,False
2016-05-20,76,False
2016-05-21,79,False
2016-05-22,82,False
2016-05-23,81,False
2016-05-24,80,False
2016-05-25,77,False
2016-05-26,79,False
2016-05-27,75,False
2016-05-28,74,False
2016-05-29,79,False
2016-05-30,86,False
2016-05-31,82,False
2016-06-01,80,False
2016-06-02,81,False
2016-06-03,78,False
2016-06-04,80,False
2016-06-05,83,False
2016-06-06,84,False
2016-06-07,84,False
2016-06-08,84,False
2016-06-09,86,False
2016-06-10,84,False
2016-06-11,80,False
2016-06-12,77,False
2016-06-13,83,False
2016-06-14,78,False
2016-06-15,80,False
2016-06-16,76,False
2016-06-17,75,False
2016-06-18,78,False
2016-06-19,82,False
2016-06-20,85,False
2016-06-21,81,False
2016-06-22,80,False
2016-06-23,81,False
2016-06-24,82,False
2016-06-25,81,False
2016-06-26,86,False
2016-06-27,81,False
2016-06-28,84,False
2016-06-29,84,False
2016-06-30,81,False
2016-07-01,84,False
2016-07-02,83,False
2016-07-03,91,False
2016-07-04,93,False
2016-07-05,87,False
2016-07-06,89,False
2016-07-07,84,False
2016-07-08,87,False
2016-07-09,87,False
2016-07-10,87,False
2016-07-11,93,False
2016-07-12,90,False
2016-07-13,90,False
2016-07-14,87,False
2016-07-15,91,False
2016-07-16,94,False
2016-07-17,95,False
2016-07-18,94,False
2016-07-19,89,False
2016-07-20,89,False
2016-07-21,93,False
2016-07-22,91,False
2016-07-23,96,False
2016-07-24,92,False
2016-07-25,89,False
2016-07-26,100,False
2016-07-27,91,False
2016-07-28,95,False
2016-07-29,92,False
2016-07-30,91,False
2016-07-31,91,False
2016-08-01,93,False
2016-08-02,88,False
2016-08-03,88,False
2016-08-04,85,False
2016-08-05,85,False
2016-08-06,82,False
2016-08-07,82,False
2016-08-08,85,False
2016-08-09,80,False
2016-08-10,84,False
2016-08-11,85,False
2016-08-12,87,False
2016-08-13,83,False
2016-08-14,82,False
2016-08-15,82,False
2016-08-16,82,False
2016-08-17,83,False
2016-08-18,84,False
2016-08-19,82,False
2016-08-20,78,False
2016-08-21,80,False
2016-08-22,84,False
2016-08-23,87,False
2016-08-24,86,False
2016-08-25,87,False
2016-08-26,83,False
2016-08-27,84,False
2016-08-28,84,False
2016-08-29,85,False
2016-08-30,83,False
2016-08-31,83,False
2016-09-01,82,False
2016-09-02,80,False
2016-09-03,84,False
2016-09-04,84,False
2016-09-05,84,False
2016-09-06,85,False
2016-09-07,86,False
2016-09-08,88,False
2016-09-09,84,False
2016-09-10,81,False
2016-09-11,81,False
2016-09-12,91,False
2016-09-13,93,False
2016-09-14,87,False
2016-09-15,83,False
2016-09-16,78,False
2016-09-17,78,False
2016-09-18,79,False
2016-09-19,80,False
2016-09-20,81,False
2016-09-21,79,False
2016-09-22,77,False
2016-09-23,81,False
2016-09-24,75,False
2016-09-25,75,False
2016-09-26,79,False
2016-09-27,82,False
2016-09-28,78,False
2016-09-29,76,False
2016-09-30,74,False
2016-10-01,72,False
2016-10-02,71,False
2016-10-03,78,False
2016-10-04,78,False
2016-10-05,77,False
2016-10-06,78,False
2016-10-07,77,False
2016-10-08,74,False
2016-10-09,73,False
2016-10-10,77,False
2016-10-11,78,False
2016-10-12,80,False
2016-10-13,77,False
2016-10-14,78,False
2016-10-15,79,False
2016-10-16,70,False
2016-10-17,81,False
2016-10-18,77,False
2016-10-19,81,False
2016-10-20,75,False
2016-10-21,74,False
2016-10-22,75,False
2016-10-23,74,False
2016-10-24,80,False
2016-10-25,80,False
2016-10-26,75,False
2016-10-27,79,False
2016-10-28,75,False
2016-10-29,78,False
2016-10-30,78,False
2016-10-31,78,False
2016-11-01,76,False
2016-11-02,78,False
2016-11-03,72,False
2016-11-04,73,False
2016-11-05,71,False
2016-11-06,71,False
2016-11-07,75,False
2016-11-08,77,False
2016-11-09,64,False
2016-11-10,73,False
2016-11-11,74,False
2016-11-12,71,False
2016-11-13,74,False
2016-11-14,78,False
2016-11-15,81,False
2016-11-16,79,False
2016-11-17,78,False
2016-11-18,78,False
2016-11-19,74,False
2016-11-20,74,False
2016-11-21,78,False
2016-11-22,77,False
2016-11-23,79,False
2016-11-24,79,False
2016-11-25,75,False
2016-11-26,74,False
2016-11-27,76,False
2016-11-28,73,False
2016-11-29,74,False
2016-11-30,71,False
2016-12-01,73,False
2016-12-02,73,False
2016-12-03,74,False
2016-12-04,73,False
2016-12-05,81,False
2016-12-06,75,False
2016-12-07,71,False
2016-12-08,73,False
2016-12-09,73,False
2016-12-10,70,False
2016-12-11,69,False
2016-12-12,75,False
2016-12-13,77,False
2016-12-14,72,False
2016-12-15,71,False
2016-12-16,70,False
2016-12-17,71,False
2016-12-18,74,False
2016-12-19,77,False
2016-12-20,80,False
2016-12-21,73,False
2016-12-22,71,False
2016-12-23,72,False
2016-12-24,64,False
2016-12-25,77,False
2016-12-26,92,False
2016-12-27,90,False
2016-12-28,85,False
2016-12-29,85,False
2016-12-30,86,False
2016-12-31,79,False
2017-01-01,80,False
2017-01-02,93,False
2017-01-03,93,False
2017-01-04,89,False
2017-01-05,90,False
2017-01-06,88,False
2017-01-07,92,False
2017-01-08,92,False
2017-01-09,97,False
2017-01-10,92,False
2017-01-11,89,False
2017-01-12,91,False
2017-01-13,94,False
2017-01-14,93,False
2017-01-15,93,False
2017-01-16,96,False
2017-01-17,90,False
2017-01-18,89,False
2017-01-19,95,False
