date,MAR,isPartial
2014-03-16,84,False
2014-03-17,89,False
2014-03-18,89,False
2014-03-19,89,False
2014-03-20,90,False
2014-03-21,90,False
2014-03-22,86,False
2014-03-23,86,False
2014-03-24,86,False
2014-03-25,90,False
2014-03-26,89,False
2014-03-27,93,False
2014-03-28,88,False
2014-03-29,88,False
2014-03-30,93,False
2014-03-31,87,False
2014-04-01,84,False
2014-04-02,83,False
2014-04-03,79,False
2014-04-04,80,False
2014-04-05,81,False
2014-04-06,76,False
2014-04-07,80,False
2014-04-08,80,False
2014-04-09,80,False
2014-04-10,77,False
2014-04-11,75,False
2014-04-12,76,False
2014-04-13,83,False
2014-04-14,78,False
2014-04-15,80,False
2014-04-16,78,False
2014-04-17,78,False
2014-04-18,78,False
2014-04-19,82,False
2014-04-20,78,False
2014-04-21,87,False
2014-04-22,77,False
2014-04-23,78,False
2014-04-24,80,False
2014-04-25,77,False
2014-04-26,73,False
2014-04-27,74,False
2014-04-28,81,False
2014-04-29,75,False
2014-04-30,78,False
2014-05-01,77,False
2014-05-02,79,False
2014-05-03,76,False
2014-05-04,75,False
2014-05-05,79,False
2014-05-06,79,False
2014-05-07,77,False
2014-05-08,80,False
2014-05-09,80,False
2014-05-10,76,False
2014-05-11,74,False
2014-05-12,79,False
2014-05-13,82,False
2014-05-14,81,False
2014-05-15,77,False
2014-05-16,79,False
2014-05-17,83,False
2014-05-18,81,False
2014-05-19,83,False
2014-05-20,80,False
2014-05-21,78,False
2014-05-22,85,False
2014-05-23,84,False
2014-05-24,80,False
2014-05-25,80,False
2014-05-26,83,False
2014-05-27,84,False
2014-05-28,81,False
2014-05-29,80,False
2014-05-30,78,False
2014-05-31,78,False
2014-06-01,81,False
2014-06-02,85,False
2014-06-03,81,False
2014-06-04,83,False
2014-06-05,84,False
2014-06-06,82,False
2014-06-07,84,False
2014-06-08,85,False
2014-06-09,82,False
2014-06-10,83,False
2014-06-11,82,False
2014-06-12,78,False
2014-06-13,74,False
2014-06-14,75,False
2014-06-15,79,False
2014-06-16,77,False
2014-06-17,78,False
2014-06-18,78,False
2014-06-19,78,False
2014-06-20,78,False
2014-06-21,83,False
2014-06-22,86,False
2014-06-23,82,False
2014-06-24,81,False
2014-06-25,78,False
2014-06-26,85,False
2014-06-27,82,False
2014-06-28,80,False
2014-06-29,80,False
2014-06-30,83,False
2014-07-01,79,False
2014-07-02,86,False
2014-07-03,84,False
2014-07-04,81,False
2014-07-05,82,False
2014-07-06,96,False
2014-07-07,92,False
2014-07-08,84,False
2014-07-09,78,False
2014-07-10,84,False
2014-07-11,86,False
2014-07-12,84,False
2014-07-13,81,False
2014-07-14,91,False
2014-07-15,94,False
2014-07-16,95,False
2014-07-17,95,False
2014-07-18,91,False
2014-07-19,86,False
2014-07-20,90,False
2014-07-21,91,False
2014-07-22,90,False
2014-07-23,92,False
2014-07-24,93,False
2014-07-25,92,False
2014-07-26,91,False
2014-07-27,96,False
2014-07-28,100,False
2014-07-29,95,False
2014-07-30,94,False
2014-07-31,93,False
2014-08-01,96,False
2014-08-02,91,False
2014-08-03,92,False
2014-08-04,92,False
2014-08-05,93,False
2014-08-06,92,False
2014-08-07,90,False
2014-08-08,90,False
2014-08-09,91,False
2014-08-10,93,False
2014-08-11,92,False
2014-08-12,88,False
2014-08-13,89,False
2014-08-14,90,False
2014-08-15,92,False
2014-08-16,94,False
2014-08-17,89,False
2014-08-18,86,False
2014-08-19,92,False
2014-08-20,90,False
2014-08-21,91,False
2014-08-22,91,False
2014-08-23,89,False
2014-08-24,87,False
2014-08-25,90,False
2014-08-26,91,False
2014-08-27,85,False
2014-08-28,84,False
2014-08-29,85,False
2014-08-30,83,False
2014-08-31,86,False
2014-09-01,86,False
2014-09-02,82,False
2014-09-03,81,False
2014-09-04,79,False
2014-09-05,83,False
2014-09-06,79,False
2014-09-07,76,False
2014-09-08,79,False
2014-09-09,78,False
2014-09-10,78,False
2014-09-11,78,False
2014-09-12,78,False
2014-09-13,79,False
2014-09-14,73,False
2014-09-15,78,False
2014-09-16,77,False
2014-09-17,78,False
2014-09-18,75,False
2014-09-19,76,False
2014-09-20,73,False
2014-09-21,75,False
2014-09-22,76,False
2014-09-23,79,False
2014-09-24,78,False
2014-09-25,81,False
2014-09-26,78,False
2014-09-27,78,False
2014-09-28,77,False
2014-09-29,76,False
2014-09-30,78,False
2014-10-01,76,False
2014-10-02,78,False
2014-10-03,77,False
2014-10-04,74,False
2014-10-05,76,False
2014-10-06,81,False
2014-10-07,77,False
2014-10-08,74,False
2014-10-09,76,False
2014-10-10,76,False
2014-10-11,78,False
2014-10-12,74,False
2014-10-13,75,False
2014-10-14,77,False
2014-10-15,76,False
2014-10-16,75,False
2014-10-17,74,False
2014-10-18,75,False
2014-10-19,72,False
2014-10-20,76,False
2014-10-21,76,False
2014-10-22,76,False
2014-10-23,77,False
2014-10-24,77,False
2014-10-25,73,False
2014-10-26,72,False
2014-10-27,76,False
2014-10-28,76,False
2014-10-29,80,False
2014-10-30,75,False
2014-10-31,72,False
2014-11-01,73,False
2014-11-02,74,False
2014-11-03,81,False
2014-11-04,76,False
2014-11-05,74,False
2014-11-06,76,False
2014-11-07,76,False
2014-11-08,72,False
2014-11-09,73,False
2014-11-10,80,False
2014-11-11,79,False
2014-11-12,79,False
2014-11-13,80,False
2014-11-14,78,False
2014-11-15,71,False
2014-11-16,77,False
2014-11-17,79,False
2014-11-18,77,False
2014-11-19,82,False
2014-11-20,75,False
2014-11-21,78,False
2014-11-22,77,False
2014-11-23,72,False
2014-11-24,75,False
2014-11-25,81,False
2014-11-26,79,False
2014-11-27,79,False
2014-11-28,72,False
