date,MAR,isPartial
2017-01-19,84,False
2017-01-20,83,False
2017-01-21,85,False
2017-01-22,87,False
2017-01-23,86,False
2017-01-24,83,False
2017-01-25,83,False
2017-01-26,82,False
2017-01-27,80,False
2017-01-28,81,False
2017-01-29,87,False
2017-01-30,78,False
2017-01-31,83,False
2017-02-01,80,False
2017-02-02,81,False
2017-02-03,80,False
2017-02-04,82,False
2017-02-05,87,False
2017-02-06,76,False
2017-02-07,75,False
2017-02-08,75,False
2017-02-09,77,False
2017-02-10,79,False
2017-02-11,83,False
2017-02-12,82,False
2017-02-13,82,False
2017-02-14,81,False
2017-02-15,77,False
2017-02-16,78,False
2017-02-17,78,False
2017-02-18,86,False
2017-02-19,84,False
2017-02-20,89,False
2017-02-21,99,False
2017-02-22,98,False
2017-02-23,100,False
2017-02-24,93,False
2017-02-25,97,False
2017-02-26,99,False
2017-02-27,86,False
2017-02-28,79,False
2017-03-01,83,False
2017-03-02,85,False
2017-03-03,84,False
2017-03-04,84,False
2017-03-05,84,False
2017-03-06,80,False
2017-03-07,79,False
2017-03-08,75,False
2017-03-09,77,False
2017-03-10,81,False
2017-03-11,76,False
2017-03-12,83,False
2017-03-13,79,False
2017-03-14,79,False
2017-03-15,77,False
2017-03-16,76,False
2017-03-17,77,False
2017-03-18,79,False
2017-03-19,78,False
2017-03-20,80,False
2017-03-21,82,False
2017-03-22,85,False
2017-03-23,83,False
2017-03-24,80,False
2017-03-25,80,False
2017-03-26,78,False
2017-03-27,77,False
2017-03-28,76,False
2017-03-29,76,False
2017-03-30,76,False
2017-03-31,75,False
2017-04-01,71,False
2017-04-02,74,False
2017-04-03,71,False
2017-04-04,71,False
2017-04-05,69,False
2017-04-06,69,False
2017-04-07,73,False
2017-04-08,76,False
2017-04-09,75,False
2017-04-10,76,False
2017-04-11,73,False
2017-04-12,69,False
2017-04-13,71,False
2017-04-14,79,False
2017-04-15,76,False
2017-04-16,71,False
2017-04-17,72,False
2017-04-18,70,False
2017-04-19,66,False
2017-04-20,66,False
2017-04-21,69,False
2017-04-22,67,False
2017-04-23,69,False
2017-04-24,72,False
2017-04-25,70,False
2017-04-26,68,False
2017-04-27,67,False
2017-04-28,67,False
2017-04-29,68,False
2017-04-30,69,False
2017-05-01,68,False
2017-05-02,68,False
2017-05-03,68,False
2017-05-04,68,False
2017-05-05,66,False
