date,FAST,isPartial
2017-10-06,76,False
2017-10-07,82,False
2017-10-08,84,False
2017-10-09,75,False
2017-10-10,76,False
2017-10-11,74,False
2017-10-12,77,False
2017-10-13,76,False
2017-10-14,79,False
2017-10-15,80,False
2017-10-16,75,False
2017-10-17,75,False
2017-10-18,71,False
2017-10-19,74,False
2017-10-20,76,False
2017-10-21,80,False
2017-10-22,77,False
2017-10-23,76,False
2017-10-24,75,False
2017-10-25,73,False
2017-10-26,74,False
2017-10-27,74,False
2017-10-28,81,False
2017-10-29,78,False
2017-10-30,75,False
2017-10-31,70,False
2017-11-01,72,False
2017-11-02,76,False
2017-11-03,74,False
2017-11-04,79,False
2017-11-05,78,False
2017-11-06,73,False
2017-11-07,74,False
2017-11-08,75,False
2017-11-09,72,False
2017-11-10,74,False
2017-11-11,78,False
2017-11-12,100,False
2017-11-13,77,False
2017-11-14,77,False
2017-11-15,78,False
2017-11-16,77,False
2017-11-17,73,False
2017-11-18,75,False
2017-11-19,85,False
2017-11-20,74,False
2017-11-21,73,False
2017-11-22,74,False
2017-11-23,75,False
2017-11-24,83,False
2017-11-25,79,False
2017-11-26,79,False
2017-11-27,74,False
2017-11-28,73,False
2017-11-29,72,False
2017-11-30,73,False
2017-12-01,75,False
2017-12-02,77,False
2017-12-03,79,False
2017-12-04,71,False
2017-12-05,71,False
2017-12-06,72,False
2017-12-07,76,False
2017-12-08,74,False
2017-12-09,77,False
2017-12-10,75,False
2017-12-11,74,False
2017-12-12,69,False
2017-12-13,70,False
2017-12-14,70,False
2017-12-15,75,False
2017-12-16,75,False
2017-12-17,74,False
2017-12-18,72,False
2017-12-19,74,False
2017-12-20,71,False
2017-12-21,74,False
2017-12-22,72,False
2017-12-23,78,False
2017-12-24,75,False
2017-12-25,96,False
2017-12-26,86,False
2017-12-27,78,False
2017-12-28,82,False
2017-12-29,85,False
2017-12-30,90,False
2017-12-31,85,False
2018-01-01,90,False
2018-01-02,83,False
2018-01-03,82,False
2018-01-04,84,False
2018-01-05,83,False
2018-01-06,87,False
2018-01-07,88,False
2018-01-08,83,False
2018-01-09,79,False
2018-01-10,81,False
2018-01-11,87,False
2018-01-12,84,False
2018-01-13,89,False
2018-01-14,88,False
2018-01-15,79,False
2018-01-16,78,False
2018-01-17,76,False
2018-01-18,77,False
2018-01-19,79,False
2018-01-20,87,False
2018-01-21,84,False
2018-01-22,78,False
2018-01-23,77,False
2018-01-24,76,False
2018-01-25,75,False
2018-01-26,74,False
2018-01-27,85,False
2018-01-28,84,False
2018-01-29,77,False
2018-01-30,75,False
2018-01-31,75,False
2018-02-01,77,False
2018-02-02,73,False
2018-02-03,80,False
2018-02-04,77,False
2018-02-05,73,False
2018-02-06,74,False
2018-02-07,76,False
2018-02-08,74,False
2018-02-09,76,False
2018-02-10,78,False
2018-02-11,84,False
2018-02-12,79,False
2018-02-13,82,False
2018-02-14,77,False
2018-02-15,79,False
2018-02-16,81,False
2018-02-17,84,False
2018-02-18,84,False
2018-02-19,76,False
2018-02-20,78,False
2018-02-21,79,False
2018-02-22,78,False
2018-02-23,78,False
2018-02-24,79,False
2018-02-25,79,False
2018-02-26,78,False
2018-02-27,76,False
2018-02-28,78,False
2018-03-01,76,False
2018-03-02,74,False
2018-03-03,82,False
2018-03-04,84,False
2018-03-05,78,False
2018-03-06,77,False
2018-03-07,77,False
2018-03-08,75,False
2018-03-09,76,False
2018-03-10,83,False
2018-03-11,82,False
2018-03-12,79,False
2018-03-13,75,False
2018-03-14,76,False
2018-03-15,78,False
2018-03-16,79,False
2018-03-17,82,False
2018-03-18,80,False
2018-03-19,74,False
2018-03-20,76,False
2018-03-21,76,False
2018-03-22,78,False
2018-03-23,77,False
2018-03-24,86,False
2018-03-25,83,False
2018-03-26,78,False
2018-03-27,77,False
2018-03-28,78,False
2018-03-29,80,False
2018-03-30,88,False
2018-03-31,83,False
2018-04-01,83,False
2018-04-02,82,False
2018-04-03,74,False
2018-04-04,74,False
2018-04-05,81,False
2018-04-06,77,False
2018-04-07,81,False
2018-04-08,83,False
2018-04-09,77,False
2018-04-10,77,False
2018-04-11,77,False
2018-04-12,78,False
2018-04-13,79,False
2018-04-14,82,False
2018-04-15,84,False
2018-04-16,77,False
2018-04-17,76,False
2018-04-18,74,False
2018-04-19,74,False
2018-04-20,72,False
2018-04-21,79,False
2018-04-22,83,False
2018-04-23,76,False
2018-04-24,76,False
2018-04-25,77,False
2018-04-26,76,False
2018-04-27,76,False
2018-04-28,77,False
2018-04-29,81,False
2018-04-30,74,False
2018-05-01,81,False
2018-05-02,73,False
2018-05-03,76,False
2018-05-04,77,False
2018-05-05,82,False
2018-05-06,82,False
2018-05-07,76,False
2018-05-08,75,False
2018-05-09,77,False
2018-05-10,78,False
2018-05-11,76,False
2018-05-12,78,False
2018-05-13,77,False
2018-05-14,74,False
2018-05-15,77,False
2018-05-16,80,False
2018-05-17,83,False
2018-05-18,84,False
2018-05-19,83,False
2018-05-20,86,False
2018-05-21,83,False
2018-05-22,78,False
2018-05-23,78,False
2018-05-24,77,False
2018-05-25,76,False
2018-05-26,83,False
2018-05-27,83,False
2018-05-28,80,False
2018-05-29,78,False
2018-05-30,80,False
2018-05-31,79,False
2018-06-01,78,False
