date,FAST,isPartial
2010-08-24,30,False
2010-08-25,31,False
2010-08-26,31,False
2010-08-27,29,False
2010-08-28,30,False
2010-08-29,32,False
2010-08-30,29,False
2010-08-31,30,False
2010-09-01,29,False
2010-09-02,29,False
2010-09-03,28,False
2010-09-04,30,False
2010-09-05,30,False
2010-09-06,28,False
2010-09-07,30,False
2010-09-08,30,False
2010-09-09,29,False
2010-09-10,29,False
2010-09-11,30,False
2010-09-12,32,False
2010-09-13,29,False
2010-09-14,29,False
2010-09-15,29,False
2010-09-16,29,False
2010-09-17,30,False
2010-09-18,32,False
2010-09-19,30,False
2010-09-20,29,False
2010-09-21,29,False
2010-09-22,30,False
2010-09-23,28,False
2010-09-24,27,False
2010-09-25,28,False
2010-09-26,30,False
2010-09-27,29,False
2010-09-28,30,False
2010-09-29,29,False
2010-09-30,28,False
2010-10-01,28,False
2010-10-02,29,False
2010-10-03,30,False
2010-10-04,29,False
2010-10-05,29,False
2010-10-06,28,False
2010-10-07,29,False
2010-10-08,29,False
2010-10-09,30,False
2010-10-10,31,False
2010-10-11,30,False
2010-10-12,29,False
2010-10-13,29,False
2010-10-14,28,False
2010-10-15,28,False
2010-10-16,29,False
2010-10-17,30,False
2010-10-18,29,False
2010-10-19,29,False
2010-10-20,28,False
2010-10-21,28,False
2010-10-22,29,False
2010-10-23,29,False
2010-10-24,29,False
2010-10-25,29,False
2010-10-26,29,False
2010-10-27,29,False
2010-10-28,29,False
2010-10-29,28,False
2010-10-30,29,False
2010-10-31,29,False
2010-11-01,28,False
2010-11-02,29,False
2010-11-03,29,False
2010-11-04,29,False
2010-11-05,29,False
2010-11-06,30,False
2010-11-07,30,False
2010-11-08,29,False
2010-11-09,29,False
2010-11-10,28,False
2010-11-11,28,False
2010-11-12,29,False
2010-11-13,31,False
2010-11-14,30,False
2010-11-15,30,False
2010-11-16,29,False
2010-11-17,29,False
2010-11-18,29,False
2010-11-19,29,False
2010-11-20,30,False
2010-11-21,31,False
2010-11-22,28,False
2010-11-23,29,False
2010-11-24,29,False
2010-11-25,26,False
2010-11-26,28,False
2010-11-27,30,False
2010-11-28,30,False
2010-11-29,28,False
2010-11-30,28,False
2010-12-01,29,False
2010-12-02,29,False
2010-12-03,29,False
2010-12-04,30,False
2010-12-05,30,False
2010-12-06,29,False
2010-12-07,28,False
2010-12-08,29,False
2010-12-09,28,False
2010-12-10,29,False
2010-12-11,29,False
2010-12-12,29,False
2010-12-13,30,False
2010-12-14,32,False
2010-12-15,41,False
2010-12-16,40,False
2010-12-17,37,False
2010-12-18,36,False
2010-12-19,34,False
2010-12-20,31,False
2010-12-21,30,False
2010-12-22,30,False
2010-12-23,30,False
2010-12-24,29,False
2010-12-25,33,False
2010-12-26,34,False
2010-12-27,31,False
2010-12-28,33,False
2010-12-29,33,False
2010-12-30,32,False
2010-12-31,33,False
2011-01-01,33,False
2011-01-02,37,False
2011-01-03,36,False
2011-01-04,34,False
2011-01-05,34,False
2011-01-06,34,False
2011-01-07,34,False
2011-01-08,34,False
2011-01-09,35,False
2011-01-10,34,False
2011-01-11,33,False
