date,FAST,isPartial
2011-05-11,81,False
2011-05-12,80,False
2011-05-13,83,False
2011-05-14,99,False
2011-05-15,100,False
2011-05-16,77,False
2011-05-17,76,False
2011-05-18,72,False
2011-05-19,68,False
2011-05-20,69,False
2011-05-21,79,False
2011-05-22,81,False
2011-05-23,65,False
2011-05-24,63,False
2011-05-25,61,False
2011-05-26,60,False
2011-05-27,64,False
2011-05-28,73,False
2011-05-29,71,False
2011-05-30,64,False
2011-05-31,60,False
2011-06-01,59,False
2011-06-02,61,False
2011-06-03,59,False
2011-06-04,64,False
2011-06-05,68,False
2011-06-06,56,False
2011-06-07,54,False
2011-06-08,56,False
2011-06-09,56,False
2011-06-10,56,False
2011-06-11,62,False
2011-06-12,64,False
2011-06-13,56,False
2011-06-14,56,False
2011-06-15,54,False
2011-06-16,52,False
2011-06-17,56,False
2011-06-18,60,False
2011-06-19,62,False
2011-06-20,54,False
2011-06-21,54,False
2011-06-22,53,False
2011-06-23,54,False
2011-06-24,54,False
2011-06-25,59,False
2011-06-26,61,False
2011-06-27,54,False
2011-06-28,53,False
2011-06-29,53,False
2011-06-30,52,False
2011-07-01,51,False
2011-07-02,57,False
2011-07-03,59,False
2011-07-04,52,False
2011-07-05,51,False
2011-07-06,52,False
2011-07-07,52,False
2011-07-08,54,False
2011-07-09,60,False
2011-07-10,61,False
2011-07-11,54,False
2011-07-12,54,False
2011-07-13,55,False
2011-07-14,53,False
2011-07-15,54,False
2011-07-16,58,False
2011-07-17,60,False
2011-07-18,55,False
2011-07-19,53,False
2011-07-20,52,False
2011-07-21,53,False
2011-07-22,55,False
2011-07-23,57,False
2011-07-24,59,False
2011-07-25,54,False
2011-07-26,54,False
2011-07-27,53,False
2011-07-28,52,False
2011-07-29,52,False
2011-07-30,58,False
2011-07-31,59,False
2011-08-01,56,False
2011-08-02,54,False
2011-08-03,54,False
2011-08-04,53,False
2011-08-05,52,False
2011-08-06,58,False
2011-08-07,57,False
2011-08-08,51,False
2011-08-09,49,False
2011-08-10,52,False
2011-08-11,51,False
2011-08-12,52,False
2011-08-13,60,False
2011-08-14,61,False
2011-08-15,57,False
2011-08-16,53,False
2011-08-17,53,False
2011-08-18,50,False
2011-08-19,55,False
2011-08-20,66,False
2011-08-21,66,False
2011-08-22,58,False
2011-08-23,54,False
2011-08-24,55,False
2011-08-25,52,False
2011-08-26,56,False
