date,FAST,isPartial
2016-05-04,62,False
2016-05-05,67,False
2016-05-06,64,False
2016-05-07,68,False
2016-05-08,72,False
2016-05-09,68,False
2016-05-10,66,False
2016-05-11,63,False
2016-05-12,66,False
2016-05-13,64,False
2016-05-14,69,False
2016-05-15,70,False
2016-05-16,65,False
2016-05-17,66,False
2016-05-18,65,False
2016-05-19,65,False
2016-05-20,67,False
2016-05-21,68,False
2016-05-22,70,False
2016-05-23,66,False
2016-05-24,63,False
2016-05-25,64,False
2016-05-26,66,False
2016-05-27,70,False
2016-05-28,71,False
2016-05-29,69,False
2016-05-30,66,False
2016-05-31,70,False
2016-06-01,68,False
2016-06-02,67,False
2016-06-03,67,False
2016-06-04,72,False
2016-06-05,75,False
2016-06-06,74,False
2016-06-07,75,False
2016-06-08,68,False
2016-06-09,69,False
2016-06-10,69,False
2016-06-11,76,False
2016-06-12,76,False
2016-06-13,70,False
2016-06-14,68,False
2016-06-15,64,False
2016-06-16,65,False
2016-06-17,69,False
2016-06-18,73,False
2016-06-19,78,False
2016-06-20,68,False
2016-06-21,71,False
2016-06-22,71,False
2016-06-23,69,False
2016-06-24,67,False
2016-06-25,70,False
2016-06-26,73,False
2016-06-27,65,False
2016-06-28,70,False
2016-06-29,67,False
2016-06-30,67,False
2016-07-01,68,False
2016-07-02,73,False
2016-07-03,73,False
2016-07-04,68,False
2016-07-05,66,False
2016-07-06,66,False
2016-07-07,68,False
2016-07-08,68,False
2016-07-09,74,False
2016-07-10,76,False
2016-07-11,68,False
2016-07-12,69,False
2016-07-13,66,False
2016-07-14,66,False
2016-07-15,68,False
2016-07-16,73,False
2016-07-17,75,False
2016-07-18,69,False
2016-07-19,66,False
2016-07-20,71,False
2016-07-21,70,False
2016-07-22,67,False
2016-07-23,73,False
2016-07-24,73,False
2016-07-25,73,False
2016-07-26,70,False
2016-07-27,70,False
2016-07-28,66,False
2016-07-29,72,False
2016-07-30,74,False
2016-07-31,75,False
2016-08-01,70,False
2016-08-02,70,False
2016-08-03,70,False
2016-08-04,69,False
2016-08-05,68,False
2016-08-06,68,False
2016-08-07,71,False
2016-08-08,69,False
2016-08-09,70,False
2016-08-10,70,False
2016-08-11,68,False
2016-08-12,66,False
2016-08-13,72,False
2016-08-14,71,False
2016-08-15,72,False
2016-08-16,68,False
2016-08-17,66,False
2016-08-18,63,False
2016-08-19,66,False
2016-08-20,74,False
2016-08-21,70,False
2016-08-22,64,False
2016-08-23,65,False
2016-08-24,67,False
2016-08-25,66,False
2016-08-26,69,False
2016-08-27,74,False
2016-08-28,74,False
2016-08-29,65,False
2016-08-30,65,False
2016-08-31,62,False
2016-09-01,67,False
2016-09-02,67,False
2016-09-03,72,False
2016-09-04,72,False
2016-09-05,69,False
2016-09-06,66,False
2016-09-07,68,False
2016-09-08,67,False
2016-09-09,64,False
2016-09-10,75,False
2016-09-11,72,False
2016-09-12,66,False
2016-09-13,64,False
2016-09-14,64,False
2016-09-15,66,False
2016-09-16,66,False
2016-09-17,70,False
2016-09-18,73,False
2016-09-19,65,False
2016-09-20,65,False
2016-09-21,64,False
2016-09-22,65,False
2016-09-23,67,False
2016-09-24,73,False
2016-09-25,72,False
2016-09-26,69,False
2016-09-27,66,False
2016-09-28,65,False
2016-09-29,67,False
2016-09-30,69,False
2016-10-01,72,False
2016-10-02,70,False
2016-10-03,67,False
2016-10-04,66,False
2016-10-05,67,False
2016-10-06,63,False
2016-10-07,64,False
2016-10-08,69,False
2016-10-09,66,False
2016-10-10,64,False
2016-10-11,67,False
2016-10-12,68,False
2016-10-13,64,False
2016-10-14,64,False
2016-10-15,67,False
2016-10-16,67,False
2016-10-17,63,False
2016-10-18,63,False
2016-10-19,63,False
2016-10-20,63,False
2016-10-21,65,False
2016-10-22,66,False
2016-10-23,66,False
2016-10-24,64,False
2016-10-25,65,False
2016-10-26,65,False
2016-10-27,66,False
2016-10-28,63,False
2016-10-29,67,False
2016-10-30,69,False
2016-10-31,61,False
2016-11-01,61,False
2016-11-02,62,False
2016-11-03,63,False
2016-11-04,65,False
2016-11-05,67,False
2016-11-06,66,False
2016-11-07,62,False
2016-11-08,60,False
2016-11-09,53,False
2016-11-10,61,False
2016-11-11,63,False
2016-11-12,66,False
2016-11-13,64,False
2016-11-14,62,False
2016-11-15,63,False
2016-11-16,63,False
2016-11-17,63,False
2016-11-18,61,False
2016-11-19,65,False
2016-11-20,66,False
2016-11-21,62,False
2016-11-22,62,False
2016-11-23,61,False
2016-11-24,64,False
2016-11-25,76,False
2016-11-26,71,False
2016-11-27,71,False
2016-11-28,64,False
2016-11-29,64,False
2016-11-30,64,False
2016-12-01,66,False
2016-12-02,64,False
2016-12-03,70,False
2016-12-04,68,False
