date,FAST,isPartial
2015-12-26,90,False
2015-12-27,92,False
2015-12-28,90,False
2015-12-29,88,False
2015-12-30,86,False
2015-12-31,85,False
2016-01-01,91,False
2016-01-02,92,False
2016-01-03,96,False
2016-01-04,89,False
2016-01-05,86,False
2016-01-06,84,False
2016-01-07,86,False
2016-01-08,83,False
2016-01-09,88,False
2016-01-10,91,False
2016-01-11,85,False
2016-01-12,80,False
2016-01-13,80,False
2016-01-14,79,False
2016-01-15,84,False
2016-01-16,95,False
2016-01-17,88,False
2016-01-18,85,False
2016-01-19,85,False
2016-01-20,86,False
2016-01-21,83,False
2016-01-22,83,False
2016-01-23,90,False
2016-01-24,95,False
2016-01-25,82,False
2016-01-26,82,False
2016-01-27,81,False
2016-01-28,82,False
2016-01-29,84,False
2016-01-30,87,False
2016-01-31,89,False
2016-02-01,89,False
2016-02-02,82,False
2016-02-03,84,False
2016-02-04,84,False
2016-02-05,87,False
2016-02-06,88,False
2016-02-07,89,False
2016-02-08,83,False
2016-02-09,88,False
2016-02-10,87,False
2016-02-11,83,False
2016-02-12,83,False
2016-02-13,89,False
2016-02-14,91,False
2016-02-15,93,False
2016-02-16,86,False
2016-02-17,84,False
2016-02-18,84,False
2016-02-19,85,False
2016-02-20,91,False
2016-02-21,100,False
2016-02-22,95,False
2016-02-23,83,False
2016-02-24,81,False
2016-02-25,83,False
2016-02-26,80,False
2016-02-27,87,False
2016-02-28,90,False
2016-02-29,82,False
2016-03-01,79,False
2016-03-02,80,False
2016-03-03,83,False
2016-03-04,82,False
2016-03-05,88,False
2016-03-06,88,False
2016-03-07,85,False
2016-03-08,81,False
2016-03-09,81,False
2016-03-10,82,False
2016-03-11,83,False
2016-03-12,89,False
2016-03-13,90,False
2016-03-14,86,False
2016-03-15,85,False
2016-03-16,83,False
2016-03-17,82,False
2016-03-18,84,False
2016-03-19,85,False
2016-03-20,91,False
2016-03-21,86,False
2016-03-22,86,False
2016-03-23,84,False
2016-03-24,84,False
2016-03-25,87,False
2016-03-26,89,False
2016-03-27,92,False
2016-03-28,91,False
2016-03-29,84,False
2016-03-30,82,False
2016-03-31,83,False
2016-04-01,83,False
2016-04-02,84,False
2016-04-03,89,False
2016-04-04,86,False
2016-04-05,81,False
2016-04-06,81,False
2016-04-07,83,False
2016-04-08,84,False
2016-04-09,90,False
2016-04-10,85,False
2016-04-11,88,False
2016-04-12,82,False
2016-04-13,82,False
2016-04-14,81,False
2016-04-15,81,False
2016-04-16,86,False
2016-04-17,85,False
2016-04-18,82,False
2016-04-19,85,False
2016-04-20,86,False
2016-04-21,83,False
2016-04-22,82,False
2016-04-23,88,False
2016-04-24,90,False
2016-04-25,83,False
2016-04-26,82,False
2016-04-27,81,False
2016-04-28,81,False
2016-04-29,80,False
2016-04-30,85,False
2016-05-01,87,False
2016-05-02,84,False
2016-05-03,80,False
2016-05-04,77,False
2016-05-05,79,False
2016-05-06,80,False
2016-05-07,84,False
2016-05-08,86,False
2016-05-09,81,False
2016-05-10,80,False
2016-05-11,79,False
2016-05-12,82,False
2016-05-13,80,False
2016-05-14,84,False
2016-05-15,86,False
2016-05-16,79,False
2016-05-17,80,False
2016-05-18,80,False
2016-05-19,79,False
2016-05-20,81,False
2016-05-21,87,False
2016-05-22,88,False
2016-05-23,80,False
2016-05-24,79,False
2016-05-25,79,False
2016-05-26,82,False
2016-05-27,83,False
2016-05-28,86,False
2016-05-29,85,False
2016-05-30,82,False
2016-05-31,84,False
2016-06-01,82,False
2016-06-02,82,False
2016-06-03,82,False
2016-06-04,89,False
2016-06-05,92,False
2016-06-06,91,False
2016-06-07,90,False
2016-06-08,84,False
2016-06-09,86,False
2016-06-10,84,False
2016-06-11,94,False
2016-06-12,93,False
2016-06-13,84,False
2016-06-14,82,False
2016-06-15,82,False
2016-06-16,82,False
2016-06-17,84,False
2016-06-18,90,False
2016-06-19,94,False
2016-06-20,84,False
2016-06-21,86,False
2016-06-22,88,False
2016-06-23,85,False
2016-06-24,82,False
2016-06-25,87,False
2016-06-26,91,False
2016-06-27,80,False
2016-06-28,86,False
2016-06-29,82,False
2016-06-30,83,False
2016-07-01,82,False
2016-07-02,87,False
2016-07-03,88,False
2016-07-04,83,False
2016-07-05,81,False
2016-07-06,81,False
2016-07-07,83,False
2016-07-08,81,False
2016-07-09,89,False
2016-07-10,92,False
2016-07-11,84,False
2016-07-12,82,False
2016-07-13,82,False
2016-07-14,79,False
2016-07-15,80,False
2016-07-16,88,False
2016-07-17,91,False
2016-07-18,86,False
2016-07-19,81,False
2016-07-20,84,False
2016-07-21,84,False
2016-07-22,82,False
2016-07-23,89,False
2016-07-24,91,False
2016-07-25,88,False
2016-07-26,84,False
2016-07-27,84,False
2016-07-28,82,False
2016-07-29,86,False
2016-07-30,89,False
2016-07-31,94,False
2016-08-01,87,False
2016-08-02,86,False
2016-08-03,85,False
2016-08-04,85,False
2016-08-05,81,False
2016-08-06,84,False
2016-08-07,88,False
2016-08-08,83,False
2016-08-09,84,False
2016-08-10,85,False
2016-08-11,85,False
2016-08-12,82,False
2016-08-13,88,False
2016-08-14,89,False
2016-08-15,88,False
2016-08-16,80,False
2016-08-17,80,False
2016-08-18,78,False
2016-08-19,80,False
2016-08-20,88,False
2016-08-21,84,False
2016-08-22,78,False
2016-08-23,80,False
2016-08-24,82,False
2016-08-25,81,False
2016-08-26,82,False
2016-08-27,87,False
2016-08-28,89,False
2016-08-29,82,False
2016-08-30,79,False
2016-08-31,78,False
2016-09-01,80,False
2016-09-02,83,False
2016-09-03,89,False
2016-09-04,87,False
2016-09-05,84,False
2016-09-06,80,False
2016-09-07,83,False
2016-09-08,81,False
2016-09-09,81,False
2016-09-10,91,False
2016-09-11,90,False
