date,FAST,isPartial
2018-02-13,90,False
2018-02-14,85,False
2018-02-15,90,False
2018-02-16,92,False
2018-02-17,92,False
2018-02-18,94,False
2018-02-19,88,False
2018-02-20,87,False
2018-02-21,86,False
2018-02-22,87,False
2018-02-23,89,False
2018-02-24,89,False
2018-02-25,91,False
2018-02-26,87,False
2018-02-27,84,False
2018-02-28,85,False
2018-03-01,88,False
2018-03-02,84,False
2018-03-03,91,False
2018-03-04,94,False
2018-03-05,89,False
2018-03-06,86,False
2018-03-07,86,False
2018-03-08,88,False
2018-03-09,90,False
2018-03-10,89,False
2018-03-11,95,False
2018-03-12,87,False
2018-03-13,89,False
2018-03-14,85,False
2018-03-15,88,False
2018-03-16,90,False
2018-03-17,91,False
2018-03-18,93,False
2018-03-19,90,False
2018-03-20,84,False
2018-03-21,84,False
2018-03-22,86,False
2018-03-23,83,False
2018-03-24,94,False
2018-03-25,92,False
2018-03-26,87,False
2018-03-27,86,False
2018-03-28,86,False
2018-03-29,91,False
2018-03-30,100,False
2018-03-31,93,False
2018-04-01,92,False
2018-04-02,93,False
2018-04-03,87,False
2018-04-04,85,False
2018-04-05,93,False
2018-04-06,89,False
2018-04-07,90,False
2018-04-08,92,False
2018-04-09,88,False
2018-04-10,87,False
2018-04-11,84,False
2018-04-12,87,False
2018-04-13,87,False
2018-04-14,92,False
2018-04-15,95,False
2018-04-16,84,False
2018-04-17,86,False
2018-04-18,84,False
2018-04-19,86,False
2018-04-20,84,False
2018-04-21,89,False
2018-04-22,92,False
2018-04-23,86,False
2018-04-24,84,False
2018-04-25,84,False
2018-04-26,84,False
2018-04-27,87,False
2018-04-28,89,False
2018-04-29,90,False
2018-04-30,87,False
2018-05-01,91,False
2018-05-02,87,False
2018-05-03,84,False
2018-05-04,84,False
2018-05-05,91,False
2018-05-06,87,False
2018-05-07,85,False
2018-05-08,85,False
2018-05-09,86,False
2018-05-10,86,False
2018-05-11,86,False
2018-05-12,87,False
2018-05-13,87,False
2018-05-14,85,False
2018-05-15,87,False
2018-05-16,89,False
2018-05-17,97,False
2018-05-18,92,False
2018-05-19,91,False
2018-05-20,99,False
2018-05-21,91,False
2018-05-22,90,False
2018-05-23,88,False
2018-05-24,88,False
2018-05-25,91,False
2018-05-26,90,False
2018-05-27,94,False
2018-05-28,88,False
2018-05-29,86,False
2018-05-30,89,False
2018-05-31,91,False
2018-06-01,89,False
