date,FAST,isPartial
2011-01-01,32,False
2011-01-02,36,False
2011-01-03,35,False
2011-01-04,35,False
2011-01-05,33,False
2011-01-06,34,False
2011-01-07,32,False
2011-01-08,35,False
2011-01-09,35,False
2011-01-10,33,False
2011-01-11,31,False
2011-01-12,32,False
2011-01-13,32,False
2011-01-14,31,False
2011-01-15,33,False
2011-01-16,35,False
2011-01-17,32,False
2011-01-18,32,False
2011-01-19,33,False
2011-01-20,32,False
2011-01-21,31,False
2011-01-22,33,False
2011-01-23,32,False
2011-01-24,31,False
2011-01-25,32,False
2011-01-26,30,False
2011-01-27,32,False
2011-01-28,30,False
2011-01-29,33,False
2011-01-30,32,False
2011-01-31,31,False
2011-02-01,31,False
2011-02-02,30,False
2011-02-03,32,False
2011-02-04,30,False
2011-02-05,33,False
2011-02-06,35,False
2011-02-07,34,False
2011-02-08,32,False
2011-02-09,31,False
2011-02-10,33,False
2011-02-11,30,False
2011-02-12,32,False
2011-02-13,32,False
2011-02-14,31,False
2011-02-15,31,False
2011-02-16,29,False
2011-02-17,31,False
2011-02-18,31,False
2011-02-19,31,False
2011-02-20,33,False
2011-02-21,30,False
2011-02-22,31,False
2011-02-23,30,False
2011-02-24,31,False
2011-02-25,31,False
2011-02-26,31,False
2011-02-27,33,False
2011-02-28,30,False
2011-03-01,31,False
2011-03-02,32,False
2011-03-03,31,False
2011-03-04,30,False
2011-03-05,33,False
2011-03-06,34,False
2011-03-07,32,False
2011-03-08,33,False
2011-03-09,34,False
2011-03-10,32,False
2011-03-11,31,False
2011-03-12,32,False
2011-03-13,34,False
2011-03-14,30,False
2011-03-15,30,False
2011-03-16,31,False
2011-03-17,32,False
2011-03-18,31,False
2011-03-19,32,False
2011-03-20,34,False
2011-03-21,31,False
2011-03-22,32,False
2011-03-23,31,False
2011-03-24,31,False
2011-03-25,30,False
2011-03-26,34,False
2011-03-27,35,False
2011-03-28,33,False
2011-03-29,32,False
2011-03-30,31,False
2011-03-31,32,False
2011-04-01,32,False
2011-04-02,36,False
2011-04-03,37,False
2011-04-04,35,False
2011-04-05,36,False
2011-04-06,35,False
2011-04-07,34,False
2011-04-08,36,False
2011-04-09,36,False
2011-04-10,39,False
2011-04-11,36,False
2011-04-12,36,False
2011-04-13,37,False
2011-04-14,37,False
2011-04-15,37,False
2011-04-16,45,False
2011-04-17,47,False
2011-04-18,43,False
2011-04-19,42,False
2011-04-20,44,False
2011-04-21,45,False
2011-04-22,52,False
2011-04-23,53,False
2011-04-24,57,False
2011-04-25,56,False
2011-04-26,54,False
2011-04-27,55,False
2011-04-28,61,False
2011-04-29,75,False
2011-04-30,100,False
2011-05-01,96,False
2011-05-02,78,False
2011-05-03,67,False
2011-05-04,73,False
2011-05-05,71,False
2011-05-06,77,False
2011-05-07,90,False
2011-05-08,94,False
2011-05-09,69,False
2011-05-10,62,False
2011-05-11,59,False
2011-05-12,59,False
2011-05-13,61,False
2011-05-14,73,False
2011-05-15,72,False
2011-05-16,54,False
2011-05-17,56,False
2011-05-18,52,False
2011-05-19,50,False
2011-05-20,50,False
2011-05-21,57,False
2011-05-22,61,False
2011-05-23,49,False
2011-05-24,47,False
2011-05-25,44,False
2011-05-26,43,False
2011-05-27,46,False
2011-05-28,51,False
2011-05-29,53,False
2011-05-30,46,False
2011-05-31,44,False
2011-06-01,42,False
2011-06-02,44,False
2011-06-03,43,False
2011-06-04,48,False
2011-06-05,49,False
2011-06-06,40,False
2011-06-07,38,False
2011-06-08,41,False
2011-06-09,41,False
2011-06-10,40,False
2011-06-11,46,False
2011-06-12,46,False
2011-06-13,40,False
2011-06-14,40,False
2011-06-15,39,False
2011-06-16,39,False
2011-06-17,40,False
2011-06-18,45,False
2011-06-19,45,False
2011-06-20,39,False
2011-06-21,38,False
2011-06-22,38,False
2011-06-23,39,False
2011-06-24,39,False
2011-06-25,43,False
2011-06-26,43,False
2011-06-27,39,False
2011-06-28,38,False
2011-06-29,38,False
2011-06-30,38,False
2011-07-01,37,False
2011-07-02,40,False
2011-07-03,43,False
2011-07-04,38,False
2011-07-05,37,False
2011-07-06,39,False
2011-07-07,38,False
2011-07-08,39,False
2011-07-09,45,False
2011-07-10,44,False
2011-07-11,39,False
2011-07-12,40,False
2011-07-13,39,False
2011-07-14,38,False
2011-07-15,40,False
2011-07-16,42,False
2011-07-17,43,False
2011-07-18,40,False
2011-07-19,39,False
2011-07-20,40,False
2011-07-21,38,False
2011-07-22,40,False
2011-07-23,41,False
2011-07-24,44,False
2011-07-25,39,False
2011-07-26,39,False
2011-07-27,40,False
2011-07-28,38,False
2011-07-29,38,False
2011-07-30,41,False
2011-07-31,44,False
2011-08-01,40,False
2011-08-02,39,False
2011-08-03,38,False
2011-08-04,38,False
2011-08-05,38,False
2011-08-06,43,False
2011-08-07,41,False
2011-08-08,39,False
2011-08-09,36,False
2011-08-10,36,False
2011-08-11,37,False
2011-08-12,37,False
2011-08-13,42,False
2011-08-14,44,False
2011-08-15,42,False
2011-08-16,38,False
2011-08-17,37,False
2011-08-18,35,False
2011-08-19,41,False
2011-08-20,48,False
2011-08-21,48,False
2011-08-22,42,False
2011-08-23,39,False
2011-08-24,41,False
2011-08-25,39,False
2011-08-26,39,False
2011-08-27,44,False
2011-08-28,44,False
2011-08-29,38,False
2011-08-30,39,False
2011-08-31,38,False
2011-09-01,38,False
2011-09-02,37,False
2011-09-03,41,False
2011-09-04,43,False
2011-09-05,40,False
2011-09-06,36,False
2011-09-07,36,False
2011-09-08,35,False
2011-09-09,35,False
2011-09-10,41,False
2011-09-11,40,False
2011-09-12,35,False
2011-09-13,34,False
2011-09-14,34,False
2011-09-15,34,False
2011-09-16,35,False
2011-09-17,39,False
2011-09-18,40,False
