date,FAST,isPartial
2012-01-24,77,False
2012-01-25,73,False
2012-01-26,75,False
2012-01-27,75,False
2012-01-28,79,False
2012-01-29,86,False
2012-01-30,76,False
2012-01-31,75,False
2012-02-01,74,False
2012-02-02,72,False
2012-02-03,73,False
2012-02-04,76,False
2012-02-05,77,False
2012-02-06,70,False
2012-02-07,75,False
2012-02-08,71,False
2012-02-09,74,False
2012-02-10,72,False
2012-02-11,76,False
2012-02-12,81,False
2012-02-13,73,False
2012-02-14,69,False
2012-02-15,68,False
2012-02-16,74,False
2012-02-17,76,False
2012-02-18,77,False
2012-02-19,81,False
2012-02-20,76,False
2012-02-21,77,False
2012-02-22,80,False
2012-02-23,79,False
2012-02-24,81,False
2012-02-25,79,False
2012-02-26,82,False
2012-02-27,78,False
2012-02-28,80,False
2012-02-29,73,False
2012-03-01,78,False
2012-03-02,76,False
2012-03-03,83,False
2012-03-04,82,False
2012-03-05,76,False
2012-03-06,79,False
2012-03-07,79,False
2012-03-08,77,False
2012-03-09,79,False
2012-03-10,87,False
2012-03-11,85,False
2012-03-12,79,False
2012-03-13,81,False
2012-03-14,79,False
2012-03-15,79,False
2012-03-16,80,False
2012-03-17,84,False
2012-03-18,90,False
2012-03-19,78,False
2012-03-20,79,False
2012-03-21,78,False
2012-03-22,80,False
2012-03-23,77,False
2012-03-24,85,False
2012-03-25,88,False
2012-03-26,80,False
2012-03-27,79,False
2012-03-28,73,False
2012-03-29,77,False
2012-03-30,83,False
2012-03-31,82,False
2012-04-01,85,False
2012-04-02,83,False
2012-04-03,78,False
2012-04-04,82,False
2012-04-05,81,False
2012-04-06,91,False
2012-04-07,86,False
2012-04-08,91,False
2012-04-09,92,False
2012-04-10,84,False
2012-04-11,86,False
2012-04-12,81,False
2012-04-13,82,False
2012-04-14,87,False
2012-04-15,90,False
2012-04-16,81,False
2012-04-17,83,False
2012-04-18,81,False
2012-04-19,79,False
2012-04-20,74,False
2012-04-21,81,False
2012-04-22,86,False
2012-04-23,76,False
2012-04-24,76,False
2012-04-25,75,False
2012-04-26,76,False
2012-04-27,74,False
2012-04-28,78,False
2012-04-29,85,False
2012-04-30,78,False
2012-05-01,85,False
2012-05-02,77,False
2012-05-03,74,False
2012-05-04,75,False
2012-05-05,78,False
2012-05-06,80,False
2012-05-07,76,False
2012-05-08,77,False
2012-05-09,79,False
2012-05-10,74,False
2012-05-11,75,False
2012-05-12,76,False
2012-05-13,78,False
2012-05-14,77,False
2012-05-15,79,False
2012-05-16,78,False
2012-05-17,83,False
2012-05-18,86,False
2012-05-19,91,False
2012-05-20,92,False
2012-05-21,88,False
2012-05-22,83,False
2012-05-23,87,False
2012-05-24,84,False
2012-05-25,86,False
2012-05-26,87,False
2012-05-27,97,False
2012-05-28,90,False
2012-05-29,86,False
2012-05-30,88,False
2012-05-31,86,False
2012-06-01,82,False
2012-06-02,94,False
2012-06-03,90,False
2012-06-04,85,False
