date,FAST,isPartial
2012-10-12,26,False
2012-10-13,28,False
2012-10-14,30,False
2012-10-15,30,False
2012-10-16,26,False
2012-10-17,28,False
2012-10-18,27,False
2012-10-19,27,False
2012-10-20,29,False
2012-10-21,30,False
2012-10-22,27,False
2012-10-23,28,False
2012-10-24,26,False
2012-10-25,28,False
2012-10-26,27,False
2012-10-27,29,False
2012-10-28,28,False
2012-10-29,26,False
2012-10-30,26,False
2012-10-31,26,False
2012-11-01,26,False
2012-11-02,26,False
2012-11-03,26,False
2012-11-04,28,False
2012-11-05,26,False
2012-11-06,25,False
2012-11-07,24,False
2012-11-08,27,False
2012-11-09,26,False
2012-11-10,28,False
2012-11-11,28,False
2012-11-12,27,False
2012-11-13,26,False
2012-11-14,27,False
2012-11-15,27,False
2012-11-16,26,False
2012-11-17,28,False
2012-11-18,28,False
2012-11-19,28,False
2012-11-20,26,False
2012-11-21,26,False
2012-11-22,26,False
2012-11-23,29,False
2012-11-24,30,False
2012-11-25,30,False
2012-11-26,27,False
2012-11-27,27,False
2012-11-28,26,False
2012-11-29,26,False
2012-11-30,27,False
2012-12-01,29,False
2012-12-02,29,False
2012-12-03,29,False
2012-12-04,27,False
2012-12-05,26,False
2012-12-06,26,False
2012-12-07,27,False
2012-12-08,28,False
2012-12-09,29,False
2012-12-10,27,False
2012-12-11,27,False
2012-12-12,26,False
2012-12-13,25,False
2012-12-14,26,False
2012-12-15,27,False
2012-12-16,27,False
2012-12-17,25,False
2012-12-18,26,False
2012-12-19,27,False
2012-12-20,25,False
2012-12-21,24,False
2012-12-22,28,False
2012-12-23,29,False
2012-12-24,28,False
2012-12-25,29,False
2012-12-26,29,False
2012-12-27,28,False
2012-12-28,29,False
2012-12-29,31,False
2012-12-30,32,False
2012-12-31,30,False
2013-01-01,31,False
2013-01-02,31,False
2013-01-03,30,False
2013-01-04,30,False
2013-01-05,30,False
2013-01-06,32,False
2013-01-07,31,False
2013-01-08,30,False
2013-01-09,29,False
2013-01-10,29,False
2013-01-11,29,False
2013-01-12,30,False
2013-01-13,31,False
2013-01-14,28,False
2013-01-15,28,False
2013-01-16,27,False
2013-01-17,28,False
2013-01-18,28,False
2013-01-19,31,False
2013-01-20,30,False
2013-01-21,27,False
2013-01-22,27,False
2013-01-23,27,False
2013-01-24,28,False
2013-01-25,27,False
2013-01-26,30,False
2013-01-27,31,False
2013-01-28,29,False
2013-01-29,28,False
2013-01-30,29,False
2013-01-31,29,False
2013-02-01,29,False
2013-02-02,30,False
2013-02-03,35,False
2013-02-04,46,False
2013-02-05,38,False
2013-02-06,40,False
2013-02-07,35,False
2013-02-08,35,False
2013-02-09,37,False
2013-02-10,36,False
2013-02-11,31,False
2013-02-12,31,False
2013-02-13,29,False
2013-02-14,29,False
2013-02-15,30,False
2013-02-16,33,False
2013-02-17,35,False
2013-02-18,31,False
2013-02-19,30,False
2013-02-20,29,False
2013-02-21,29,False
2013-02-22,30,False
2013-02-23,31,False
2013-02-24,33,False
2013-02-25,28,False
2013-02-26,29,False
2013-02-27,28,False
2013-02-28,29,False
2013-03-01,29,False
2013-03-02,31,False
2013-03-03,33,False
2013-03-04,29,False
2013-03-05,30,False
2013-03-06,29,False
2013-03-07,29,False
2013-03-08,29,False
2013-03-09,30,False
2013-03-10,32,False
2013-03-11,29,False
2013-03-12,29,False
2013-03-13,28,False
2013-03-14,28,False
2013-03-15,28,False
2013-03-16,30,False
2013-03-17,31,False
2013-03-18,29,False
2013-03-19,30,False
2013-03-20,29,False
2013-03-21,29,False
2013-03-22,28,False
2013-03-23,30,False
2013-03-24,33,False
2013-03-25,31,False
2013-03-26,29,False
2013-03-27,28,False
2013-03-28,29,False
2013-03-29,32,False
2013-03-30,31,False
2013-03-31,31,False
2013-04-01,31,False
2013-04-02,29,False
2013-04-03,29,False
2013-04-04,30,False
2013-04-05,30,False
2013-04-06,31,False
2013-04-07,33,False
2013-04-08,29,False
2013-04-09,31,False
2013-04-10,30,False
2013-04-11,29,False
2013-04-12,31,False
2013-04-13,32,False
2013-04-14,35,False
2013-04-15,30,False
2013-04-16,30,False
2013-04-17,30,False
2013-04-18,30,False
2013-04-19,29,False
2013-04-20,32,False
2013-04-21,33,False
2013-04-22,32,False
2013-04-23,30,False
2013-04-24,31,False
2013-04-25,32,False
2013-04-26,31,False
2013-04-27,33,False
2013-04-28,35,False
2013-04-29,34,False
2013-04-30,34,False
