date,FAST,isPartial
2012-01-26,70,False
2012-01-27,72,False
2012-01-28,77,False
2012-01-29,83,False
2012-01-30,71,False
2012-01-31,72,False
2012-02-01,70,False
2012-02-02,67,False
2012-02-03,68,False
2012-02-04,74,False
2012-02-05,74,False
2012-02-06,67,False
2012-02-07,70,False
2012-02-08,70,False
2012-02-09,68,False
2012-02-10,69,False
2012-02-11,70,False
2012-02-12,76,False
2012-02-13,69,False
2012-02-14,66,False
2012-02-15,65,False
2012-02-16,72,False
2012-02-17,69,False
2012-02-18,73,False
2012-02-19,77,False
2012-02-20,73,False
2012-02-21,73,False
2012-02-22,77,False
2012-02-23,77,False
2012-02-24,75,False
2012-02-25,78,False
2012-02-26,78,False
2012-02-27,73,False
2012-02-28,77,False
2012-02-29,71,False
2012-03-01,71,False
2012-03-02,73,False
2012-03-03,77,False
2012-03-04,77,False
2012-03-05,72,False
2012-03-06,76,False
2012-03-07,74,False
2012-03-08,74,False
2012-03-09,76,False
2012-03-10,83,False
2012-03-11,82,False
2012-03-12,76,False
2012-03-13,75,False
2012-03-14,74,False
2012-03-15,74,False
2012-03-16,78,False
2012-03-17,77,False
2012-03-18,84,False
2012-03-19,74,False
2012-03-20,74,False
2012-03-21,76,False
2012-03-22,78,False
2012-03-23,74,False
2012-03-24,80,False
2012-03-25,85,False
2012-03-26,78,False
2012-03-27,74,False
2012-03-28,73,False
2012-03-29,75,False
2012-03-30,74,False
2012-03-31,78,False
2012-04-01,82,False
2012-04-02,80,False
2012-04-03,77,False
2012-04-04,76,False
2012-04-05,79,False
2012-04-06,83,False
2012-04-07,82,False
2012-04-08,88,False
2012-04-09,89,False
2012-04-10,77,False
2012-04-11,80,False
2012-04-12,76,False
2012-04-13,77,False
2012-04-14,83,False
2012-04-15,90,False
2012-04-16,79,False
2012-04-17,78,False
2012-04-18,75,False
2012-04-19,73,False
2012-04-20,72,False
2012-04-21,78,False
2012-04-22,80,False
2012-04-23,72,False
2012-04-24,73,False
2012-04-25,68,False
2012-04-26,73,False
2012-04-27,72,False
2012-04-28,75,False
2012-04-29,80,False
2012-04-30,77,False
2012-05-01,82,False
2012-05-02,74,False
2012-05-03,70,False
2012-05-04,71,False
2012-05-05,74,False
2012-05-06,76,False
2012-05-07,75,False
2012-05-08,69,False
2012-05-09,73,False
2012-05-10,71,False
2012-05-11,69,False
2012-05-12,76,False
2012-05-13,72,False
2012-05-14,71,False
2012-05-15,75,False
2012-05-16,72,False
2012-05-17,83,False
2012-05-18,81,False
2012-05-19,84,False
2012-05-20,90,False
2012-05-21,84,False
2012-05-22,82,False
2012-05-23,81,False
2012-05-24,81,False
2012-05-25,81,False
2012-05-26,84,False
2012-05-27,92,False
2012-05-28,86,False
2012-05-29,82,False
2012-05-30,81,False
2012-05-31,81,False
2012-06-01,77,False
2012-06-02,86,False
2012-06-03,90,False
2012-06-04,83,False
2012-06-05,78,False
2012-06-06,80,False
2012-06-07,84,False
2012-06-08,82,False
2012-06-09,90,False
2012-06-10,97,False
2012-06-11,83,False
2012-06-12,83,False
2012-06-13,85,False
2012-06-14,80,False
2012-06-15,82,False
2012-06-16,88,False
2012-06-17,90,False
2012-06-18,84,False
2012-06-19,84,False
2012-06-20,95,False
2012-06-21,90,False
2012-06-22,88,False
2012-06-23,89,False
2012-06-24,97,False
2012-06-25,89,False
2012-06-26,84,False
2012-06-27,85,False
2012-06-28,90,False
2012-06-29,83,False
2012-06-30,87,False
2012-07-01,89,False
2012-07-02,82,False
2012-07-03,82,False
2012-07-04,78,False
2012-07-05,83,False
2012-07-06,86,False
2012-07-07,91,False
2012-07-08,94,False
2012-07-09,84,False
2012-07-10,81,False
2012-07-11,86,False
2012-07-12,85,False
2012-07-13,87,False
2012-07-14,92,False
2012-07-15,94,False
2012-07-16,90,False
2012-07-17,87,False
2012-07-18,85,False
2012-07-19,89,False
2012-07-20,87,False
2012-07-21,98,False
2012-07-22,98,False
2012-07-23,91,False
2012-07-24,91,False
2012-07-25,87,False
2012-07-26,86,False
2012-07-27,84,False
2012-07-28,94,False
2012-07-29,97,False
2012-07-30,90,False
2012-07-31,86,False
2012-08-01,86,False
2012-08-02,83,False
2012-08-03,89,False
2012-08-04,98,False
2012-08-05,100,False
2012-08-06,90,False
2012-08-07,91,False
2012-08-08,86,False
2012-08-09,87,False
2012-08-10,89,False
2012-08-11,92,False
2012-08-12,100,False
2012-08-13,90,False
2012-08-14,89,False
2012-08-15,88,False
2012-08-16,89,False
2012-08-17,87,False
2012-08-18,95,False
2012-08-19,99,False
2012-08-20,89,False
2012-08-21,89,False
2012-08-22,83,False
2012-08-23,84,False
2012-08-24,84,False
2012-08-25,93,False
2012-08-26,93,False
2012-08-27,85,False
2012-08-28,82,False
2012-08-29,84,False
2012-08-30,79,False
2012-08-31,78,False
2012-09-01,88,False
2012-09-02,91,False
2012-09-03,84,False
2012-09-04,85,False
2012-09-05,80,False
2012-09-06,79,False
2012-09-07,79,False
2012-09-08,88,False
2012-09-09,87,False
2012-09-10,81,False
2012-09-11,77,False
2012-09-12,77,False
2012-09-13,77,False
2012-09-14,78,False
2012-09-15,87,False
2012-09-16,90,False
2012-09-17,83,False
2012-09-18,82,False
2012-09-19,82,False
2012-09-20,82,False
2012-09-21,80,False
2012-09-22,82,False
2012-09-23,89,False
2012-09-24,81,False
2012-09-25,82,False
2012-09-26,84,False
2012-09-27,80,False
2012-09-28,81,False
2012-09-29,84,False
2012-09-30,82,False
2012-10-01,79,False
2012-10-02,80,False
2012-10-03,79,False
2012-10-04,76,False
2012-10-05,74,False
2012-10-06,79,False
2012-10-07,79,False
2012-10-08,73,False
2012-10-09,77,False
2012-10-10,78,False
2012-10-11,75,False
2012-10-12,77,False
