date,FAST,isPartial
2016-09-11,30,False
2016-09-12,27,False
2016-09-13,27,False
2016-09-14,27,False
2016-09-15,27,False
2016-09-16,27,False
2016-09-17,30,False
2016-09-18,30,False
2016-09-19,27,False
2016-09-20,26,False
2016-09-21,26,False
2016-09-22,27,False
2016-09-23,28,False
2016-09-24,30,False
2016-09-25,29,False
2016-09-26,28,False
2016-09-27,27,False
2016-09-28,27,False
2016-09-29,28,False
2016-09-30,28,False
2016-10-01,30,False
2016-10-02,29,False
2016-10-03,28,False
2016-10-04,28,False
2016-10-05,28,False
2016-10-06,27,False
2016-10-07,26,False
2016-10-08,29,False
2016-10-09,28,False
2016-10-10,27,False
2016-10-11,28,False
2016-10-12,28,False
2016-10-13,26,False
2016-10-14,26,False
2016-10-15,28,False
2016-10-16,28,False
2016-10-17,26,False
2016-10-18,26,False
2016-10-19,26,False
2016-10-20,26,False
2016-10-21,27,False
2016-10-22,28,False
2016-10-23,26,False
2016-10-24,26,False
2016-10-25,26,False
2016-10-26,27,False
2016-10-27,27,False
2016-10-28,26,False
2016-10-29,28,False
2016-10-30,28,False
2016-10-31,25,False
2016-11-01,25,False
2016-11-02,26,False
2016-11-03,26,False
2016-11-04,26,False
2016-11-05,28,False
2016-11-06,28,False
2016-11-07,26,False
2016-11-08,25,False
2016-11-09,21,False
2016-11-10,25,False
2016-11-11,25,False
2016-11-12,27,False
2016-11-13,27,False
2016-11-14,26,False
2016-11-15,26,False
2016-11-16,26,False
2016-11-17,27,False
2016-11-18,26,False
2016-11-19,27,False
2016-11-20,28,False
2016-11-21,25,False
2016-11-22,25,False
2016-11-23,26,False
2016-11-24,28,False
2016-11-25,32,False
2016-11-26,29,False
2016-11-27,29,False
2016-11-28,26,False
2016-11-29,26,False
2016-11-30,27,False
2016-12-01,27,False
2016-12-02,26,False
2016-12-03,28,False
2016-12-04,29,False
2016-12-05,27,False
2016-12-06,28,False
2016-12-07,27,False
2016-12-08,27,False
2016-12-09,27,False
2016-12-10,29,False
2016-12-11,31,False
2016-12-12,42,False
2016-12-13,35,False
2016-12-14,32,False
2016-12-15,30,False
2016-12-16,30,False
2016-12-17,31,False
2016-12-18,30,False
2016-12-19,27,False
2016-12-20,28,False
2016-12-21,28,False
2016-12-22,28,False
2016-12-23,28,False
2016-12-24,28,False
2016-12-25,33,False
2016-12-26,32,False
2016-12-27,30,False
2016-12-28,31,False
2016-12-29,30,False
2016-12-30,30,False
2016-12-31,29,False
2017-01-01,33,False
2017-01-02,34,False
2017-01-03,30,False
2017-01-04,30,False
2017-01-05,30,False
2017-01-06,30,False
2017-01-07,30,False
2017-01-08,33,False
2017-01-09,30,False
2017-01-10,30,False
2017-01-11,27,False
2017-01-12,30,False
2017-01-13,30,False
2017-01-14,32,False
2017-01-15,30,False
2017-01-16,29,False
